,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 673,30 M","R$ 529,35 M","R$ 6,09",86.957.953,0,0,86.957.953,0,0,0,0,86.957.953,0,86.957.953
1,31/03/2024,"R$ 972,95 M","R$ 798,28 M","R$ 9,18",86.957.953,0,0,86.957.953,0,0,0,0,86.957.953,0,86.957.953
2,31/12/2023,"R$ 979,00 M","R$ 776,48 M","R$ 8,97",86.580.215,0,0,86.580.215,0,0,0,0,86.580.215,0,86.580.215
3,30/09/2023,"R$ 1,20 B","R$ 780,73 M","R$ 9,02",86.560.518,0,0,86.560.518,0,0,0,0,86.560.518,0,86.560.518
4,30/06/2023,"R$ 1,17 B","R$ 770,57 M","R$ 8,91",86.518.044,0,0,86.518.044,0,0,0,0,86.518.044,0,86.518.044
5,31/03/2023,"R$ 1,25 B","R$ 779,34 M","R$ 0,90",865.180.443,0,0,865.180.443,0,0,0,0,865.180.443,0,865.180.443
6,31/12/2022,"R$ 1,36 B","R$ 786,46 M","R$ 0,91",864.931.939,0,0,864.931.939,0,0,0,0,864.931.939,0,864.931.939
7,30/09/2022,"R$ 1,32 B","R$ 776,49 M","R$ 0,90",864.924.254,0,0,864.924.254,0,0,0,0,864.924.254,0,864.924.254
8,30/06/2022,"R$ 1,32 B","R$ 789,98 M","R$ 0,91",864.916.071,0,0,864.916.071,0,0,0,0,864.916.071,0,864.916.071
9,31/03/2022,"R$ 863,49 M","R$ 670,35 M","R$ 0,83",803.670.000,0,0,803.670.000,2.070.620,0,0,2.070.620,801.599.380,0,801.599.380
10,31/12/2021,"R$ 902,83 M","R$ 678,91 M","R$ 0,84",803.598.000,0,0,803.598.000,2.279.062,0,0,2.279.062,801.318.938,0,801.318.938
11,30/09/2021,"R$ 826,25 M","R$ 713,85 M","R$ 0,89",803.598.000,0,0,803.598.000,591.077,0,0,591.077,803.006.923,0,803.006.923
12,30/06/2021,"R$ 429,38 M","R$ 351,58 M","R$ 2,78",126.433.000,0,0,126.433.000,0,0,0,0,126.433.000,0,126.433.000
13,31/03/2021,"R$ 398,81 M","R$ 358,92 M","R$ 2,84",126.433.000,0,0,126.433.000,0,0,0,0,126.433.000,0,126.433.000
14,31/12/2020,"R$ 377,20 M","R$ 355,13 M","R$ 2,81",126.433.000,0,0,126.433.000,0,0,0,0,126.433.000,0,126.433.000
15,30/09/2020,"R$ 66,53 M","R$ 40,32 M","R$ 0,43",92.965.249,0,0,92.965.249,0,0,0,0,92.965.249,0,92.965.249
16,30/06/2020,"R$ 51,92 M","R$ 35,59 M","R$ 6,74",5.283.012,0,0,5.283.012,0,0,0,0,5.283.012,0,5.283.012
17,31/03/2020,"R$ 41,20 M","R$ 29,09 M","R$ 5,51",5.283.012,0,0,5.283.012,0,0,0,0,5.283.012,0,5.283.012
18,31/12/2019,"R$ 37,81 M","R$ 22,89 M","R$ 4,33",5.283.012,0,0,5.283.012,0,0,0,0,5.283.012,0,5.283.012
