,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 87,64 M","- R$ 69,46 M","- R$ 69,46 M","- R$ 1,82 M","- R$ 67,64 M","- R$ 59,26 M","- R$ 0,68"
1,31/03/2024,"R$ 82,41 M","R$ 2,93 M","R$ 2,93 M","- R$ 2,83 M","R$ 5,76 M","R$ 20,23 M","R$ 0,23"
2,31/12/2023,"R$ 100,37 M","- R$ 36,31 M","- R$ 36,31 M","- R$ 4,51 M","- R$ 31,81 M","- R$ 1,63 M","- R$ 0,02"
3,30/09/2023,"R$ 70,42 M","- R$ 3,62 M","- R$ 3,62 M","- R$ 5,60 M","R$ 1,98 M","R$ 7,00 M","R$ 0,08"
4,30/06/2023,"R$ 72,15 M","- R$ 16,41 M","- R$ 16,41 M","- R$ 5,20 M","R$ 7,03 M","- R$ 13,31 M","- R$ 0,15"
5,31/03/2023,"R$ 98,68 M","- R$ 32,96 M","- R$ 32,96 M","- R$ 4,52 M","- R$ 28,44 M","- R$ 10,62 M","- R$ 0,01"
6,31/12/2022,"R$ 101,20 M","- R$ 22,85 M","- R$ 22,87 M","- R$ 4,47 M","- R$ 18,40 M","- R$ 58,98 M","- R$ 0,07"
7,30/09/2022,"R$ 97,79 M","- R$ 44,98 M","- R$ 44,97 M","- R$ 4,70 M","- R$ 40,27 M","- R$ 336,00 mil","- R$ 0,00"
8,30/06/2022,"R$ 79,08 M","- R$ 54,84 M","- R$ 54,83 M","- R$ 2,83 M","- R$ 52,00 M","- R$ 27,68 M","- R$ 0,03"
9,31/03/2022,"R$ 90,05 M","- R$ 18,83 M","- R$ 18,83 M","- R$ 1,69 M","- R$ 17,15 M","- R$ 6,63 M","- R$ 0,01"
10,31/12/2021,"R$ 98,43 M","- R$ 53,53 M","- R$ 53,53 M","- R$ 1,83 M","- R$ 51,70 M","- R$ 30,71 M","- R$ 0,04"
11,30/09/2021,"R$ 58,73 M","- R$ 10,80 M","- R$ 10,80 M","- R$ 1,54 M","- R$ 9,27 M","- R$ 4,54 M","- R$ 0,01"
12,30/06/2021,"R$ 54,52 M","- R$ 7,98 M","- R$ 7,98 M","- R$ 746,00 mil","- R$ 7,23 M","- R$ 6,69 M","- R$ 0,05"
13,31/03/2021,"R$ 51,81 M","R$ 4,47 M","R$ 4,47 M","- R$ 450,00 mil","R$ 4,92 M","R$ 4,14 M","R$ 0,03"
14,31/12/2020,"R$ 43,31 M","R$ 5,23 M","R$ 5,23 M","- R$ 355,00 mil","R$ 5,58 M","R$ 2,30 M","R$ 0,02"
15,30/09/2020,"R$ 25,64 M","R$ 4,81 M","R$ 4,81 M","- R$ 1,41 M","R$ 24,67 M","R$ 4,73 M","R$ 0,05"
16,30/06/2020,"R$ 24,79 M","R$ 9,30 M","R$ 9,30 M","- R$ 551,00 mil","R$ 9,85 M","R$ 6,50 M","R$ 1,23"
17,31/03/2020,"R$ 31,65 M","R$ 9,15 M","R$ 9,15 M","- R$ 545,00 mil","R$ 9,69 M","R$ 6,19 M","R$ 1,17"
18,31/12/2019,NA,NA,NA,NA,NA,NA,NA
