,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 411,95 M","- R$ 554,22 M","R$ 155,51 M","R$ 13,24 M",152
1,31/03/2024,"R$ 384,93 M","- R$ 786,26 M","R$ 459,12 M","R$ 57,78 M",152
2,31/12/2023,"R$ 356,91 M","- R$ 207,25 M","- R$ 113,84 M","R$ 35,83 M",152
3,30/09/2023,"R$ 385,11 M","- R$ 195,09 M","- R$ 190,82 M","- R$ 796,00 mil",152
4,30/06/2023,"R$ 397,44 M","- R$ 266,09 M","- R$ 195,15 M","- R$ 63,81 M",152
5,31/03/2023,"R$ 405,53 M","- R$ 497,01 M","- R$ 8,07 M","- R$ 99,55 M",152
6,31/12/2022,"R$ 458,94 M","- R$ 440,97 M","- R$ 84,11 M","- R$ 66,14 M",152
7,30/09/2022,"R$ 386,96 M","- R$ 484,24 M","- R$ 66,23 M","- R$ 163,50 M",152
8,30/06/2022,"R$ 359,77 M","- R$ 380,48 M","- R$ 44,46 M","- R$ 65,18 M",152
9,31/03/2022,"R$ 284,36 M","- R$ 33,38 M","- R$ 266,62 M","- R$ 15,64 M",152
10,31/12/2021,"R$ 118,57 M","R$ 6,54 M","- R$ 233,19 M","- R$ 108,08 M",152
11,30/09/2021,"R$ 66,30 M","- R$ 144,50 M","R$ 212,60 M","R$ 134,40 M",152
12,30/06/2021,"- R$ 36,73 M","- R$ 84,65 M","R$ 233,29 M","R$ 111,91 M",152
13,31/03/2021,"- R$ 102,37 M","- R$ 330,64 M","R$ 494,51 M","R$ 61,50 M",152
14,31/12/2020,"- R$ 172,29 M","- R$ 589,83 M","R$ 656,52 M","- R$ 105,61 M",152
15,30/09/2020,"- R$ 33,67 M","- R$ 653,41 M","R$ 657,92 M","- R$ 29,16 M",152
16,30/06/2020,"R$ 93,40 M","- R$ 817,38 M","R$ 614,12 M","- R$ 109,86 M",152
17,31/03/2020,"R$ 255,25 M","- R$ 629,39 M","R$ 343,54 M","- R$ 30,60 M",152
18,31/12/2019,"R$ 370,71 M","- R$ 313,10 M","R$ 92,70 M","R$ 150,31 M",152
19,30/09/2019,"R$ 361,51 M","R$ 24,61 M","- R$ 387,83 M","- R$ 1,71 M",152
20,30/06/2019,"R$ 336,62 M","R$ 63,27 M","- R$ 335,13 M","R$ 64,76 M",152
21,31/03/2019,"R$ 280,85 M","R$ 33,27 M","- R$ 341,27 M","- R$ 27,15 M",152
22,31/12/2018,"R$ 304,67 M","R$ 6,01 M","- R$ 238,07 M","R$ 72,62 M",152
23,30/09/2018,"R$ 197,54 M","- R$ 1,06 B","R$ 732,94 M","- R$ 129,63 M",152
24,30/06/2018,"R$ 169,04 M","- R$ 1,05 B","R$ 868,54 M","- R$ 15,82 M",152
25,31/03/2018,"R$ 200,81 M","- R$ 1,10 B","R$ 877,07 M","- R$ 18,85 M",152
26,31/12/2017,"R$ 166,53 M","- R$ 1,21 B","R$ 887,29 M","- R$ 154,58 M",152
27,30/09/2017,"R$ 94,47 M","R$ 12,74 M","- R$ 99,06 M","R$ 8,15 M",152
28,30/06/2017,"R$ 59,90 M","- R$ 37,31 M","- R$ 83,60 M","- R$ 61,02 M",152
29,31/03/2017,"- R$ 19,58 M","- R$ 22,09 M","R$ 15,10 M","- R$ 26,57 M",152
30,31/12/2016,"R$ 28,53 mil","- R$ 204,78 mil","R$ 268,38 mil","R$ 92,12 mil",152
