,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 1,11 B","R$ 720,58 M","R$ 27,66 M","- R$ 115,63 M","R$ 143,30 M","- R$ 27,50 M","- R$ 0,10",152
1,31/03/2024,"R$ 1,03 B","R$ 658,98 M","- R$ 33,54 M","- R$ 114,55 M","R$ 81,01 M","- R$ 90,77 M","- R$ 0,33",152
2,31/12/2023,"R$ 1,07 B","R$ 756,73 M","R$ 85,82 M","- R$ 113,55 M","R$ 199,37 M","R$ 59,31 M","R$ 0,22",152
3,30/09/2023,"R$ 948,02 M","R$ 621,63 M","R$ 10,55 M","- R$ 110,07 M","R$ 120,62 M","- R$ 38,47 M","- R$ 0,14",152
4,30/06/2023,"R$ 934,69 M","R$ 606,63 M","R$ 5,65 M","- R$ 109,83 M","R$ 115,47 M","- R$ 63,50 M","- R$ 0,23",152
5,31/03/2023,"R$ 885,21 M","R$ 571,82 M","- R$ 2,76 M","- R$ 107,01 M","R$ 104,25 M","- R$ 55,17 M","- R$ 0,20",152
6,31/12/2022,"R$ 1,05 B","R$ 694,30 M","R$ 81,68 M","- R$ 103,30 M","R$ 184,98 M","R$ 41,98 M","R$ 0,15",152
7,30/09/2022,"R$ 908,65 M","R$ 582,81 M","R$ 439,00 mil","- R$ 103,84 M","R$ 104,28 M","- R$ 34,76 M","- R$ 0,13",152
8,30/06/2022,"R$ 883,29 M","R$ 561,52 M","R$ 15,31 M","- R$ 102,40 M","R$ 117,71 M","- R$ 31,63 M","- R$ 0,11",152
9,31/03/2022,"R$ 801,19 M","R$ 508,27 M","- R$ 687,00 mil","- R$ 96,16 M","R$ 95,47 M","- R$ 31,37 M","- R$ 0,11",152
10,31/12/2021,"R$ 912,87 M","R$ 595,50 M","R$ 58,84 M","- R$ 102,98 M","R$ 161,82 M","R$ 23,61 M","R$ 0,09",152
11,30/09/2021,"R$ 709,98 M","R$ 451,76 M","- R$ 18,72 M","- R$ 95,28 M","R$ 76,56 M","- R$ 37,95 M","- R$ 0,14",152
12,30/06/2021,"R$ 567,87 M","R$ 342,23 M","- R$ 86,77 M","- R$ 89,85 M","R$ 3,08 M","- R$ 97,09 M","- R$ 0,35",152
13,31/03/2021,"R$ 562,58 M","R$ 329,19 M","- R$ 125,99 M","- R$ 88,37 M","- R$ 37,61 M","- R$ 162,42 M","- R$ 0,59",152
14,31/12/2020,"R$ 774,00 M","R$ 461,33 M","- R$ 41,15 M","- R$ 90,61 M","R$ 49,46 M","- R$ 97,26 M","- R$ 0,35",152
15,30/09/2020,"R$ 522,29 M","R$ 319,60 M","- R$ 99,12 M","- R$ 82,25 M","- R$ 16,87 M","- R$ 105,93 M","- R$ 0,46",152
16,30/06/2020,"R$ 292,76 M","R$ 159,58 M","- R$ 175,91 M","- R$ 79,57 M","- R$ 96,34 M","- R$ 186,78 M","- R$ 0,82",152
17,31/03/2020,"R$ 649,08 M","R$ 383,66 M","- R$ 70,98 M","- R$ 79,65 M","R$ 8,67 M","- R$ 55,64 M","- R$ 0,24",152
18,31/12/2019,"R$ 803,44 M","R$ 499,33 M","R$ 74,04 M","- R$ 80,76 M","R$ 154,80 M","R$ 41,31 M","R$ 0,18",152
19,30/09/2019,"R$ 723,32 M","R$ 446,83 M","R$ 27,04 M","- R$ 76,50 M","R$ 103,54 M","R$ 5,45 M","R$ 0,02",152
20,30/06/2019,"R$ 675,91 M","R$ 428,15 M","R$ 15,79 M","- R$ 69,12 M","R$ 87,79 M","- R$ 551,00 mil","- R$ 0,00",152
21,31/03/2019,"R$ 665,33 M","R$ 410,82 M","R$ 4,69 M","- R$ 76,79 M","R$ 81,48 M","R$ 3,05 M","R$ 0,01",152
22,31/12/2018,"R$ 718,07 M","R$ 445,62 M","R$ 72,46 M","- R$ 36,55 M","R$ 109,01 M","R$ 83,63 M","R$ 0,38",152
23,30/09/2018,"R$ 610,86 M","R$ 382,50 M","R$ 39,62 M","- R$ 33,27 M","R$ 72,89 M","R$ 27,03 M","R$ 0,12",152
24,30/06/2018,"R$ 536,88 M","R$ 331,64 M","R$ 11,87 M","- R$ 33,73 M","R$ 45,60 M","R$ 8,57 M","R$ 0,04",152
25,31/03/2018,"R$ 482,53 M","R$ 297,29 M","R$ 2,87 M","- R$ 29,59 M","R$ 32,46 M","R$ 8,81 M","R$ 0,04",152
26,31/12/2017,"R$ 522,53 M","R$ 316,95 M","R$ 30,61 M","- R$ 36,41 M","R$ 67,02 M","R$ 21,82 M","R$ 0,10",152
27,30/09/2017,"R$ 442,98 M","R$ 273,00 M","R$ 13,85 M","- R$ 31,83 M","R$ 45,68 M","- R$ 4,90 M","- R$ 0,03",152
28,30/06/2017,"R$ 428,40 M","R$ 266,22 M","R$ 23,06 M","- R$ 26,04 M","R$ 49,10 M","R$ 6,90 M","R$ 0,00",152
29,31/03/2017,"R$ 389,93 M","R$ 239,80 M","- R$ 2,21 M","- R$ 25,42 M","R$ 23,21 M","- R$ 20,00 M","- R$ 0,15",152
30,31/12/2016,,,,,,,,152
