,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 417,81 M","R$ 170,47 M","R$ 60,56 M","- R$ 7,08 M","R$ 67,63 M","R$ 19,86 M","R$ 0,08",239
1,31/03/2024,"R$ 366,12 M","R$ 162,69 M","R$ 56,39 M","- R$ 6,43 M","R$ 62,81 M","R$ 14,99 M","R$ 0,06",239
2,31/12/2023,"R$ 349,06 M","R$ 139,51 M","R$ 51,92 M","- R$ 6,77 M","R$ 58,68 M","R$ 16,36 M","R$ 0,06",239
3,30/09/2023,"R$ 373,15 M","R$ 158,15 M","R$ 63,39 M","- R$ 6,77 M","R$ 70,17 M","R$ 45,23 M","R$ 0,17",239
4,30/06/2023,"R$ 339,22 M","R$ 135,32 M","R$ 52,29 M","- R$ 6,53 M","R$ 58,82 M","R$ 19,61 M","R$ 0,08",239
5,31/03/2023,"R$ 359,26 M","R$ 141,96 M","R$ 53,04 M","- R$ 6,74 M","R$ 59,78 M","R$ 18,89 M","R$ 0,07",239
6,31/12/2022,"R$ 402,67 M","R$ 148,42 M","R$ 65,50 M","- R$ 8,96 M","R$ 74,46 M","R$ 23,47 M","R$ 0,09",239
7,30/09/2022,"R$ 387,15 M","R$ 148,10 M","R$ 51,20 M","- R$ 6,44 M","R$ 57,64 M","R$ 15,74 M","R$ 0,06",239
8,30/06/2022,"R$ 371,26 M","R$ 128,27 M","R$ 38,46 M","- R$ 5,73 M","R$ 44,19 M","R$ 7,95 M","R$ 0,03",239
9,31/03/2022,"R$ 310,11 M","R$ 85,92 M","R$ 2,59 M","- R$ 5,75 M","R$ 8,34 M","- R$ 24,70 M","- R$ 0,09",239
10,31/12/2021,"R$ 332,36 M","R$ 94,97 M","R$ 4,40 M","- R$ 5,65 M","R$ 10,05 M","- R$ 63,42 M","- R$ 0,24",239
11,30/09/2021,"R$ 292,28 M","R$ 82,61 M","R$ 17,81 M","- R$ 5,63 M","R$ 23,44 M","R$ 91,00 mil","R$ 0,00",239
12,30/06/2021,"R$ 287,37 M","R$ 73,59 M","R$ 115,96 M","- R$ 5,60 M","R$ 121,56 M","R$ 156,54 M","R$ 0,60",239
13,31/03/2021,"R$ 227,05 M","R$ 63,64 M","- R$ 6,30 M","- R$ 5,65 M","- R$ 650,00 mil","- R$ 26,30 M","- R$ 0,10",239
14,31/12/2020,"R$ 299,52 M","R$ 104,56 M","R$ 22,02 M","- R$ 5,78 M","R$ 27,80 M","- R$ 3,89 M","- R$ 0,01",239
15,30/09/2020,"R$ 307,05 M","R$ 117,19 M","R$ 33,25 M","- R$ 5,84 M","R$ 39,09 M","R$ 13,34 M","R$ 0,05",239
16,30/06/2020,"R$ 278,94 M","R$ 102,27 M","R$ 23,19 M","- R$ 5,32 M","R$ 28,50 M","R$ 3,91 M","R$ 0,02",239
17,31/03/2020,"R$ 267,50 M","R$ 106,65 M","R$ 49,88 M","- R$ 5,60 M","R$ 55,48 M","R$ 26,60 M","R$ 0,10",239
18,31/12/2019,"R$ 223,93 M","R$ 51,38 M","R$ 24,50 M","- R$ 5,01 M","R$ 29,51 M","- R$ 5,38 M","- R$ 0,02",239
19,30/09/2019,"R$ 291,54 M","R$ 124,85 M","R$ 13,99 M","- R$ 6,69 M","R$ 20,68 M","- R$ 10,86 M","- R$ 0,04",239
20,30/06/2019,"R$ 278,70 M","R$ 119,48 M","R$ 4,95 M","- R$ 6,64 M","R$ 11,59 M","- R$ 18,74 M","- R$ 0,35",239
21,31/03/2019,"R$ 265,57 M","R$ 115,31 M","R$ 17,56 M","- R$ 6,02 M","R$ 23,57 M","- R$ 5,51 M","- R$ 0,10",239
22,31/12/2018,"R$ 281,19 M","R$ 113,59 M","- R$ 12,29 M","- R$ 5,78 M","- R$ 6,51 M","- R$ 37,20 M","- R$ 0,69",239
23,30/09/2018,"R$ 285,79 M","R$ 123,07 M","- R$ 8,06 M","- R$ 6,01 M","- R$ 2,05 M","R$ 129,35 M","R$ 2,39",239
24,30/06/2018,"R$ 268,10 M","R$ 112,82 M","R$ 13,27 M","- R$ 6,09 M","R$ 19,36 M","- R$ 6,24 M","- R$ 0,12",239
25,31/03/2018,"R$ 211,61 M","R$ 89,46 M","R$ 2,37 M","- R$ 6,00 M","R$ 8,37 M","- R$ 15,75 M","- R$ 0,29",239
26,31/12/2017,"R$ 287,87 M","R$ 125,51 M","R$ 40,58 M","- R$ 5,95 M","R$ 46,53 M","R$ 30,61 M","R$ 0,57",239
27,30/09/2017,"R$ 281,98 M","R$ 129,52 M","R$ 45,62 M","- R$ 6,07 M","R$ 51,69 M","R$ 39,31 M","R$ 0,73",239
28,30/06/2017,"R$ 275,11 M","R$ 123,91 M","R$ 18,31 M","- R$ 6,06 M","R$ 24,37 M","R$ 22,15 M","R$ 0,41",239
