,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 1,68 M","- R$ 1,23 M","- R$ 5,77 M","- R$ 5,33 M"
1,31/03/2024,"R$ 24,31 M","- R$ 3,13 M","- R$ 8,82 M","R$ 12,37 M"
2,31/12/2023,"- R$ 76,67 M","R$ 83,26 M","- R$ 12,08 M","- R$ 5,49 M"
3,30/09/2023,"R$ 32,95 M","- R$ 2,20 M","- R$ 30,00 M","R$ 755,00 mil"
4,30/06/2023,"- R$ 2,65 M","- R$ 665,00 mil","- R$ 52,00 mil","- R$ 3,36 M"
5,31/03/2023,"R$ 6,57 M","- R$ 1,77 M","- R$ 61,00 mil","R$ 4,74 M"
6,31/12/2022,"R$ 4,11 M","- R$ 1,79 M","- R$ 25,00 mil","R$ 2,29 M"
7,30/09/2022,"R$ 3,50 M","- R$ 2,08 M","- R$ 91,00 mil","R$ 1,33 M"
8,30/06/2022,"R$ 133,00 mil","- R$ 1,27 M","- R$ 48,00 mil","- R$ 1,18 M"
9,31/03/2022,"R$ 1,37 M","- R$ 811,00 mil","- R$ 217,00 mil","R$ 340,00 mil"
10,31/12/2021,"- R$ 47,38 M","R$ 50,53 M","- R$ 56,00 mil","R$ 3,09 M"
11,30/09/2021,"R$ 1,41 M","- R$ 284,00 mil","R$ 1,16 M","R$ 2,28 M"
12,30/06/2021,"- R$ 344,00 mil","R$ 1,06 M","- R$ 521,00 mil","R$ 198,00 mil"
13,31/03/2021,"R$ 599,00 mil","- R$ 89,00 mil","- R$ 703,00 mil","- R$ 193,00 mil"
14,31/12/2020,"- R$ 2,94 M","- R$ 33,00 mil","R$ 222,00 mil","- R$ 2,75 M"
15,30/09/2020,"R$ 2,17 M","- R$ 40,00 mil","- R$ 496,00 mil","R$ 1,63 M"
16,30/06/2020,"- R$ 15,63 M","R$ 13,47 M","- R$ 8,00 mil","- R$ 2,17 M"
17,31/03/2020,"R$ 4,58 M","- R$ 1,70 M","- R$ 730,00 mil","R$ 2,16 M"
18,31/12/2019,"R$ 2,33 M","- R$ 721,00 mil","R$ 123,00 mil","R$ 1,73 M"
19,30/09/2019,"R$ 1,99 M","- R$ 316,00 mil","- R$ 867,00 mil","R$ 803,00 mil"
20,30/06/2019,"R$ 562,00 mil","- R$ 82,00 mil","- R$ 891,00 mil","- R$ 411,00 mil"
