,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 516,74 M","- R$ 144,39 M","- R$ 7,86",10.478.000,7.894.000,7.894.000,18.372.000,0,0,0,0,10.478.000,7.894.000,18.372.000
1,31/03/2024,"R$ 519,85 M","- R$ 128,90 M","- R$ 7,02",10.478.000,7.894.000,7.894.000,18.372.000,0,0,0,0,10.478.000,7.894.000,18.372.000
2,31/12/2023,"R$ 512,09 M","- R$ 141,53 M","- R$ 7,70",10.478.000,7.894.000,7.894.000,18.372.000,0,0,0,0,10.478.000,7.894.000,18.372.000
3,30/09/2023,"R$ 503,15 M","- R$ 208,91 M","- R$ 11,37",10.478.000,7.894.000,7.894.000,18.372.000,0,0,0,0,10.478.000,7.894.000,18.372.000
4,30/06/2023,"R$ 508,12 M","- R$ 212,12 M","- R$ 11,55",10.478.000,7.894.000,7.894.000,18.372.000,0,0,0,0,10.478.000,7.894.000,18.372.000
5,31/03/2023,"R$ 514,30 M","- R$ 195,45 M","- R$ 10,64",10.478.000,7.894.000,7.894.000,18.372.000,0,0,0,0,10.478.000,7.894.000,18.372.000
6,31/12/2022,"R$ 498,06 M","- R$ 281,06 M","- R$ 15,30",10.478.000,7.894.000,7.894.000,18.372.000,0,0,0,0,10.478.000,7.894.000,18.372.000
7,30/09/2022,"R$ 507,13 M","- R$ 335,35 M","- R$ 18,25",10.478.000,7.894.000,7.894.000,18.372.000,0,0,0,0,10.478.000,7.894.000,18.372.000
8,30/06/2022,"R$ 479,93 M","- R$ 352,15 M","- R$ 19,17",10.478.000,7.894.000,7.894.000,18.372.000,0,0,0,0,10.478.000,7.894.000,18.372.000
9,31/03/2022,"R$ 465,77 M","- R$ 500,82 M","- R$ 27,26",10.478.000,7.894.000,7.894.000,18.372.000,0,0,0,0,10.478.000,7.894.000,18.372.000
10,31/12/2021,"R$ 455,38 M","- R$ 481,52 M","- R$ 26,21",10.478.000,7.894.000,7.894.000,18.372.000,0,0,0,0,10.478.000,7.894.000,18.372.000
11,30/09/2021,"R$ 474,11 M","- R$ 466,40 M","- R$ 25,39",10.478.000,7.894.000,7.894.000,18.372.000,0,0,0,0,10.478.000,7.894.000,18.372.000
12,30/06/2021,"R$ 462,10 M","- R$ 467,76 M","- R$ 25,46",10.478.000,7.894.000,7.894.000,18.372.000,0,0,0,0,10.478.000,7.894.000,18.372.000
13,31/03/2021,"R$ 465,43 M","- R$ 459,83 M","- R$ 25,03",10.478.000,7.894.000,7.894.000,18.372.000,0,0,0,0,10.478.000,7.894.000,18.372.000
14,31/12/2020,"R$ 461,97 M","- R$ 451,02 M","- R$ 24,55",10.478.000,7.894.000,7.894.000,18.372.000,0,0,0,0,10.478.000,7.894.000,18.372.000
15,30/09/2020,"R$ 466,93 M","- R$ 419,58 M","- R$ 22,84",10.478.000,7.894.000,7.894.000,18.372.000,0,0,0,0,10.478.000,7.894.000,18.372.000
16,30/06/2020,"R$ 469,56 M","- R$ 413,08 M","- R$ 22,48",10.478.000,7.894.000,7.894.000,18.372.000,0,0,0,0,10.478.000,7.894.000,18.372.000
17,31/03/2020,"R$ 487,31 M","- R$ 386,39 M","- R$ 21,03",10.478.000,7.894.000,7.894.000,18.372.000,0,0,0,0,10.478.000,7.894.000,18.372.000
18,31/12/2019,"R$ 477,63 M","- R$ 362,89 M","- R$ 19,75",10.478.000,7.894.000,7.894.000,18.372.000,0,0,0,0,10.478.000,7.894.000,18.372.000
19,30/09/2019,"R$ 476,27 M","- R$ 250,30 M","- R$ 13,62",10.478.000,7.894.000,7.894.000,18.372.000,0,0,0,0,10.478.000,7.894.000,18.372.000
20,30/06/2019,"R$ 480,74 M","- R$ 238,35 M","- R$ 12,97",10.478.000,7.894.000,7.894.000,18.372.000,0,0,0,0,10.478.000,7.894.000,18.372.000
21,31/03/2019,"R$ 487,60 M","- R$ 229,36 M","- R$ 12,48",10.478.000,7.894.000,7.894.000,18.372.000,0,0,0,0,10.478.000,7.894.000,18.372.000
22,31/12/2018,"R$ 482,49 M","- R$ 226,26 M","- R$ 12,32",10.478.000,7.894.000,7.894.000,18.372.000,0,0,0,0,10.478.000,7.894.000,18.372.000
23,30/09/2018,"R$ 521,59 M","- R$ 173,48 M","- R$ 9,44",10.478.000,7.894.000,7.894.000,18.372.000,0,0,0,0,10.478.000,7.894.000,18.372.000
24,30/06/2018,"R$ 521,33 M","- R$ 152,18 M","- R$ 8,28",10.478.000,7.894.000,7.894.000,18.372.000,0,0,0,0,10.478.000,7.894.000,18.372.000
25,31/03/2018,"R$ 526,00 M","- R$ 133,65 M","- R$ 7,27",10.478.000,7.894.000,7.894.000,18.372.000,0,0,0,0,10.478.000,7.894.000,18.372.000
26,31/12/2017,"R$ 540,45 M","- R$ 117,90 M","- R$ 6,42",10.478.000,7.894.000,7.894.000,18.372.000,0,0,0,0,10.478.000,7.894.000,18.372.000
27,30/09/2017,"R$ 542,78 M","- R$ 104,33 M","- R$ 5,68",10.478.000,7.894.000,7.894.000,18.372.000,0,0,0,0,10.478.000,7.894.000,18.372.000
28,30/06/2017,"R$ 570,20 M","- R$ 92,05 M","- R$ 5,01",10.478.000,7.894.000,7.894.000,18.372.000,0,0,0,0,10.478.000,7.894.000,18.372.000
29,31/03/2017,"R$ 580,22 M","- R$ 78,81 M","- R$ 4,29",10.478.000,7.894.000,7.894.000,18.372.000,0,0,0,0,10.478.000,7.894.000,18.372.000
30,31/12/2016,"R$ 576,96 M","- R$ 77,79 M","- R$ 4,23",10.478.000,7.894.000,7.894.000,18.372.000,0,0,0,0,10.478.000,7.894.000,18.372.000
31,30/09/2016,"R$ 579,52 M","- R$ 83,03 M","- R$ 4,52",10.478.000,7.894.000,7.894.000,18.372.000,0,0,0,0,10.478.000,7.894.000,18.372.000
