,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 52,23 M","- R$ 576,17 M","- R$ 36,53 M","- R$ 560,47 M",59
1,31/03/2024,"- R$ 14,87 M","- R$ 32,40 M","- R$ 14,66 M","- R$ 61,92 M",59
2,31/12/2023,"R$ 110,44 M","- R$ 26,93 M","- R$ 2,30 M","R$ 81,21 M",59
3,30/09/2023,"R$ 89,32 M","- R$ 37,84 M","- R$ 4,52 M","R$ 46,96 M",59
4,30/06/2023,"R$ 26,56 M","- R$ 344,89 M","- R$ 47,79 M","- R$ 366,12 M",59
5,31/03/2023,"R$ 45,79 M","- R$ 63,22 M","- R$ 4,62 M","- R$ 22,05 M",59
6,31/12/2022,"R$ 70,17 M","- R$ 41,80 M","- R$ 1,07 M","R$ 27,30 M",59
7,30/09/2022,"R$ 83,26 M","- R$ 88,16 M","- R$ 12,46 M","- R$ 17,37 M",59
8,30/06/2022,"R$ 58,68 M","- R$ 162,55 M","- R$ 2,65 M","- R$ 106,52 M",59
9,31/03/2022,"R$ 813,00 mil","- R$ 24,20 M","- R$ 16,20 M","- R$ 39,59 M",59
10,31/12/2021,"R$ 39,04 M","- R$ 205,51 M","- R$ 49,46 M","- R$ 215,93 M",59
11,30/09/2021,"R$ 64,31 M","- R$ 131,77 M","- R$ 23,87 M","- R$ 91,33 M",59
12,30/06/2021,"R$ 29,50 M","- R$ 542,34 M","- R$ 1,21 M","- R$ 514,06 M",59
13,31/03/2021,"R$ 18,92 M","- R$ 261,85 M","R$ 2,24 B","R$ 2,00 B",59
14,31/12/2020,"R$ 11,67 M","- R$ 102,32 M","- R$ 17,65 M","- R$ 108,29 M",59
15,30/09/2020,"R$ 40,23 M","- R$ 31,00 M","- R$ 24,51 M","- R$ 15,28 M",59
16,30/06/2020,"R$ 38,74 M","- R$ 23,98 M","- R$ 7,17 M","R$ 7,59 M",59
17,31/03/2020,"- R$ 22,42 M","- R$ 9,43 M","R$ 527,18 M","R$ 495,33 M",59
18,31/12/2019,"R$ 20,17 M","- R$ 6,78 M","- R$ 12,94 M","R$ 447,00 mil",59
19,30/09/2019,"R$ 25,72 M","- R$ 16,62 M","- R$ 2,83 M","R$ 6,27 M",59
20,30/06/2019,"R$ 7,28 M","- R$ 23,61 M","- R$ 7,09 M","- R$ 23,42 M",59
21,31/03/2019,"R$ 29,67 M","- R$ 27,72 M","R$ 22,25 M","R$ 24,20 M",59
22,31/12/2018,,,,,59
