,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 1,33 B","R$ 623,35 M","R$ 96,51 M","- R$ 123,61 M","R$ 220,12 M","R$ 1,57 M","R$ 0,00",59
1,31/03/2024,"R$ 1,31 B","R$ 606,86 M","R$ 88,85 M","- R$ 120,69 M","R$ 209,54 M","- R$ 56,50 M","- R$ 0,09",59
2,31/12/2023,"R$ 1,29 B","R$ 597,91 M","R$ 86,46 M","- R$ 118,15 M","R$ 204,61 M","- R$ 73,74 M","- R$ 0,12",59
3,30/09/2023,"R$ 1,25 B","R$ 569,18 M","R$ 74,44 M","- R$ 115,76 M","R$ 190,19 M","- R$ 8,45 M","- R$ 0,01",59
4,30/06/2023,"R$ 1,22 B","R$ 562,50 M","R$ 63,15 M","- R$ 111,95 M","R$ 175,10 M","- R$ 19,10 M","- R$ 0,03",59
5,31/03/2023,"R$ 1,19 B","R$ 548,96 M","R$ 64,79 M","- R$ 107,48 M","R$ 172,27 M","R$ 32,98 M","R$ 0,06",59
6,31/12/2022,"R$ 1,14 B","R$ 514,23 M","R$ 48,56 M","- R$ 102,95 M","R$ 151,51 M","R$ 30,28 M","R$ 0,05",59
7,30/09/2022,"R$ 1,08 B","R$ 487,84 M","R$ 25,18 M","- R$ 100,36 M","R$ 125,54 M","R$ 4,20 M","R$ 0,01",59
8,30/06/2022,"R$ 986,29 M","R$ 449,22 M","R$ 22,99 M","- R$ 97,37 M","R$ 120,36 M","R$ 6,84 M","R$ 0,01",59
9,31/03/2022,"R$ 888,07 M","R$ 404,13 M","R$ 15,21 M","- R$ 93,29 M","R$ 108,50 M","- R$ 2,84 M","- R$ 0,00",59
10,31/12/2021,"R$ 800,21 M","R$ 364,53 M","R$ 8,53 M","- R$ 87,34 M","R$ 95,87 M","- R$ 15,75 M","- R$ 0,03",59
11,30/09/2021,"R$ 694,49 M","R$ 316,99 M","R$ 25,43 M","- R$ 77,43 M","R$ 102,86 M","R$ 422,00 mil","R$ 0,00",59
12,30/06/2021,"R$ 611,58 M","R$ 270,99 M","R$ 40,16 M","- R$ 67,68 M","R$ 107,83 M","R$ 11,97 M","R$ 0,02",59
13,31/03/2021,"R$ 544,60 M","R$ 232,53 M","R$ 41,29 M","- R$ 61,38 M","R$ 102,66 M","R$ 13,63 M","R$ 0,02",59
14,31/12/2020,"R$ 488,21 M","R$ 205,33 M","R$ 44,19 M","- R$ 56,59 M","R$ 100,78 M","R$ 19,74 M","R$ 0,16",59
15,30/09/2020,"R$ 453,24 M","R$ 190,31 M","R$ 47,26 M","- R$ 56,83 M","R$ 104,09 M","R$ 17,72 M","R$ 0,14",59
16,30/06/2020,"R$ 428,94 M","R$ 178,20 M","R$ 47,02 M","- R$ 55,78 M","R$ 102,79 M","R$ 15,89 M","R$ 0,13",59
17,31/03/2020,"R$ 405,66 M","R$ 167,50 M","R$ 43,82 M","- R$ 55,17 M","R$ 98,99 M","R$ 14,37 M","R$ 0,11",59
18,31/12/2019,"R$ 385,72 M","R$ 161,32 M","R$ 52,94 M","- R$ 53,91 M","R$ 106,85 M","R$ 18,07 M","R$ 0,20",59
19,30/09/2019,"R$ 364,16 M","R$ 154,05 M","R$ 50,54 M","- R$ 48,28 M","R$ 98,83 M","R$ 16,48 M","R$ 0,18",59
20,30/06/2019,"R$ 341,30 M","R$ 144,25 M","R$ 42,41 M","- R$ 44,92 M","R$ 87,33 M","R$ 12,88 M","R$ 0,14",59
21,31/03/2019,"R$ 324,91 M","R$ 141,45 M","R$ 35,02 M","- R$ 40,44 M","R$ 75,46 M","R$ 9,84 M","R$ 0,11",59
22,31/12/2018,"R$ 314,98 M","R$ 140,49 M","R$ 36,35 M","- R$ 36,78 M","R$ 73,13 M","R$ 10,89 M","R$ 0,12",59
