,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"-38,70%","4,07%","-58,63%","6,16%","0,50%","0,32%","48,24%","1,08%","8,59%","17,95%","0,30","1,43","0,43","-1,60"
1,30/06/2024,"-41,35%","3,31%","-62,65%","5,01%","0,05%","0,04%","46,73%","0,12%","7,23%","16,50%","0,30","1,41","0,41","-2,24"
2,31/03/2024,"-117,75%","3,59%","-178,42%","5,43%","-1,89%","-1,20%","46,31%","-4,31%","6,78%","15,99%","0,28","1,61","0,61","-5,02"
3,31/12/2023,"-55,52%","3,55%","-84,12%","5,38%","-2,48%","-1,56%","46,25%","-5,70%","6,69%","15,83%","0,27","1,60","0,60","-5,43"
4,30/09/2023,"-87,73%","3,04%","-132,92%","4,60%","-0,29%","-0,18%","45,50%","-0,68%","5,95%","15,20%","0,27","1,54","0,54","-5,45"
5,30/06/2023,"-82,95%","2,58%","-125,68%","3,91%","-0,65%","-0,42%","45,96%","-1,56%","5,16%","14,31%","0,27","1,52","0,52","-5,64"
6,31/03/2023,"51,91%","2,89%","78,64%","4,37%","1,12%","0,71%","46,03%","2,77%","5,43%","14,45%","0,26","1,58","0,58","-7,84"
7,31/12/2022,"23,98%","2,20%","36,33%","3,33%","1,03%","0,66%","45,17%","2,66%","4,27%","13,31%","0,25","1,59","0,59","-9,05"
8,30/09/2022,"15,26%","1,32%","23,12%","2,00%","0,14%","0,10%","45,11%","0,39%","2,33%","11,61%","0,26","1,56","0,56","-10,68"
9,30/06/2022,"8,81%","1,27%","13,34%","1,93%","0,23%","0,17%","45,55%","0,69%","2,33%","12,20%","0,24","1,55","0,55","-11,18"
10,31/03/2022,"5,41%","1,49%","8,19%","2,25%","-0,10%","-0,07%","45,51%","-0,32%","1,71%","12,22%","0,23","1,57","0,57","-13,45"
11,31/12/2021,"3,09%","1,33%","4,69%","2,01%","-2,34%","-1,08%","45,55%","-1,97%","1,07%","11,98%","0,55","1,56","0,56","-15,42"
12,30/09/2021,"9,21%","5,35%","13,96%","8,11%","0,06%","0,03%","45,64%","0,06%","3,66%","14,81%","0,57","1,42","0,42","-16,46"
13,30/06/2021,"14,44%","8,48%","21,87%","12,84%","1,86%","1,01%","44,31%","1,96%","6,57%","17,63%","0,52","1,36","0,36","-16,38"
14,31/03/2021,"15,05%","8,81%","22,81%","13,35%","2,15%","1,26%","42,70%","2,50%","7,58%","18,85%","0,50","1,32","0,32","-22,08"
15,31/12/2020,"23,79%","11,67%","36,05%","17,69%","22,35%","3,84%","42,06%","4,04%","9,05%","20,64%","0,95","2,15","1,15","-2,49"
16,30/09/2020,"24,73%","12,14%","37,47%","18,40%","21,26%","3,48%","41,99%","3,91%","10,43%","22,97%","0,89","1,85","0,85","-3,30"
17,30/06/2020,"24,54%","13,05%","37,19%","19,78%","21,11%","3,48%","41,54%","3,70%","10,96%","23,96%","0,94","1,84","0,84","-3,23"
18,31/03/2020,"20,91%","14,03%","31,68%","21,26%","22,79%","3,59%","41,29%","3,54%","10,80%","24,40%","1,01","1,71","0,71","-3,28"
19,31/12/2019,"59,75%","27,77%","90,53%","42,08%","29,58%","6,54%","41,82%","4,69%","13,73%","27,70%","1,40","5,82","4,82","1,51"
20,30/09/2019,"57,04%","26,52%","86,42%","40,18%","26,97%","5,96%","42,30%","4,52%","13,88%","27,14%","1,32","6,11","5,11","1,76"
21,30/06/2019,"47,86%","22,25%","72,52%","33,71%","21,08%","4,66%","42,26%","3,77%","12,43%","25,59%","1,24","6,06","5,06","1,86"
22,31/03/2019,"39,52%","18,37%","59,88%","27,84%","16,11%","3,56%","43,54%","3,03%","10,78%","23,22%","1,18","6,35","5,35","1,90"
23,31/12/2018,NA,NA,NA,NA,NA,NA,"44,60%","3,46%","11,54%","23,22%",NA,"4,52","3,52","0,89"
