,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield,ticker
0,Atual - 18/09/2024,"6,84","0,58","0,76","3,28","0,42","R$ 526,94 M","10,20%",278
1,30/06/2024,"6,79","0,57","0,75","3,26","0,41","R$ 521,71 M","10,27%",278
2,31/03/2024,"5,73","0,58","0,76","3,95","0,41","R$ 512,29 M","10,45%",278
3,31/12/2023,"5,47","0,59","0,77","3,42","0,41","R$ 516,77 M","10,38%",278
4,30/09/2023,"6,32","0,62","0,81","3,26","0,45","R$ 531,03 M","7,64%",278
5,30/06/2023,"5,32","0,61","0,77","3,11","0,43","R$ 503,39 M","10,14%",278
6,31/03/2023,"5,32","0,61","0,77","3,11","0,43","R$ 503,39 M","10,14%",278
7,31/12/2022,"5,54","0,70","0,87","2,52","0,49","R$ 599,93 M","7,86%",278
8,30/09/2022,"5,20","0,74","0,89","3,91","0,53","R$ 608,71 M","11,13%",278
9,30/06/2022,"3,55","0,76","0,89","6,97","0,51","R$ 598,43 M","9,11%",278
10,31/03/2022,"3,19","0,76","0,89","49,68","0,53","R$ 574,75 M","7,70%",278
11,31/12/2021,"4,15","0,97","1,18","-20,14","0,67","R$ 726,93 M","3,65%",278
12,30/09/2021,"4,72","1,14","1,50","11,34","0,85","R$ 876,33 M","4,26%",278
13,30/06/2021,"5,21","0,95","1,23","5,82","0,69","R$ 680,40 M","5,62%",278
14,31/03/2021,"8,35","1,00","1,44","3,77","0,72","R$ 649,03 M","3,97%",278
15,31/12/2020,"8,75","0,98","1,38","3,16","0,69","R$ 621,14 M","4,13%",278
16,30/09/2020,"4,42","0,96","1,38","4,64","0,73","R$ 602,51 M","5,87%",278
17,30/06/2020,"4,10","0,88","1,19","4,96","0,63","R$ 530,04 M","6,60%",278
18,31/03/2020,"4,07","0,89","1,13","9,04","0,65","R$ 522,00 M","6,67%",278
19,31/12/2019,"3,71","0,82","1,00","7,18","0,56","R$ 453,35 M","5,45%",278
20,30/09/2019,"8,85","0,90","1,02","131,91","0,62","R$ 481,65 M","4,60%",278
21,30/06/2019,"9,58","0,95","1,07","13,91","0,70","R$ 496,58 M","4,46%",278
22,31/03/2019,"8,37","0,93","1,00","9,48","0,67","R$ 465,02 M","4,73%",278
23,31/12/2018,"9,36","1,01","1,09","11,45","0,71","R$ 505,78 M","4,41%",278
24,30/09/2018,"8,71","0,94","1,06","9,99","0,71","R$ 470,71 M","5,44%",278
25,30/06/2018,"7,52","0,84","0,95","9,55","0,63","R$ 424,88 M","6,17%",278
26,31/03/2018,"10,01","1,20","1,33","14,82","0,87","R$ 574,47 M","4,64%",278
27,31/12/2017,"9,54","1,22","1,37","13,61","0,86","R$ 582,92 M","4,60%",278
28,30/09/2017,"9,28","1,26","1,47","10,76","0,96","R$ 597,14 M","4,00%",278
29,30/06/2017,"7,36","1,00","1,19","8,26","0,76","R$ 481,30 M","5,06%",278
30,31/03/2017,"6,58","0,92","1,09","6,33","0,68","R$ 429,76 M","6,03%",278
31,31/12/2016,"5,99","0,83","0,98","4,72","0,60","R$ 387,86 M","6,75%",278
32,30/09/2016,"6,68","0,75","0,90","5,02","0,57","R$ 358,88 M","4,39%",278
33,30/06/2016,"6,13","0,68","0,80","3,61","0,51","R$ 315,57 M","4,95%",278
34,31/03/2016,"5,78","0,62","0,70","2,80","0,45","R$ 281,06 M","5,77%",278
35,31/12/2015,"3,72","0,40","0,45","2,08","0,29","R$ 191,60 M","10,67%",278
36,30/09/2015,"4,58","0,53","0,56","2,65","0,39","R$ 239,75 M","7,08%",278
37,30/06/2015,"4,48","0,55","0,56","3,15","0,40","R$ 261,65 M","7,00%",278
38,31/03/2015,"5,84","0,81","0,78","7,68","0,57","R$ 339,50 M","4,94%",278
39,31/12/2014,"5,57","0,83","0,79","11,96","0,56","R$ 338,75 M","4,74%",278
40,30/09/2014,"6,85","1,01","0,98","45,81","0,71","R$ 397,43 M","3,43%",278
41,30/06/2014,"6,79","1,01","0,99","26,83","0,72","R$ 385,75 M","3,53%",278
42,31/03/2014,"7,43","1,07","1,05","10,31","0,73","R$ 385,38 M","3,51%",278
43,31/12/2013,"7,54","1,07","1,06","8,56","0,73","R$ 377,49 M","3,00%",278
44,30/09/2013,"8,97","1,16","1,20","7,00","0,85","R$ 396,01 M","2,84%",278
45,30/06/2013,"8,97","1,16","1,20","7,00","0,85","R$ 396,01 M","2,84%",278
46,31/03/2013,"10,71","1,32","1,33","9,76","0,97","R$ 423,57 M","2,67%",278
47,31/12/2012,"12,33","1,47","1,47","11,83","1,02","R$ 439,86 M","2,46%",278
48,30/09/2012,"11,49","1,27","1,28","9,29","0,94","R$ 406,35 M","2,75%",278
49,30/06/2012,"10,41","1,22","1,22","9,80","0,90","R$ 380,52 M","2,91%",278
50,31/03/2012,"8,67","1,05","1,05","9,73","0,75","R$ 309,81 M","3,51%",278
51,31/12/2011,"9,34","1,14","1,14","10,83","0,78","R$ 329,61 M","6,33%",278
52,30/09/2011,"7,83","0,97","1,01","11,60","0,71","R$ 276,09 M","7,05%",278
53,30/06/2011,"7,62","0,96","0,99","15,16","0,69","R$ 277,24 M","7,34%",278
54,31/03/2011,"9,33","1,12","1,19","13,00","0,80","R$ 308,75 M","6,32%",278
55,31/12/2010,"9,12","1,10","1,16","8,91","0,76","R$ 302,56 M","5,23%",278
56,30/09/2010,"10,28","1,20","1,30","12,54","0,89","R$ 328,02 M","4,47%",278
57,30/06/2010,"9,56","1,08","1,18","8,11","0,78","R$ 293,59 M","5,12%",278
58,31/03/2010,"9,66","1,06","1,17","8,28","0,77","R$ 281,12 M","5,26%",278
59,31/12/2009,"10,64","1,78","1,30","9,77","1,31","R$ 294,42 M","3,10%",278
60,30/09/2009,"9,51","1,54","1,14",,"1,22","R$ 266,74 M","3,27%",278
61,30/06/2009,"8,30","1,39","1,00","16,38","1,15","R$ 229,28 M","3,76%",278
62,31/03/2009,"6,13","1,15","0,78","6,08","0,89","R$ 167,85 M","4,90%",278
63,31/12/2008,"4,71","0,99","0,65","5,80","0,72","R$ 140,59 M","5,45%",278
64,30/09/2008,"4,18","0,86","0,58",,"0,71","R$ 127,26 M","5,40%",278
65,30/06/2008,"12,68","2,59","1,74",,"2,03","R$ 378,50 M","1,86%",278
66,31/03/2008,"11,03","2,22","1,46",,"1,67","R$ 340,29 M","2,32%",278
67,31/12/2007,"15,53","2,94","1,91",,"2,09","R$ 393,32 M","1,84%",278
68,30/09/2007,"17,38","3,38","2,30",,"2,61","R$ 440,56 M","1,70%",278
69,30/06/2007,"18,91","3,53","2,44",,"2,79","R$ 457,29 M","1,68%",278
70,31/03/2007,"19,14","3,15","2,12",,"2,36","R$ 358,87 M","2,04%",278
71,31/12/2006,"17,03","2,60","1,78",,"1,86","R$ 273,10 M","2,55%",278
72,30/09/2006,"8,97","1,25","0,89",,"0,96","R$ 134,08 M","6,99%",278
73,30/06/2006,"8,53","1,14","0,83",,"0,88","R$ 125,82 M","7,84%",278
74,31/03/2006,"9,13","1,19","0,83",,"0,86","R$ 122,70 M","7,70%",278
75,31/12/2005,"9,68","1,12","0,77",,"0,77","R$ 114,49 M","8,33%",278
76,30/09/2005,"9,68","1,12","0,77",,"0,77","R$ 114,49 M","8,33%",278
77,30/06/2005,"5,86","0,84","0,56",,"0,64","R$ 99,04 M","10,38%",278
78,31/03/2005,"4,96","0,90","0,55",,"0,66","R$ 77,28 M","9,85%",278
79,31/12/2004,"5,24","0,99","0,61",,"0,69","R$ 81,87 M","9,51%",278
80,30/09/2004,"5,48","0,90","0,55",,"0,66","R$ 77,26 M","2,94%",278
81,30/06/2004,"5,63","0,80","0,49",,"0,58","R$ 70,39 M","3,46%",278
82,31/03/2004,"615,10","69,46","41,87",,"51,58","R$ 6,41 B","4,20%",278
83,31/12/2003,"6,65","0,72","0,44",,"0,51","R$ 3,23 B","3.546,15%",278
84,30/09/2003,"6,23","0,67","0,39",,"0,50","R$ 47,74 M","2.683,91%",278
85,30/06/2003,"7,06","0,53","0,31",,"0,39","R$ 42,20 M","3.505,51%",278
86,31/03/2003,"6,53","0,55","0,32",,"0,41","R$ 39,84 M","3.435,40%",278
87,31/12/2002,"6,13","0,42","0,25",,"0,30","R$ 34,43 M","5.863,74%",278
88,30/09/2002,"5,86","0,38","0,21",,"0,28","R$ 31,90 M","10.477,68%",278
89,30/06/2002,"4,39","0,38","0,22",,"0,29","R$ 24,74 M","9.994,09%",278
90,31/03/2002,"4,11","0,47","0,25",,"0,35","R$ 28,61 M","8.661,55%",278
91,31/12/2001,"3,75","0,49","0,26",,"0,33","R$ 29,69 M","8.620,37%",278
92,30/06/2001,"3,44","0,53","0,28",,"0,37","R$ 31,12 M","8.668,35%",278
93,31/03/2001,"3,79","0,58","0,30",,"0,41","R$ 32,53 M","8.668,35%",278
94,31/12/2000,"3,53","0,58","0,31",,"0,39","R$ 32,53 M","8.668,35%",278
95,30/09/2000,"3,41","0,59","0,32",,"0,42","R$ 32,53 M","8.668,35%",278
96,30/06/2000,"3,74","0,60","0,33",,"0,42","R$ 32,53 M","8.668,35%",278
97,31/03/2000,"3,78","0,63","0,35",,"0,44","R$ 32,53 M","8.668,35%",278
