,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 692,80 M","R$ 352,00 M","R$ 55,07 M","- R$ 32,61 M","R$ 87,67 M","R$ 76,85 M","R$ 3,68",278
1,31/03/2024,"R$ 687,15 M","R$ 354,57 M","R$ 59,69 M","- R$ 31,02 M","R$ 90,71 M","R$ 90,66 M","R$ 4,51",278
2,31/12/2023,"R$ 676,83 M","R$ 351,56 M","R$ 56,80 M","- R$ 29,36 M","R$ 86,16 M","R$ 95,65 M","R$ 4,76",278
3,30/09/2023,"R$ 670,52 M","R$ 360,62 M","R$ 46,47 M","- R$ 27,77 M","R$ 74,24 M","R$ 85,83 M","R$ 4,27",278
4,30/06/2023,"R$ 664,50 M","R$ 363,49 M","R$ 61,39 M","- R$ 27,35 M","R$ 88,74 M","R$ 96,48 M","R$ 4,97",278
5,31/03/2023,"R$ 673,92 M","R$ 364,80 M","R$ 69,57 M","- R$ 24,33 M","R$ 93,90 M","R$ 106,07 M","R$ 5,48",278
6,31/12/2022,"R$ 682,35 M","R$ 371,82 M","R$ 95,49 M","- R$ 22,50 M","R$ 117,99 M","R$ 119,07 M","R$ 6,15",278
7,30/09/2022,"R$ 676,50 M","R$ 372,22 M","R$ 107,96 M","- R$ 20,80 M","R$ 128,76 M","R$ 115,97 M","R$ 5,99",278
8,30/06/2022,"R$ 681,77 M","R$ 368,14 M","R$ 166,71 M","- R$ 17,13 M","R$ 183,84 M","R$ 170,06 M","R$ 8,80",278
9,31/03/2022,"R$ 659,43 M","R$ 355,95 M","R$ 190,83 M","- R$ 17,03 M","R$ 207,86 M","R$ 184,52 M","R$ 9,55",278
10,31/12/2021,"R$ 613,66 M","R$ 327,83 M","R$ 180,13 M","- R$ 15,99 M","R$ 196,12 M","R$ 174,65 M","R$ 8,91",278
11,30/09/2021,"R$ 582,16 M","R$ 307,75 M","R$ 189,94 M","- R$ 14,99 M","R$ 204,94 M","R$ 185,10 M","R$ 9,45",278
12,30/06/2021,"R$ 538,79 M","R$ 286,96 M","R$ 136,29 M","- R$ 16,55 M","R$ 152,84 M","R$ 127,32 M","R$ 6,50",278
13,31/03/2021,"R$ 448,30 M","R$ 240,42 M","R$ 84,42 M","- R$ 14,71 M","R$ 99,13 M","R$ 77,49 M","R$ 3,85",278
14,31/12/2020,"R$ 449,96 M","R$ 241,12 M","R$ 75,89 M","- R$ 14,32 M","R$ 90,21 M","R$ 71,00 M","R$ 3,52",278
15,30/09/2020,"R$ 434,37 M","R$ 233,36 M","R$ 104,51 M","- R$ 22,30 M","R$ 126,81 M","R$ 136,13 M","R$ 6,76",278
16,30/06/2020,"R$ 448,09 M","R$ 238,90 M","R$ 100,05 M","- R$ 33,59 M","R$ 133,64 M","R$ 130,07 M","R$ 6,47",278
17,31/03/2020,"R$ 469,14 M","R$ 249,19 M","R$ 99,21 M","- R$ 22,34 M","R$ 121,55 M","R$ 129,60 M","R$ 6,45",278
18,31/12/2019,"R$ 480,47 M","R$ 256,49 M","R$ 97,59 M","- R$ 22,61 M","R$ 120,21 M","R$ 129,45 M","R$ 6,44",278
19,30/09/2019,"R$ 470,67 M","R$ 250,36 M","R$ 44,09 M","- R$ 14,54 M","R$ 58,62 M","R$ 54,21 M","R$ 2,70",278
20,30/06/2019,"R$ 463,60 M","R$ 245,85 M","R$ 40,69 M","- R$ 14,19 M","R$ 54,88 M","R$ 51,54 M","R$ 2,56",278
21,31/03/2019,"R$ 466,56 M","R$ 244,09 M","R$ 46,90 M","- R$ 13,76 M","R$ 60,66 M","R$ 55,99 M","R$ 2,77",278
22,31/12/2018,"R$ 463,17 M","R$ 240,34 M","R$ 46,17 M","- R$ 13,23 M","R$ 59,40 M","R$ 53,77 M","R$ 2,66",278
23,30/09/2018,"R$ 452,65 M","R$ 234,91 M","R$ 43,76 M","- R$ 12,46 M","R$ 56,22 M","R$ 54,95 M","R$ 2,72",278
24,30/06/2018,"R$ 444,57 M","R$ 231,43 M","R$ 45,45 M","- R$ 12,76 M","R$ 58,21 M","R$ 56,16 M","R$ 2,78",278
25,31/03/2018,"R$ 437,03 M","R$ 228,73 M","R$ 46,27 M","- R$ 12,57 M","R$ 58,84 M","R$ 58,08 M","R$ 2,78",278
26,31/12/2017,"R$ 428,28 M","R$ 224,53 M","R$ 48,40 M","- R$ 12,40 M","R$ 60,80 M","R$ 61,40 M","R$ 2,94",278
27,30/09/2017,"R$ 418,38 M","R$ 219,87 M","R$ 48,61 M","- R$ 12,80 M","R$ 61,41 M","R$ 66,27 M","R$ 3,17",278
28,30/06/2017,"R$ 406,43 M","R$ 214,51 M","R$ 44,25 M","- R$ 12,70 M","R$ 56,95 M","R$ 66,00 M","R$ 3,16",278
29,31/03/2017,"R$ 395,42 M","R$ 208,14 M","R$ 41,94 M","- R$ 12,45 M","R$ 54,39 M","R$ 65,34 M","R$ 2,96",278
30,31/12/2016,"R$ 390,44 M","R$ 206,34 M","R$ 40,56 M","- R$ 12,50 M","R$ 53,05 M","R$ 64,01 M","R$ 2,90",278
31,30/09/2016,"R$ 400,29 M","R$ 206,24 M","R$ 37,89 M","- R$ 15,27 M","R$ 53,17 M","R$ 53,76 M","R$ 2,44",278
32,30/06/2016,"R$ 400,26 M","R$ 204,16 M","R$ 39,02 M","- R$ 13,38 M","R$ 52,40 M","R$ 51,93 M","R$ 2,36",278
33,31/03/2016,"R$ 387,44 M","R$ 197,75 M","R$ 34,47 M","- R$ 13,85 M","R$ 48,32 M","R$ 47,01 M","R$ 2,14",278
34,31/12/2015,"R$ 387,75 M","R$ 195,73 M","R$ 35,57 M","- R$ 13,93 M","R$ 49,50 M","R$ 46,62 M","R$ 2,13",278
35,30/09/2015,"R$ 406,31 M","R$ 202,44 M","R$ 43,04 M","- R$ 13,24 M","R$ 56,28 M","R$ 50,09 M","R$ 2,28",278
36,30/06/2015,"R$ 413,18 M","R$ 206,58 M","R$ 48,15 M","- R$ 13,36 M","R$ 61,50 M","R$ 51,74 M","R$ 2,36",278
37,31/03/2015,"R$ 419,88 M","R$ 209,79 M","R$ 55,64 M","- R$ 13,56 M","R$ 69,20 M","R$ 56,21 M","R$ 2,57",278
38,31/12/2014,"R$ 419,72 M","R$ 209,16 M","R$ 60,57 M","- R$ 13,10 M","R$ 73,67 M","R$ 59,46 M","R$ 2,72",278
39,30/09/2014,"R$ 408,53 M","R$ 204,32 M","R$ 62,17 M","- R$ 11,31 M","R$ 73,48 M","R$ 58,37 M","R$ 2,67",278
40,30/06/2014,"R$ 393,59 M","R$ 197,66 M","R$ 61,00 M","- R$ 10,92 M","R$ 71,92 M","R$ 57,30 M","R$ 2,62",278
41,31/03/2014,"R$ 370,28 M","R$ 186,08 M","R$ 54,19 M","- R$ 10,16 M","R$ 64,35 M","R$ 52,55 M","R$ 2,41",278
42,31/12/2013,"R$ 358,39 M","R$ 183,13 M","R$ 53,33 M","- R$ 10,19 M","R$ 63,53 M","R$ 50,43 M","R$ 2,31",278
43,30/09/2013,"R$ 336,61 M","R$ 175,07 M","R$ 47,34 M","- R$ 11,73 M","R$ 59,06 M","R$ 45,22 M","R$ 2,07",278
44,30/06/2013,"R$ 326,01 M","R$ 169,84 M","R$ 43,61 M","- R$ 9,97 M","R$ 53,58 M","R$ 42,10 M","R$ 1,93",278
