,empresa,razaoSocial,situacao_registro,situacao_emissor,segmento_listagem,atividade,volume_financeiro,setor,subsetor,segmento,indices
0,UNIFIQUE,UNIFIQUE TELECOMUNICAÇÕES S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Serviços de comunicação multimídia  SCM. instalação e manutenção elétrica e serviços de telefonia fixa comutada - STFC,"R$ 1,47 M",Comunicações,Telecomunicações,Telecomunicações,"IGC, IGNM, ITAG"
