,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 125,49 M","R$ 16,07 M","R$ 12,88 M","- R$ 1,76 M","R$ 14,65 M","R$ 20,17 M","R$ 2,36",396
1,31/03/2024,"R$ 188,57 M","R$ 65,21 M","R$ 45,97 M","- R$ 1,76 M","R$ 47,73 M","R$ 33,17 M","R$ 3,88",396
2,31/12/2023,"R$ 214,19 M","R$ 96,67 M","R$ 86,48 M","- R$ 1,65 M","R$ 88,13 M","R$ 63,76 M","R$ 7,46",396
3,30/09/2023,"R$ 117,95 M","R$ 19,15 M","R$ 9,31 M","- R$ 1,77 M","R$ 11,08 M","R$ 8,05 M","R$ 0,94",396
4,30/06/2023,"R$ 116,13 M","R$ 17,90 M","- R$ 3,39 M","- R$ 1,76 M","- R$ 1,63 M","R$ 1,26 M","R$ 0,15",396
5,31/03/2023,"R$ 161,23 M","R$ 51,58 M","R$ 30,30 M","- R$ 1,77 M","R$ 32,07 M","R$ 12,86 M","R$ 1,51",396
6,31/12/2022,"R$ 155,48 M","R$ 97,74 M","R$ 84,56 M","- R$ 1,75 M","R$ 86,31 M","R$ 75,12 M","R$ 8,79",396
7,30/09/2022,"R$ 37,43 M","- R$ 1,74 M","- R$ 10,59 M","- R$ 1,73 M","- R$ 8,85 M","- R$ 14,31 M","- R$ 1,68",396
8,30/06/2022,"R$ 58,94 M","R$ 18,68 M","- R$ 3,29 M","- R$ 1,58 M","- R$ 1,71 M","- R$ 7,84 M","- R$ 0,92",396
9,31/03/2022,"R$ 50,45 M","R$ 24,03 M","R$ 11,44 M","- R$ 1,63 M","R$ 13,07 M","R$ 11,77 M","R$ 1,38",396
10,31/12/2021,"R$ 61,51 M","R$ 23,45 M","- R$ 5,22 M","- R$ 1,65 M","- R$ 3,57 M","- R$ 22,72 M","- R$ 2,66",396
11,30/09/2021,"R$ 48,21 M","R$ 23,95 M","- R$ 1,09 M","- R$ 3,03 M","R$ 1,95 M","- R$ 5,38 M","- R$ 0,63",396
12,30/06/2021,"R$ 39,00 M","R$ 7,64 M","- R$ 11,42 M","- R$ 294,00 mil","- R$ 11,12 M","- R$ 17,78 M","- R$ 2,08",396
13,31/03/2021,"R$ 25,03 M","- R$ 6,16 M","- R$ 25,41 M","- R$ 3,04 M","- R$ 22,37 M","- R$ 28,74 M","- R$ 3,36",396
14,31/12/2020,"R$ 78,84 M","R$ 17,67 M","R$ 676,00 mil","- R$ 1,69 M","R$ 2,37 M","- R$ 8,64 M","- R$ 1,01",396
15,30/09/2020,"R$ 55,52 M","R$ 24,44 M","R$ 4,90 M","- R$ 1,70 M","R$ 6,60 M","R$ 2,93 M","R$ 0,34",396
16,30/06/2020,"R$ 24,54 M","- R$ 666,00 mil","- R$ 12,20 M","- R$ 1,71 M","- R$ 10,50 M","- R$ 12,61 M","- R$ 1,48",396
17,31/03/2020,"R$ 54,68 M","R$ 15,73 M","- R$ 5,46 M","- R$ 1,74 M","- R$ 3,72 M","- R$ 5,61 M","- R$ 0,75",396
18,31/12/2019,"R$ 30,44 M","R$ 4,77 M","R$ 2,24 M","- R$ 2,80 M","R$ 5,04 M","R$ 1,72 M","R$ 0,23",396
19,30/09/2019,"R$ 19,77 M","R$ 775,00 mil","- R$ 19,55 M","- R$ 1,17 M","- R$ 18,39 M","- R$ 20,34 M","- R$ 2,70",396
20,30/06/2019,"R$ 44,92 M","R$ 20,84 M","- R$ 652,00 mil","- R$ 2,24 M","R$ 1,58 M","- R$ 1,15 M","- R$ 0,15",396
21,31/03/2019,"R$ 19,71 M","R$ 126,00 mil","- R$ 22,07 M","- R$ 5,76 M","- R$ 16,31 M","- R$ 22,78 M","- R$ 3,03",396
22,31/12/2018,"R$ 18,19 M","R$ 6,50 M","- R$ 14,41 M","- R$ 2,32 M","- R$ 12,09 M","- R$ 15,19 M","- R$ 2,02",396
