,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 1,02 B","R$ 479,42 M","R$ 7,55 M","- R$ 61,21 M","R$ 68,76 M","R$ 23,57 M","R$ 0,03",280
1,31/03/2024,"R$ 931,80 M","R$ 425,38 M","R$ 32,82 M","- R$ 58,95 M","R$ 91,77 M","R$ 24,81 M","R$ 0,04",280
2,31/12/2023,"R$ 1,01 B","R$ 366,58 M","- R$ 1,62 B","- R$ 61,45 M","- R$ 1,56 B","- R$ 1,61 B","- R$ 2,35",280
3,30/09/2023,"R$ 896,15 M","R$ 363,14 M","- R$ 15,55 M","- R$ 53,51 M","R$ 37,97 M","- R$ 8,35 M","- R$ 0,01",280
4,30/06/2023,"R$ 926,36 M","R$ 377,62 M","- R$ 65,09 M","- R$ 50,37 M","- R$ 14,72 M","- R$ 52,85 M","- R$ 0,08",280
5,31/03/2023,"R$ 902,49 M","R$ 388,88 M","- R$ 288,06 M","- R$ 45,92 M","- R$ 242,15 M","- R$ 199,57 M","- R$ 0,29",280
6,31/12/2022,"R$ 1,10 B","R$ 416,05 M","- R$ 13,12 M","- R$ 43,02 M","R$ 29,90 M","- R$ 20,81 M","- R$ 0,03",280
7,30/09/2022,"R$ 1,09 B","R$ 516,28 M","R$ 80,16 M","- R$ 41,77 M","R$ 121,93 M","R$ 45,12 M","R$ 0,07",280
8,30/06/2022,"R$ 1,06 B","R$ 553,78 M","R$ 87,18 M","- R$ 40,40 M","R$ 127,58 M","R$ 64,24 M","R$ 0,09",280
9,31/03/2022,"R$ 927,21 M","R$ 441,59 M","R$ 46,89 M","- R$ 38,31 M","R$ 85,20 M","R$ 32,91 M","R$ 0,05",280
10,31/12/2021,"R$ 889,01 M","R$ 346,36 M","R$ 139,38 M","- R$ 12,43 M","R$ 151,80 M","R$ 294,18 M","R$ 0,50",280
11,30/09/2021,"R$ 1,06 B","R$ 525,36 M","R$ 159,29 M","- R$ 41,95 M","R$ 201,23 M","R$ 156,32 M","R$ 0,27",280
12,30/06/2021,"R$ 1,10 B","R$ 612,20 M","R$ 183,39 M","- R$ 38,21 M","R$ 221,60 M","R$ 107,46 M","R$ 0,19",280
13,31/03/2021,"R$ 901,30 M","R$ 472,73 M","R$ 137,15 M","- R$ 38,19 M","R$ 175,35 M","R$ 131,66 M","R$ 0,22",280
14,31/12/2020,"R$ 1,10 B","R$ 576,08 M","R$ 113,30 M","- R$ 40,56 M","R$ 153,85 M","R$ 54,07 M","R$ 0,09",280
15,30/09/2020,"R$ 943,46 M","R$ 493,59 M","R$ 99,76 M","- R$ 35,42 M","R$ 158,67 M","R$ 5,37 M","R$ 0,01",280
16,30/06/2020,"R$ 680,52 M","R$ 353,50 M","R$ 87,68 M","- R$ 44,45 M","R$ 132,14 M","R$ 54,34 M","R$ 0,09",280
17,31/03/2020,"R$ 747,04 M","R$ 360,75 M","- R$ 49,94 M","- R$ 41,18 M","- R$ 8,76 M","R$ 26,42 M","R$ 0,04",280
18,31/12/2019,"R$ 756,22 M","R$ 508,57 M","R$ 176,08 M","- R$ 30,22 M","R$ 206,29 M","R$ 118,43 M","R$ 0,20",280
19,30/09/2019,"R$ 1,04 B","R$ 480,28 M","R$ 104,61 M","- R$ 44,24 M","R$ 150,86 M","R$ 66,31 M","R$ 0,11",280
20,30/06/2019,"R$ 993,45 M","R$ 453,82 M","R$ 55,63 M","- R$ 42,60 M","R$ 96,70 M","R$ 35,93 M","R$ 0,06",280
21,31/03/2019,"R$ 940,23 M","R$ 426,43 M","R$ 92,25 M","- R$ 42,20 M","R$ 134,45 M","R$ 53,08 M","R$ 0,09",280
