,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 142,64 M","- R$ 32,60 M","R$ 46,66 M","R$ 156,69 M",262
1,31/03/2024,"R$ 5,69 M","- R$ 20,41 M","- R$ 106,08 M","- R$ 120,81 M",262
2,31/12/2023,"R$ 1,37 M","- R$ 31,53 M","- R$ 45,86 M","- R$ 76,02 M",262
3,30/09/2023,"R$ 17,53 M","- R$ 18,35 M","R$ 199,91 M","R$ 199,09 M",262
4,30/06/2023,"R$ 38,72 M","- R$ 27,07 M","- R$ 70,74 M","- R$ 59,09 M",262
5,31/03/2023,"R$ 44,68 M","- R$ 34,20 M","- R$ 74,61 M","- R$ 64,13 M",262
6,31/12/2022,"- R$ 43,78 M","- R$ 42,05 M","R$ 56,75 M","- R$ 29,09 M",262
7,30/09/2022,"R$ 10,72 M","- R$ 44,75 M","R$ 41,67 M","R$ 7,64 M",262
8,30/06/2022,"R$ 194,14 M","- R$ 34,00 M","- R$ 1,58 M","R$ 158,57 M",262
9,31/03/2022,"R$ 26,22 M","- R$ 21,69 M","- R$ 50,21 M","- R$ 45,69 M",262
10,31/12/2021,"R$ 29,81 M","- R$ 31,27 M","- R$ 23,62 M","- R$ 25,09 M",262
11,30/09/2021,"R$ 20,06 M","- R$ 28,61 M","- R$ 56,54 M","- R$ 65,08 M",262
12,30/06/2021,"R$ 47,86 M","- R$ 24,12 M","- R$ 34,92 M","- R$ 11,18 M",262
13,31/03/2021,"R$ 51,40 M","- R$ 21,70 M","- R$ 30,13 M","- R$ 433,00 mil",262
14,31/12/2020,"R$ 47,36 M","- R$ 23,71 M","- R$ 7,41 M","R$ 16,24 M",262
15,30/09/2020,"- R$ 1,65 M","- R$ 17,27 M","- R$ 93,56 M","- R$ 112,47 M",262
16,30/06/2020,"R$ 18,47 M","- R$ 8,28 M","R$ 59,09 M","R$ 69,28 M",262
17,31/03/2020,"R$ 53,67 M","- R$ 15,42 M","R$ 129,48 M","R$ 167,74 M",262
18,31/12/2019,"R$ 61,42 M","- R$ 20,97 M","- R$ 49,58 M","- R$ 9,13 M",262
19,30/09/2019,"R$ 54,20 M","- R$ 19,40 M","R$ 1,45 M","R$ 36,24 M",262
20,30/06/2019,"R$ 59,21 M","- R$ 17,88 M","- R$ 44,41 M","- R$ 3,08 M",262
21,31/03/2019,"R$ 38,59 M","- R$ 18,81 M","- R$ 28,67 M","- R$ 8,90 M",262
22,31/12/2018,"R$ 78,27 M","- R$ 21,45 M","- R$ 30,63 M","R$ 26,20 M",262
23,30/09/2018,"R$ 11,55 M","- R$ 22,86 M","- R$ 5,17 M","- R$ 16,49 M",262
24,30/06/2018,"R$ 48,52 M","- R$ 12,78 M","- R$ 40,80 M","- R$ 5,07 M",262
25,31/03/2018,"R$ 22,85 M","- R$ 58,91 M","R$ 12,99 M","- R$ 23,07 M",262
26,31/12/2017,"R$ 50,46 M","- R$ 32,85 M","R$ 23,18 M","R$ 40,79 M",262
27,30/09/2017,"R$ 34,99 M","- R$ 27,57 M","- R$ 7,76 M","- R$ 349,00 mil",262
28,30/06/2017,"R$ 36,02 M","- R$ 54,35 M","R$ 15,99 M","- R$ 2,35 M",262
29,31/03/2017,"R$ 12,73 M","- R$ 53,21 M","- R$ 65,35 M","- R$ 105,83 M",262
30,31/12/2016,"R$ 34,89 M","- R$ 115,25 M","R$ 194,97 M","R$ 114,61 M",262
31,30/09/2016,"R$ 17,47 M","- R$ 27,26 M","R$ 30,65 M","R$ 20,87 M",262
32,30/06/2016,"R$ 16,17 M","R$ 7,08 M","- R$ 24,58 M","- R$ 1,33 M",262
33,31/03/2016,"R$ 10,44 M","- R$ 15,21 M","R$ 8,03 M","R$ 3,26 M",262
34,31/12/2015,,,,,262
