,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 1,19 B","R$ 354,27 M","R$ 39,07 M","- R$ 109,55 M","R$ 148,62 M","- R$ 218,43 M","- R$ 1,85",262
1,31/03/2024,"R$ 1,17 B","R$ 345,99 M","R$ 17,98 M","- R$ 112,38 M","R$ 130,36 M","- R$ 270,44 M","- R$ 2,29",262
2,31/12/2023,"R$ 1,18 B","R$ 364,80 M","R$ 38,90 M","- R$ 113,30 M","R$ 152,20 M","- R$ 227,88 M","- R$ 1,93",262
3,30/09/2023,"R$ 1,15 B","R$ 347,33 M","R$ 18,50 M","- R$ 116,94 M","R$ 135,45 M","- R$ 263,17 M","- R$ 2,22",262
4,30/06/2023,"R$ 1,13 B","R$ 343,01 M","- R$ 12,35 M","- R$ 116,54 M","R$ 104,20 M","- R$ 286,53 M","- R$ 2,42",262
5,31/03/2023,"R$ 1,10 B","R$ 338,97 M","- R$ 17,02 M","- R$ 117,06 M","R$ 100,04 M","- R$ 247,44 M","- R$ 2,09",262
6,31/12/2022,"R$ 1,09 B","R$ 325,75 M","- R$ 32,04 M","- R$ 117,74 M","R$ 85,70 M","- R$ 227,81 M","- R$ 1,93",262
7,30/09/2022,"R$ 1,09 B","R$ 333,64 M","- R$ 3,75 M","- R$ 116,29 M","R$ 112,55 M","- R$ 135,49 M","- R$ 1,15",262
8,30/06/2022,"R$ 1,11 B","R$ 354,68 M","R$ 49,72 M","- R$ 116,76 M","R$ 166,48 M","- R$ 55,22 M","- R$ 0,47",262
9,31/03/2022,"R$ 1,13 B","R$ 357,43 M","R$ 65,20 M","- R$ 117,87 M","R$ 183,06 M","- R$ 32,29 M","- R$ 0,27",262
10,31/12/2021,"R$ 1,14 B","R$ 356,04 M","R$ 88,17 M","- R$ 119,60 M","R$ 207,78 M","- R$ 5,63 M","- R$ 0,05",262
11,30/09/2021,"R$ 1,16 B","R$ 364,14 M","R$ 143,01 M","- R$ 122,26 M","R$ 265,27 M","R$ 38,44 M","R$ 0,32",262
12,30/06/2021,"R$ 1,12 B","R$ 316,24 M","R$ 122,13 M","- R$ 122,29 M","R$ 244,42 M","R$ 29,43 M","R$ 0,25",262
13,31/03/2021,"R$ 978,10 M","R$ 209,43 M","R$ 24,98 M","- R$ 120,42 M","R$ 145,40 M","- R$ 65,62 M","- R$ 0,55",262
14,31/12/2020,"R$ 928,79 M","R$ 165,32 M","- R$ 9,12 M","- R$ 119,18 M","R$ 110,05 M","- R$ 97,42 M","- R$ 0,82",262
15,30/09/2020,"R$ 928,79 M","R$ 165,32 M","- R$ 9,12 M","- R$ 119,18 M","R$ 110,05 M","- R$ 97,42 M","- R$ 0,82",262
16,30/06/2020,"R$ 914,74 M","R$ 164,43 M","R$ 6,11 M","- R$ 118,51 M","R$ 124,62 M","- R$ 84,48 M","- R$ 0,71",262
17,31/03/2020,"R$ 1,05 B","R$ 255,46 M","R$ 105,36 M","- R$ 118,96 M","R$ 224,32 M","R$ 9,73 M","R$ 0,08",262
18,31/12/2019,"R$ 1,07 B","R$ 284,82 M","R$ 142,66 M","- R$ 117,87 M","R$ 260,53 M","R$ 41,30 M","R$ 0,35",262
19,30/09/2019,"R$ 1,07 B","R$ 285,19 M","R$ 152,78 M","- R$ 105,03 M","R$ 257,81 M","R$ 50,35 M","R$ 0,43",262
20,30/06/2019,"R$ 1,07 B","R$ 286,86 M","R$ 148,23 M","- R$ 98,22 M","R$ 246,45 M","R$ 47,20 M","R$ 0,40",262
21,31/03/2019,"R$ 1,08 B","R$ 286,71 M","R$ 141,35 M","- R$ 91,46 M","R$ 232,81 M","R$ 42,87 M","R$ 0,36",262
22,31/12/2018,"R$ 1,08 B","R$ 289,38 M","R$ 137,29 M","- R$ 82,62 M","R$ 219,91 M","R$ 40,09 M","R$ 0,34",262
23,30/09/2018,"R$ 1,07 B","R$ 292,16 M","R$ 72,91 M","- R$ 84,82 M","R$ 157,72 M","R$ 10,32 M","R$ 0,09",262
24,30/06/2018,"R$ 1,09 B","R$ 304,35 M","R$ 74,42 M","- R$ 79,65 M","R$ 154,07 M","R$ 9,28 M","R$ 0,08",262
25,31/03/2018,"R$ 1,08 B","R$ 317,56 M","R$ 77,45 M","- R$ 77,77 M","R$ 155,22 M","R$ 7,97 M","R$ 0,07",262
26,31/12/2017,"R$ 1,08 B","R$ 321,30 M","R$ 70,34 M","- R$ 79,02 M","R$ 149,35 M","R$ 6,65 M","R$ 0,06",262
27,30/09/2017,"R$ 1,08 B","R$ 339,31 M","R$ 116,63 M","- R$ 76,14 M","R$ 192,78 M","R$ 36,00 M","R$ 0,30",262
