,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"23,87%","30,13%","36,17%","45,66%","51,22%","9,20%","31,34%","7,60%","17,33%","19,70%","1,21","3,85","2,85","1,71"
1,31/03/2024,"25,56%","33,09%","38,72%","50,13%","61,00%","8,85%","30,85%","7,54%","17,17%","19,38%","1,17","4,08","3,08","1,72"
2,31/12/2023,"26,44%","34,71%","40,06%","52,59%","70,04%","9,14%","30,08%","7,20%","16,92%","19,03%","1,27","4,44","3,44","1,26"
3,30/09/2023,"26,60%","34,24%","40,30%","51,87%","54,36%","6,85%","28,76%","5,48%","15,56%","17,63%","1,25","4,54","3,54","1,05"
4,30/06/2023,"23,72%","30,97%","35,94%","46,92%","46,70%","5,46%","24,72%","3,94%","12,62%","14,47%","1,39","5,57","4,57","1,33"
5,31/03/2023,"16,46%","20,76%","24,94%","31,46%","7,75%","1,09%","20,25%","0,77%","8,83%","10,65%","1,43","6,89","5,89","1,77"
6,31/12/2022,"10,25%","13,10%","15,53%","19,84%","-13,53%","-2,16%","16,48%","-1,46%","5,61%","7,37%","1,48","7,66","6,66","2,70"
7,30/09/2022,"7,49%","9,50%","11,35%","14,39%","-15,11%","-2,68%","13,78%","-1,73%","4,03%","5,62%","1,55","7,94","6,94","3,42"
8,30/06/2022,"4,09%","5,19%","6,20%","7,87%","-24,91%","-4,45%","12,64%","-3,03%","2,39%","4,09%","1,47","8,56","7,56","4,89"
9,31/03/2022,"5,93%","7,53%","8,99%","11,41%","-9,26%","-1,72%","14,56%","-1,20%","3,84%","5,68%","1,43","7,09","6,09","3,82"
10,31/12/2021,"6,65%","8,54%","10,08%","12,94%","1,17%","0,22%","15,67%","0,16%","4,67%","6,63%","1,38","6,26","5,26","3,39"
11,30/09/2021,"7,63%","9,61%","11,55%","14,56%","9,41%","1,78%","16,50%","1,31%","5,45%","7,48%","1,36","5,63","4,63","2,94"
12,30/06/2021,"6,22%","7,83%","9,43%","11,87%","2,41%","0,49%","17,21%","0,40%","5,01%","7,19%","1,22","5,60","4,60","3,54"
13,31/03/2021,"1,25%","1,57%","1,90%","2,37%","-17,05%","-3,71%","16,87%","-4,11%","1,33%","3,97%","0,90","5,39","4,39","7,99"
14,31/12/2020,"0,16%","0,19%","0,24%","0,29%","-24,03%","-5,66%","16,76%","-6,71%","0,18%","3,07%","0,84","5,25","4,25","11,25"
15,30/09/2020,"-1,72%","-2,10%","-2,61%","-3,18%","-31,56%","-7,73%","15,82%","-9,98%","-2,18%","0,92%","0,77","5,29","4,29","39,83"
16,30/06/2020,"-1,76%","-2,06%","-2,66%","-3,13%","-31,32%","-7,81%","14,02%","-10,07%","-2,10%","1,11%","0,78","4,94","3,94","31,12"
17,31/03/2020,"3,37%","3,90%","5,10%","5,90%","-5,61%","-1,38%","12,33%","-1,36%","3,45%","6,29%","1,01","4,59","3,59","4,85"
18,31/12/2019,"2,06%","2,34%","3,12%","3,55%","-9,23%","-2,51%","11,24%","-2,59%","2,32%","5,32%","0,97","4,24","3,24","6,12"
19,30/09/2019,"9,76%","11,30%","14,78%","17,13%","38,48%","8,24%","8,80%","7,68%","9,28%","12,25%","1,07","4,08","3,08","2,63"
20,30/06/2019,"8,61%","9,80%","13,04%","14,84%","36,60%","8,47%","8,26%","7,95%","8,60%","11,53%","1,07","4,01","3,01","2,80"
21,31/03/2019,"7,33%","8,39%","11,11%","12,71%","20,60%","4,83%","9,30%","4,55%","7,35%","10,19%","1,06","4,07","3,07","3,67"
22,31/12/2018,"9,88%","11,41%","14,97%","17,29%","34,33%","8,45%","11,48%","7,48%","9,71%","12,39%","1,13","3,68","2,68","3,13"
