,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"28,14%","19,32%","42,64%","29,27%","26,01%","13,19%","36,36%","15,95%","21,93%","26,88%","0,83","1,67","0,67","0,11"
1,30/06/2024,"25,73%","18,30%","38,99%","27,73%","25,07%","12,40%","36,03%","14,76%","22,39%","27,60%","0,84","1,65","0,65","0,12"
2,31/03/2024,"24,02%","17,49%","36,40%","26,50%","23,59%","11,10%","35,94%","13,65%","22,18%","27,49%","0,81","1,78","0,78","0,23"
3,31/12/2023,"21,34%","14,88%","32,34%","22,55%","17,26%","8,01%","36,48%","9,46%","17,37%","22,71%","0,85","1,96","0,96","0,56"
4,30/09/2023,"16,45%","12,22%","24,92%","18,52%","17,55%","7,18%","36,43%","10,64%","17,93%","23,81%","0,68","1,97","0,97","0,60"
5,30/06/2023,"15,88%","11,31%","24,06%","17,14%","15,34%","6,19%","37,00%","9,14%","17,34%","23,29%","0,68","2,02","1,02","1,02"
6,31/03/2023,"16,00%","11,11%","24,24%","16,83%","10,75%","4,16%","37,04%","6,27%","17,15%","23,34%","0,66","2,13","1,13","1,25"
7,31/12/2022,"14,22%","9,35%","21,54%","14,17%","3,61%","1,47%","35,63%","2,42%","16,10%","22,45%","0,61","2,16","1,16","1,19"
8,30/09/2022,"12,83%","8,60%","19,44%","13,04%","7,33%","2,97%","27,25%","3,74%","11,64%","18,22%","0,79","2,44","1,44","1,73"
9,30/06/2022,"11,87%","7,98%","17,98%","12,09%","5,33%","2,07%","25,82%","2,56%","10,58%","17,30%","0,81","2,48","1,48","2,08"
10,31/03/2022,"8,48%","5,46%","12,85%","8,27%","3,85%","1,47%","24,98%","2,04%","7,70%","14,48%","0,72","2,59","1,59","2,58"
11,31/12/2021,"7,61%","4,76%","11,52%","7,21%","5,62%","2,08%","23,45%","2,72%","6,18%","13,15%","0,77","2,46","1,46","3,03"
12,30/09/2021,"3,16%","2,01%","4,78%","3,04%","-2,08%","-0,79%","22,47%","-1,13%","2,91%","9,96%","0,70","2,47","1,47","4,31"
13,30/06/2021,"1,83%","1,16%","2,77%","1,76%","-6,87%","-2,62%","21,67%","-3,78%","1,68%","9,02%","0,69","2,58","1,58","4,90"
14,31/03/2021,"-6,46%","-3,96%","-9,78%","-6,00%","-16,88%","-7,39%","18,00%","-10,66%","-6,19%","1,65%","0,69","2,62","1,62","28,42"
15,31/12/2020,"-6,74%","-4,18%","-10,21%","-6,34%","-18,42%","-8,04%","17,68%","-10,44%","-5,64%","2,21%","0,77","2,70","1,70","19,20"
16,30/09/2020,"-4,34%","-2,85%","-6,58%","-4,31%","-12,56%","-5,59%","18,31%","-7,48%","-4,08%","3,36%","0,75","2,64","1,64","13,61"
17,30/06/2020,"-2,84%","-1,84%","-4,30%","-2,78%","-10,27%","-4,61%","19,22%","-5,60%","-2,45%","4,56%","0,82","2,63","1,63","9,32"
18,31/03/2020,"7,65%","4,87%","11,59%","7,38%","3,93%","1,80%","21,29%","2,09%","6,31%","13,01%","0,86","2,28","1,28","2,97"
19,31/12/2019,"9,01%","5,41%","13,65%","8,19%","5,06%","2,42%","21,97%","2,70%","6,49%","13,23%","0,89","2,29","1,29","2,36"
20,30/09/2019,"10,20%","6,33%","15,46%","9,59%","8,72%","4,12%","22,15%","4,97%","8,11%","14,94%","0,83","2,25","1,25","2,39"
21,30/06/2019,"9,22%","5,81%","13,97%","8,80%","8,21%","3,59%","22,35%","4,78%","7,85%","14,68%","0,75","2,23","1,23","2,50"
22,31/03/2019,"10,47%","6,69%","15,87%","10,13%","9,54%","4,58%","23,41%","5,30%","8,43%","15,26%","0,86","2,18","1,18","2,45"
23,31/12/2018,"10,57%","6,77%","16,02%","10,26%","10,22%","4,86%","24,40%","5,77%","8,80%","15,55%","0,84","2,10","1,10","1,93"
24,30/09/2018,"10,75%","6,76%","16,29%","10,24%","5,97%","2,80%","24,44%","3,42%","8,92%","15,81%","0,82","2,12","1,12","1,96"
25,30/06/2018,"9,40%","6,00%","14,25%","9,09%","5,08%","2,39%","24,24%","3,07%","8,35%","15,39%","0,78","2,29","1,29","2,23"
26,31/03/2018,"9,20%","5,74%","13,94%","8,70%","4,09%","1,97%","23,52%","2,48%","7,57%","14,66%","0,79","2,08","1,08","2,09"
27,31/12/2017,"7,42%","4,46%","11,24%","6,76%","2,82%","1,33%","22,45%","1,76%","5,95%","13,13%","0,76","2,10","1,10","2,46"
28,30/09/2017,"7,01%","4,31%","10,62%","6,53%","5,48%","2,52%","23,64%","3,45%","5,90%","13,07%","0,73","2,13","1,13","2,46"
29,30/06/2017,"7,37%","4,57%","11,16%","6,93%","9,31%","4,72%","24,44%","5,56%","6,32%","13,50%","0,85","2,12","1,12","2,40"
30,31/03/2017,"5,97%","3,61%","9,05%","5,47%","8,14%","4,09%","25,45%","5,13%","5,14%","11,93%","0,80","2,08","1,08","2,16"
31,31/12/2016,"8,15%","4,74%","12,36%","7,18%","8,28%","4,09%","25,91%","5,12%","6,57%","13,07%","0,80","2,12","1,12","1,80"
32,30/09/2016,"6,51%","5,05%","9,87%","7,66%","7,58%","3,83%","25,34%","4,78%","7,25%","13,53%","0,80","2,17","1,17","1,83"
33,30/06/2016,"11,27%","8,21%","17,08%","12,44%","12,04%","4,89%","25,05%","4,36%","7,93%","13,80%","1,12","1,97","0,97","2,04"
34,31/03/2016,"14,76%","12,06%","22,36%","18,28%","17,05%","7,63%","25,65%","6,35%","10,70%","16,42%","1,20","1,99","0,99","1,80"
35,31/12/2015,"17,77%","14,38%","26,93%","21,79%","22,53%","10,27%","26,30%","8,13%","11,83%","17,18%","1,26","2,02","1,02","1,81"
36,30/09/2015,"17,36%","14,37%","26,30%","21,77%","18,65%","8,57%","27,04%","7,11%","12,37%","17,52%","1,21","1,98","0,98","2,04"
37,30/06/2015,"17,83%","14,69%","27,02%","22,26%","23,22%","10,65%","28,02%","8,97%","13,13%","18,25%","1,19","2,46","1,46","1,86"
38,31/03/2015,"17,40%","14,24%","26,37%","21,58%","22,08%","10,25%","27,62%","9,02%","13,20%","18,24%","1,14","2,24","1,24","1,48"
39,31/12/2014,"17,48%","14,22%","26,48%","21,54%","20,27%","9,39%","27,53%","8,50%","13,35%","18,29%","1,10","2,19","1,19","1,26"
40,30/09/2014,"17,66%","14,59%","26,76%","22,10%","16,90%","7,26%","27,45%","7,31%","14,19%","18,81%","0,99","2,18","1,18","1,23"
41,30/06/2014,"13,12%","11,26%","19,87%","17,07%","17,17%","7,47%","26,79%","7,49%","12,36%","16,96%","1,00","2,18","1,18","1,41"
42,31/03/2014,"12,57%","10,79%","19,04%","16,34%","16,97%","7,90%","25,99%","7,35%","11,36%","15,96%","1,08","2,15","1,15","1,43"
43,31/12/2013,"13,02%","11,02%","19,72%","16,69%","17,90%","8,27%","25,70%","7,81%","11,33%","15,67%","1,06","2,16","1,16","1,41"
44,30/09/2013,"16,95%","13,58%","25,69%","20,57%","15,45%","8,99%","25,57%","7,08%","10,85%","15,03%","1,27","2,33","1,33","1,56"
45,30/06/2013,"19,06%","15,31%","28,88%","23,20%","17,06%","9,73%","26,24%","8,34%","13,35%","17,38%","1,17","2,30","1,30","1,97"
46,31/03/2013,"23,65%","18,99%","35,83%","28,78%","19,99%","11,30%","28,35%","10,75%","16,76%","20,35%","1,05","2,15","1,15","1,58"
47,31/12/2012,"25,54%","20,12%","38,70%","30,49%","20,43%","11,23%","29,62%","10,97%","17,74%","21,28%","1,02","2,16","1,16","1,43"
48,30/09/2012,"27,95%","21,85%","42,34%","33,11%","24,76%","14,44%","29,63%","12,88%","18,76%","22,13%","1,12","1,72","0,72","0,38"
49,30/06/2012,"27,74%","21,74%","42,02%","32,94%","25,80%","15,32%","29,54%","13,30%","18,87%","22,04%","1,15","1,75","0,75","0,44"
50,31/03/2012,"24,84%","19,55%","37,64%","29,62%","24,05%","13,79%","28,58%","12,65%","17,75%","20,81%","1,09","1,77","0,77","0,23"
51,31/12/2011,"26,65%","20,55%","40,38%","31,14%","24,57%","13,86%","28,05%","12,80%","17,82%","20,93%","1,08","1,82","0,82","0,23"
52,30/09/2011,"27,59%","21,11%","41,80%","31,99%","27,01%","14,90%","28,14%","13,54%","18,80%","21,71%","1,10","1,71","0,71","0,23"
53,30/06/2011,"17,72%","19,03%","26,85%","28,84%","26,21%","14,61%","27,10%","13,18%","18,38%","21,65%","1,11","1,68","0,68","0,30"
54,31/03/2011,"17,64%","18,96%","26,73%","28,72%","24,46%","13,65%","26,47%","12,38%","18,18%","21,90%","1,10","1,74","0,74","0,38"
55,31/12/2010,"24,32%","19,91%","36,85%","30,17%","24,69%","13,66%","26,00%","12,41%","18,18%","22,22%","1,10","1,77","0,77","0,27"
56,30/09/2010,"18,91%","15,61%","28,65%","23,65%","18,49%","10,06%","23,67%","9,96%","15,96%",NA,"1,01","1,81","0,81",NA
57,30/06/2010,"18,01%","14,84%","27,29%","22,49%","18,58%","10,16%","23,35%","9,79%","15,95%",NA,"1,04","1,79","0,79",NA
58,31/03/2010,"17,59%","14,59%","26,65%","22,11%","19,24%","10,25%","23,19%","9,90%","16,06%",NA,"1,03","1,79","0,79",NA
59,31/12/2009,"19,12%","16,00%","28,98%","24,24%","21,82%","11,11%","23,45%","10,39%","16,36%",NA,"1,07","1,81","0,81",NA
60,30/09/2009,"19,11%","16,25%","28,96%","24,61%","21,06%","10,54%","24,32%","9,73%","15,61%",NA,"1,08","1,84","0,84",NA
61,30/06/2009,"14,33%","14,99%","21,71%","22,71%","18,77%","9,40%","24,30%","8,47%","14,09%",NA,"1,11","1,83","0,83",NA
62,31/03/2009,"23,86%","25,46%","36,15%","38,58%","21,53%","17,06%","25,58%","8,09%","13,80%",NA,"2,11","1,88","0,88",NA
63,31/12/2008,"25,33%","27,34%","38,38%","41,43%","20,78%","15,89%","26,13%","7,94%","13,72%",NA,"2,00","1,96","0,96",NA
64,30/09/2008,"28,60%","31,11%","43,33%","47,14%","25,74%","19,10%","27,36%","10,53%","16,24%",NA,"1,81","2,00","1,00",NA
65,30/06/2008,"31,65%","34,59%","47,95%","52,42%","29,01%","22,01%","28,72%","12,86%","18,76%",NA,"1,71","2,00","1,00",NA
66,31/03/2008,"32,23%","35,32%","48,83%","53,52%","31,78%","23,95%","29,01%","14,90%","20,84%",NA,"1,61","1,26","0,26",NA
67,31/12/2007,"33,41%","37,02%","50,62%","56,10%","34,13%","25,04%","29,44%","15,55%","21,58%",NA,"1,61","1,31","0,31",NA
68,30/09/2007,"33,92%","37,47%","51,39%","56,78%","34,21%","24,06%","30,14%","16,69%","23,10%",NA,"1,44","1,35","0,35",NA
69,30/06/2007,NA,NA,NA,NA,NA,NA,"29,60%","16,00%","22,24%",NA,NA,"1,32","0,32",NA
70,31/03/2007,NA,NA,NA,NA,NA,NA,"29,23%","15,48%","21,76%",NA,NA,"1,33","0,33",NA
