,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 2,73 B","R$ 1,65 B","R$ 20,20",81.836.375,0,0,81.836.375,1.557.278,0,0,1.557.278,80.279.097,0,80.279.097
1,31/03/2024,"R$ 2,73 B","R$ 1,54 B","R$ 18,80",81.836.375,0,0,81.836.375,1.664.823,0,0,1.664.823,80.171.552,0,80.171.552
2,31/12/2023,"R$ 2,55 B","R$ 1,30 B","R$ 15,87",81.836.375,0,0,81.836.375,1.708.072,0,0,1.708.072,80.128.303,0,80.128.303
3,30/09/2023,"R$ 2,68 B","R$ 1,36 B","R$ 16,60",81.836.375,0,0,81.836.375,1.708.072,0,0,1.708.072,80.128.303,0,80.128.303
4,30/06/2023,"R$ 2,61 B","R$ 1,29 B","R$ 15,79",81.836.375,0,0,81.836.375,1.755.985,0,0,1.755.985,80.080.390,0,80.080.390
5,31/03/2023,"R$ 2,72 B","R$ 1,28 B","R$ 15,63",81.836.375,0,0,81.836.375,1.994.382,0,0,1.994.382,79.841.993,0,79.841.993
6,31/12/2022,"R$ 2,66 B","R$ 1,24 B","R$ 15,10",81.836.375,0,0,81.836.375,2.011.873,0,0,2.011.873,79.824.502,0,79.824.502
7,30/09/2022,"R$ 3,11 B","R$ 1,27 B","R$ 15,19",83.836.375,0,0,83.836.375,3.206.814,0,0,3.206.814,80.629.561,0,80.629.561
8,30/06/2022,"R$ 2,98 B","R$ 1,20 B","R$ 14,61",82.475.442,0,0,82.475.442,3.206.814,0,0,3.206.814,79.268.628,0,79.268.628
9,31/03/2022,"R$ 2,96 B","R$ 1,14 B","R$ 13,88",82.475.442,0,0,82.475.442,3.293.458,0,0,3.293.458,79.181.984,0,79.181.984
10,31/12/2021,"R$ 3,10 B","R$ 1,26 B","R$ 15,34",82.070.387,0,0,82.070.387,2.357.358,0,0,2.357.358,79.713.029,0,79.713.029
11,30/09/2021,"R$ 3,05 B","R$ 1,24 B","R$ 15,05",82.070.000,0,0,82.070.000,1.597.000,0,0,1.597.000,80.473.000,0,80.473.000
12,30/06/2021,"R$ 2,90 B","R$ 1,12 B","R$ 13,70",82.070.000,0,0,82.070.000,1.751.000,0,0,1.751.000,80.319.000,0,80.319.000
13,31/03/2021,"R$ 3,17 B","R$ 1,21 B","R$ 14,72",82.070.000,0,0,82.070.000,1.920.000,0,0,1.920.000,80.150.000,0,80.150.000
14,31/12/2020,"R$ 2,87 B","R$ 1,06 B","R$ 14,92",71.225.000,0,0,71.225.000,1.920.000,0,0,1.920.000,69.305.000,0,69.305.000
15,30/09/2020,"R$ 3,10 B","R$ 1,17 B","R$ 16,45",71.225.000,0,0,71.225.000,1.345.000,0,0,1.345.000,69.880.000,0,69.880.000
16,30/06/2020,"R$ 3,02 B","R$ 1,15 B","R$ 16,16",71.225.000,0,0,71.225.000,1.345.000,0,0,1.345.000,69.880.000,0,69.880.000
17,31/03/2020,"R$ 2,83 B","R$ 1,24 B","R$ 17,43",71.225.000,0,0,71.225.000,1.345.000,0,0,1.345.000,69.880.000,0,69.880.000
18,31/12/2019,"R$ 2,52 B","R$ 1,10 B","R$ 15,43",71.225.000,0,0,71.225.000,920.000,0,0,920.000,70.305.000,0,70.305.000
19,30/09/2019,"R$ 2,61 B","R$ 1,16 B","R$ 16,30",71.225.000,0,0,71.225.000,920.000,0,0,920.000,70.305.000,0,70.305.000
20,30/06/2019,"R$ 2,43 B","R$ 1,09 B","R$ 15,28",71.225.000,0,0,71.225.000,820.000,0,0,820.000,70.405.000,0,70.405.000
21,31/03/2019,"R$ 2,37 B","R$ 1,09 B","R$ 15,25",71.225.000,0,0,71.225.000,820.000,0,0,820.000,70.405.000,0,70.405.000
22,31/12/2018,"R$ 2,25 B","R$ 1,07 B","R$ 15,05",71.225.000,0,0,71.225.000,820.000,0,0,820.000,70.405.000,0,70.405.000
23,30/09/2018,"R$ 2,30 B","R$ 1,09 B","R$ 15,25",71.225.000,0,0,71.225.000,820.000,0,0,820.000,70.405.000,0,70.405.000
24,30/06/2018,"R$ 2,42 B","R$ 1,06 B","R$ 14,86",71.225.000,0,0,71.225.000,812.000,0,0,812.000,70.413.000,0,70.413.000
25,31/03/2018,"R$ 2,05 B","R$ 985,68 M","R$ 13,84",71.225.000,0,0,71.225.000,812.000,0,0,812.000,70.413.000,0,70.413.000
