,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 653,47 M","R$ 79,41 M","- R$ 395,16 M","R$ 243,31 M"
1,31/03/2024,"R$ 578,09 M","R$ 59,74 M","- R$ 368,46 M","R$ 145,92 M"
2,31/12/2023,"R$ 649,13 M","- R$ 120,20 M","- R$ 348,60 M","R$ 56,87 M"
3,30/09/2023,"R$ 649,06 M","- R$ 10,83 M","- R$ 555,71 M","R$ 89,18 M"
4,30/06/2023,"R$ 488,65 M","R$ 36,00 M","- R$ 480,38 M","R$ 48,26 M"
5,31/03/2023,"R$ 519,09 M","- R$ 63,29 M","- R$ 471,34 M","- R$ 15,58 M"
6,31/12/2022,"R$ 544,23 M","- R$ 83,09 M","- R$ 485,99 M","- R$ 24,88 M"
7,30/09/2022,"R$ 406,82 M","- R$ 166,62 M","- R$ 262,07 M","- R$ 22,99 M"
8,30/06/2022,"R$ 448,23 M","- R$ 234,33 M","- R$ 275,65 M","- R$ 87,56 M"
9,31/03/2022,"R$ 352,89 M","- R$ 194,97 M","- R$ 272,60 M","- R$ 140,51 M"
10,31/12/2021,"R$ 200,97 M","- R$ 228,24 M","- R$ 84,59 M","- R$ 96,50 M"
11,30/09/2021,"R$ 213,79 M","- R$ 276,44 M","- R$ 65,00 M","- R$ 123,16 M"
12,30/06/2021,"R$ 143,63 M","- R$ 273,46 M","- R$ 89,23 M","- R$ 202,33 M"
13,31/03/2021,"R$ 177,48 M","- R$ 244,79 M","R$ 253,26 M","R$ 199,40 M"
14,31/12/2020,"R$ 284,51 M","- R$ 203,94 M","R$ 62,74 M","R$ 168,01 M"
15,30/09/2020,"R$ 234,16 M","- R$ 157,68 M","R$ 41,55 M","R$ 149,23 M"
16,30/06/2020,"R$ 285,71 M","- R$ 172,35 M","R$ 59,84 M","R$ 217,86 M"
17,31/03/2020,"R$ 244,65 M","- R$ 122,59 M","- R$ 112,42 M","R$ 43,08 M"
18,31/12/2019,"R$ 249,43 M","- R$ 118,54 M","- R$ 131,63 M","R$ 6,95 M"
