,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 0,00","R$ 0,00","- R$ 174,00 mil","R$ 0,00","- R$ 174,00 mil","- R$ 174,00 mil","- R$ 0,19",415
1,31/03/2024,"R$ 0,00","R$ 0,00","- R$ 144,00 mil","R$ 0,00","- R$ 144,00 mil","- R$ 144,00 mil","- R$ 0,16",415
2,31/12/2023,"R$ 0,00","R$ 0,00","- R$ 151,00 mil","R$ 0,00","- R$ 151,00 mil","- R$ 151,00 mil","- R$ 0,16",415
3,30/09/2023,"R$ 0,00","R$ 0,00","- R$ 149,00 mil","R$ 0,00","- R$ 149,00 mil","- R$ 149,00 mil","- R$ 0,16",415
4,30/06/2023,"R$ 0,00","R$ 0,00","- R$ 147,00 mil","R$ 0,00","- R$ 147,00 mil","- R$ 147,00 mil","- R$ 0,16",415
5,31/03/2023,"R$ 0,00","R$ 0,00","- R$ 187,00 mil","R$ 0,00","- R$ 187,00 mil","- R$ 187,00 mil","- R$ 0,20",415
6,31/12/2022,"R$ 0,00","R$ 0,00","- R$ 167,00 mil","R$ 0,00","- R$ 167,00 mil","- R$ 167,00 mil","- R$ 0,18",415
7,30/09/2022,"R$ 0,00","R$ 0,00","- R$ 174,00 mil","R$ 0,00","- R$ 174,00 mil","- R$ 323,00 mil","- R$ 0,35",415
8,30/06/2022,"R$ 0,00","R$ 0,00","- R$ 182,00 mil","R$ 0,00","- R$ 182,00 mil","- R$ 183,00 mil","- R$ 0,20",415
9,31/03/2022,"R$ 0,00","R$ 0,00","- R$ 235,00 mil","R$ 0,00","- R$ 235,00 mil","- R$ 236,00 mil","- R$ 0,26",415
10,31/12/2021,"R$ 0,00","R$ 0,00","- R$ 177,00 mil","R$ 0,00","- R$ 177,00 mil","- R$ 178,00 mil","- R$ 0,19",415
11,30/09/2021,"R$ 0,00","R$ 0,00","- R$ 170,00 mil","R$ 0,00","- R$ 170,00 mil","- R$ 171,00 mil","- R$ 0,19",415
12,30/06/2021,"R$ 0,00","R$ 0,00","- R$ 173,00 mil","R$ 0,00","- R$ 173,00 mil","- R$ 174,00 mil","- R$ 0,19",415
13,31/03/2021,"R$ 0,00","R$ 0,00","- R$ 153,00 mil","R$ 0,00","- R$ 153,00 mil","- R$ 154,00 mil","- R$ 0,17",415
14,31/12/2020,"R$ 0,00","R$ 0,00","- R$ 169,00 mil","R$ 0,00","- R$ 169,00 mil","- R$ 170,00 mil","- R$ 0,19",415
15,30/09/2020,"R$ 0,00","R$ 0,00","- R$ 173,00 mil","R$ 0,00","- R$ 173,00 mil","- R$ 175,00 mil","- R$ 0,19",415
16,30/06/2020,"R$ 0,00","R$ 0,00","- R$ 175,00 mil","R$ 0,00","- R$ 175,00 mil","- R$ 177,00 mil","- R$ 0,19",415
17,31/03/2020,"R$ 0,00","R$ 0,00","- R$ 182,00 mil","R$ 0,00","- R$ 182,00 mil","- R$ 184,00 mil","- R$ 0,20",415
18,31/12/2019,"R$ 0,00","R$ 0,00","- R$ 161,00 mil","R$ 0,00","- R$ 161,00 mil","- R$ 163,00 mil","- R$ 0,18",415
19,30/09/2019,"R$ 0,00","R$ 0,00","- R$ 155,00 mil","R$ 0,00","- R$ 155,00 mil","- R$ 160,00 mil","- R$ 0,17",415
20,30/06/2019,"R$ 0,00","R$ 0,00","- R$ 155,00 mil","R$ 0,00","- R$ 155,00 mil","- R$ 160,00 mil","- R$ 0,17",415
21,31/03/2019,"R$ 0,00","R$ 0,00","- R$ 155,00 mil","R$ 0,00","- R$ 155,00 mil","- R$ 160,00 mil","- R$ 0,17",415
22,31/12/2018,"R$ 0,00","R$ 0,00","- R$ 171,00 mil","R$ 0,00","- R$ 171,00 mil","- R$ 176,00 mil","- R$ 0,19",415
23,30/09/2018,"R$ 0,00","R$ 0,00","- R$ 168,00 mil","R$ 0,00","- R$ 168,00 mil","- R$ 170,00 mil","- R$ 0,19",415
24,30/06/2018,"R$ 0,00","R$ 0,00","- R$ 160,00 mil","R$ 0,00","- R$ 160,00 mil","- R$ 162,00 mil","- R$ 0,18",415
25,31/03/2018,"R$ 0,00","R$ 0,00","- R$ 139,00 mil","R$ 0,00","- R$ 139,00 mil","- R$ 141,00 mil","- R$ 0,15",415
26,31/12/2017,"R$ 0,00","R$ 0,00","- R$ 139,00 mil","R$ 0,00","- R$ 139,00 mil","- R$ 141,00 mil","- R$ 0,15",415
27,30/09/2017,"R$ 0,00","R$ 0,00","- R$ 174,00 mil","R$ 0,00","- R$ 174,00 mil","- R$ 176,00 mil","- R$ 0,19",415
28,30/06/2017,"R$ 0,00","R$ 0,00","- R$ 194,00 mil","R$ 0,00","- R$ 194,00 mil","- R$ 196,00 mil","- R$ 0,21",415
29,31/03/2017,"R$ 0,00","R$ 0,00","- R$ 192,00 mil","R$ 0,00","- R$ 192,00 mil","- R$ 194,00 mil","- R$ 0,21",415
30,31/12/2016,"R$ 0,00","R$ 0,00","- R$ 198,00 mil","R$ 0,00","- R$ 198,00 mil","- R$ 200,00 mil","- R$ 0,22",415
31,30/09/2016,"R$ 0,00","R$ 0,00","- R$ 217,00 mil","R$ 0,00","- R$ 217,00 mil","- R$ 217,00 mil","- R$ 0,24",415
32,30/06/2016,"R$ 0,00","R$ 0,00","- R$ 195,00 mil","R$ 0,00","- R$ 195,00 mil","- R$ 195,00 mil","- R$ 0,21",415
33,31/03/2016,"R$ 0,00","R$ 0,00","- R$ 228,00 mil","R$ 0,00","- R$ 228,00 mil","- R$ 228,00 mil","- R$ 0,25",415
34,31/12/2015,"R$ 0,00","R$ 0,00","- R$ 209,00 mil","R$ 0,00","- R$ 209,00 mil","- R$ 209,00 mil","- R$ 0,23",415
35,30/09/2015,"R$ 0,00","R$ 0,00","- R$ 153,00 mil","R$ 0,00","- R$ 153,00 mil","- R$ 153,00 mil","- R$ 0,02",415
36,30/06/2015,"R$ 0,00","R$ 0,00","- R$ 152,00 mil","R$ 0,00","- R$ 152,00 mil","- R$ 152,00 mil","- R$ 0,02",415
37,31/03/2015,"R$ 0,00","R$ 0,00","- R$ 126,00 mil","R$ 0,00","- R$ 126,00 mil","- R$ 126,00 mil","- R$ 0,01",415
38,31/12/2014,"R$ 0,00","R$ 0,00","- R$ 138,00 mil","R$ 0,00","- R$ 138,00 mil","- R$ 138,00 mil","- R$ 0,02",415
39,30/09/2014,"R$ 0,00","R$ 0,00","- R$ 138,00 mil","R$ 0,00","- R$ 138,00 mil","- R$ 138,00 mil","- R$ 0,02",415
40,30/06/2014,"R$ 0,00","R$ 0,00","- R$ 138,00 mil","R$ 0,00","- R$ 138,00 mil","- R$ 138,00 mil","- R$ 0,02",415
41,31/03/2014,"R$ 0,00","R$ 0,00","- R$ 138,00 mil","R$ 0,00","- R$ 138,00 mil","- R$ 138,00 mil","- R$ 0,02",415
42,31/12/2013,"R$ 0,00","R$ 0,00","- R$ 133,00 mil","R$ 0,00","- R$ 133,00 mil","- R$ 133,00 mil","- R$ 0,01",415
43,30/09/2013,"R$ 0,00","R$ 0,00","- R$ 136,00 mil","R$ 0,00","- R$ 136,00 mil","- R$ 137,00 mil","- R$ 0,01",415
44,30/06/2013,"R$ 0,00","R$ 0,00","- R$ 140,00 mil","R$ 0,00","- R$ 140,00 mil","- R$ 141,00 mil","- R$ 0,02",415
45,31/03/2013,"R$ 0,00","R$ 0,00","- R$ 139,00 mil","R$ 0,00","- R$ 139,00 mil","- R$ 140,00 mil","- R$ 0,02",415
46,31/12/2012,"R$ 0,00","R$ 0,00","- R$ 141,00 mil","R$ 0,00","- R$ 141,00 mil","- R$ 143,00 mil","- R$ 0,02",415
47,30/09/2012,"R$ 0,00","R$ 0,00","- R$ 140,00 mil","R$ 0,00","- R$ 140,00 mil","- R$ 143,00 mil","- R$ 0,02",415
48,30/06/2012,"R$ 0,00","R$ 0,00","- R$ 377,00 mil","R$ 0,00","- R$ 377,00 mil","- R$ 381,00 mil","- R$ 0,04",415
49,31/03/2012,"R$ 0,00","R$ 0,00","- R$ 392,00 mil","R$ 0,00","- R$ 392,00 mil","- R$ 396,00 mil","- R$ 0,04",415
50,31/12/2011,"R$ 0,00","R$ 0,00","- R$ 375,00 mil","R$ 0,00","- R$ 375,00 mil","- R$ 378,00 mil","- R$ 0,04",415
51,30/09/2011,"R$ 0,00","R$ 0,00","- R$ 371,00 mil","R$ 0,00","- R$ 371,00 mil","- R$ 372,00 mil","- R$ 0,04",415
52,30/06/2011,"R$ 0,00","R$ 0,00","- R$ 130,00 mil","R$ 0,00","- R$ 130,00 mil","- R$ 130,00 mil","- R$ 0,01",415
53,31/03/2011,"R$ 0,00","R$ 0,00","- R$ 154,00 mil","R$ 0,00","- R$ 154,00 mil","- R$ 154,00 mil","- R$ 0,02",415
54,31/12/2010,"R$ 0,00","R$ 0,00","- R$ 111,00 mil","R$ 0,00","- R$ 111,00 mil","- R$ 111,00 mil","- R$ 0,01",415
55,30/09/2010,"R$ 0,00","R$ 0,00","- R$ 102,00 mil",,,"R$ 2,68 M","R$ 0,29",415
56,30/06/2010,"R$ 0,00","R$ 0,00","- R$ 98,00 mil",,,"R$ 2,66 M","R$ 0,29",415
57,31/03/2010,"R$ 0,00","R$ 0,00","- R$ 72,00 mil",,,"R$ 2,65 M","R$ 0,29",415
58,31/12/2009,"R$ 0,00","R$ 0,00","- R$ 137,00 mil",,,"R$ 2,55 M","R$ 0,28",415
59,30/09/2009,"R$ 0,00","R$ 0,00","- R$ 246,00 mil",,,"- R$ 376,00 mil","- R$ 0,04",415
60,30/06/2009,"R$ 0,00","R$ 0,00","- R$ 489,00 mil",,,"- R$ 636,00 mil","- R$ 0,07",415
61,31/03/2009,"R$ 0,00","R$ 0,00","- R$ 1,02 M",,,"- R$ 1,18 M","- R$ 0,13",415
62,31/12/2008,"R$ 0,00","R$ 0,00","- R$ 1,18 M",,,"- R$ 1,34 M","- R$ 0,15",415
63,30/09/2008,"R$ 0,00","R$ 0,00","- R$ 1,08 M",,,"- R$ 1,24 M","- R$ 0,14",415
64,30/06/2008,"R$ 0,00","R$ 0,00","- R$ 847,00 mil",,,"- R$ 1,01 M","- R$ 0,11",415
65,31/03/2008,"R$ 0,00","R$ 0,00","- R$ 306,00 mil",,,"- R$ 474,00 mil","- R$ 0,00",415
