,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 1,87 B","R$ 590,63 M","R$ 454,86 M","- R$ 1,01 B","R$ 1,47 B","R$ 33,25 M","R$ 0,11",167
1,31/03/2024,"R$ 1,91 B","R$ 533,37 M","R$ 374,88 M","- R$ 1,03 B","R$ 1,40 B","R$ 85,12 M","R$ 0,28",167
2,31/12/2023,"R$ 1,68 B","R$ 363,82 M","R$ 236,01 M","- R$ 710,26 M","R$ 946,28 M","R$ 21,75 M","R$ 0,07",167
3,30/09/2023,"R$ 1,69 B","R$ 491,67 M","R$ 844,78 M","- R$ 672,76 M","R$ 1,52 B","R$ 396,73 M","R$ 1,31",167
4,30/06/2023,"R$ 1,71 B","R$ 420,68 M","R$ 815,99 M","- R$ 647,75 M","R$ 1,46 B","R$ 621,79 M","R$ 2,11",167
5,31/03/2023,"R$ 1,71 B","R$ 547,03 M","R$ 976,63 M","- R$ 574,96 M","R$ 1,55 B","R$ 692,33 M","R$ 2,35",167
6,31/12/2022,"R$ 1,81 B","R$ 527,91 M","R$ 961,02 M","- R$ 591,19 M","R$ 1,55 B","R$ 861,27 M","R$ 2,92",167
7,30/09/2022,"R$ 1,67 B","R$ 718,30 M","R$ 708,30 M","- R$ 478,83 M","R$ 1,19 B","R$ 580,00 M","R$ 1,97",167
8,30/06/2022,"R$ 1,51 B","R$ 757,15 M","R$ 753,80 M","- R$ 405,11 M","R$ 1,16 B","R$ 392,26 M","R$ 1,33",167
9,31/03/2022,"R$ 1,45 B","R$ 755,33 M","R$ 751,94 M","- R$ 398,08 M","R$ 1,15 B","R$ 387,91 M","R$ 1,32",167
10,31/12/2021,"R$ 1,39 B","R$ 892,68 M","R$ 888,91 M","- R$ 401,26 M","R$ 1,29 B","R$ 346,10 M","R$ 1,17",167
11,30/09/2021,"R$ 1,30 B","R$ 808,99 M","R$ 754,12 M","- R$ 395,88 M","R$ 1,15 B","R$ 227,21 M","R$ 0,77",167
12,30/06/2021,"R$ 1,26 B","R$ 776,17 M","R$ 705,57 M","- R$ 410,12 M","R$ 1,12 B","R$ 303,06 M","R$ 1,03",167
13,31/03/2021,"R$ 1,09 B","R$ 607,10 M","R$ 519,71 M","- R$ 378,25 M","R$ 897,96 M","R$ 170,45 M","R$ 0,58",167
14,31/12/2020,"R$ 967,56 M","R$ 484,90 M","R$ 393,39 M","- R$ 330,64 M","R$ 724,03 M","R$ 100,49 M","R$ 0,44",167
15,30/09/2020,"R$ 987,41 M","R$ 408,56 M","R$ 358,63 M","- R$ 356,26 M","R$ 714,89 M","R$ 107,37 M","R$ 235,36",167
16,30/06/2020,"R$ 905,16 M","R$ 297,37 M","R$ 245,97 M","- R$ 340,29 M","R$ 586,26 M","R$ 44,34 M","R$ 97,20",167
17,31/03/2020,"R$ 891,26 M","R$ 273,39 M","R$ 246,40 M","- R$ 335,65 M","R$ 582,05 M","R$ 76,52 M","R$ 167,74",167
