,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 814,37 M","- R$ 846,82 M","R$ 489,65 M","R$ 458,75 M",167
1,31/03/2024,"R$ 696,47 M","- R$ 817,31 M","R$ 172,37 M","R$ 50,74 M",167
2,31/12/2023,"R$ 471,10 M","- R$ 716,34 M","R$ 369,88 M","R$ 120,88 M",167
3,30/09/2023,"R$ 490,94 M","- R$ 1,22 B","- R$ 6,87 M","- R$ 740,04 M",167
4,30/06/2023,"R$ 510,12 M","- R$ 1,15 B","R$ 292,58 M","- R$ 345,56 M",167
5,31/03/2023,"R$ 618,43 M","- R$ 1,10 B","R$ 235,44 M","- R$ 243,54 M",167
6,31/12/2022,"R$ 745,33 M","- R$ 1,05 B","R$ 411,99 M","R$ 111,92 M",167
7,30/09/2022,"R$ 608,03 M","- R$ 453,45 M","R$ 466,63 M","R$ 621,21 M",167
8,30/06/2022,"R$ 592,06 M","- R$ 421,71 M","- R$ 78,75 M","R$ 91,60 M",167
9,31/03/2022,"R$ 645,93 M","- R$ 411,64 M","- R$ 185,74 M","R$ 48,56 M",167
10,31/12/2021,"R$ 651,13 M","- R$ 337,95 M","- R$ 105,07 M","R$ 208,11 M",167
11,30/09/2021,"R$ 608,65 M","- R$ 267,32 M","- R$ 51,23 M","R$ 290,09 M",167
12,30/06/2021,"R$ 640,50 M","- R$ 253,41 M","R$ 238,44 M","R$ 625,53 M",167
13,31/03/2021,"R$ 510,40 M","- R$ 238,29 M","R$ 532,91 M","R$ 805,02 M",167
14,31/12/2020,"R$ 402,02 M","- R$ 235,15 M","R$ 157,97 M","R$ 324,85 M",167
15,30/09/2020,"R$ 459,30 M","- R$ 240,91 M","R$ 137,36 M","R$ 355,75 M",167
16,30/06/2020,"R$ 432,11 M","- R$ 303,31 M","R$ 42,16 M","R$ 170,96 M",167
17,31/03/2020,"R$ 440,72 M","- R$ 282,62 M","- R$ 112,31 M","R$ 45,79 M",167
