,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 636,36 M","- R$ 292,94 M","- R$ 246,74 M","R$ 94,54 M",102
1,31/03/2024,"R$ 382,67 M","- R$ 147,58 M","- R$ 227,94 M","R$ 6,83 M",102
2,31/12/2023,"R$ 540,73 M","- R$ 161,30 M","- R$ 214,85 M","R$ 164,80 M",102
3,30/09/2023,"R$ 460,62 M","- R$ 215,85 M","- R$ 293,63 M","- R$ 48,19 M",102
4,30/06/2023,"R$ 395,49 M","- R$ 191,82 M","- R$ 147,03 M","R$ 56,93 M",102
5,31/03/2023,"R$ 20,02 M","- R$ 202,10 M","R$ 158,14 M","- R$ 25,26 M",102
6,31/12/2022,"- R$ 329,97 M","- R$ 155,60 M","R$ 552,08 M","R$ 67,57 M",102
7,30/09/2022,"- R$ 491,34 M","- R$ 93,66 M","R$ 632,92 M","R$ 48,08 M",102
8,30/06/2022,"- R$ 519,51 M","- R$ 91,12 M","R$ 490,76 M","- R$ 120,28 M",102
9,31/03/2022,"- R$ 220,12 M","- R$ 72,54 M","R$ 390,79 M","R$ 101,29 M",102
10,31/12/2021,"- R$ 145,75 M","- R$ 67,03 M","R$ 28,56 M","- R$ 185,16 M",102
11,30/09/2021,"- R$ 77,30 M","- R$ 53,15 M","- R$ 26,82 M","- R$ 157,42 M",102
12,30/06/2021,"- R$ 103,83 M","- R$ 44,14 M","R$ 111,46 M","- R$ 35,76 M",102
13,31/03/2021,"- R$ 9,75 M","- R$ 36,11 M","R$ 107,10 M","R$ 59,62 M",102
14,31/12/2020,"- R$ 223,66 M","- R$ 43,31 M","R$ 351,55 M","R$ 83,45 M",102
15,30/09/2020,"- R$ 187,57 M","- R$ 48,05 M","R$ 414,64 M","R$ 177,55 M",102
16,30/06/2020,"- R$ 143,63 M","- R$ 50,26 M","R$ 375,75 M","R$ 180,26 M",102
17,31/03/2020,"- R$ 256,27 M","- R$ 45,06 M","R$ 353,76 M","R$ 51,05 M",102
