,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 4,29 B","R$ 1,12 B","R$ 525,90 M","- R$ 57,32 M","R$ 583,22 M","R$ 286,57 M","R$ 2,02",102
1,31/03/2024,"R$ 4,22 B","R$ 1,13 B","R$ 538,69 M","- R$ 56,93 M","R$ 595,62 M","R$ 303,17 M","R$ 2,14",102
2,31/12/2023,"R$ 3,93 B","R$ 1,06 B","R$ 508,58 M","- R$ 56,23 M","R$ 564,81 M","R$ 246,76 M","R$ 1,74",102
3,30/09/2023,"R$ 3,57 B","R$ 1,07 B","R$ 491,14 M","- R$ 53,37 M","R$ 544,51 M","R$ 191,15 M","R$ 1,35",102
4,30/06/2023,"R$ 3,79 B","R$ 1,07 B","R$ 494,35 M","- R$ 51,28 M","R$ 545,63 M","R$ 212,89 M","R$ 1,50",102
5,31/03/2023,"R$ 4,66 B","R$ 1,16 B","R$ 584,89 M","- R$ 49,41 M","R$ 634,30 M","R$ 282,67 M","R$ 1,99",102
6,31/12/2022,"R$ 4,99 B","R$ 1,20 B","R$ 625,10 M","- R$ 49,89 M","R$ 674,99 M","R$ 303,12 M","R$ 2,14",102
7,30/09/2022,"R$ 4,80 B","R$ 965,93 M","R$ 481,18 M","- R$ 44,54 M","R$ 525,72 M","R$ 102,01 M","R$ 0,72",102
8,30/06/2022,"R$ 4,57 B","R$ 939,05 M","R$ 448,01 M","- R$ 44,37 M","R$ 492,37 M","R$ 212,18 M","R$ 1,50",102
9,31/03/2022,"R$ 3,72 B","R$ 816,64 M","R$ 376,14 M","- R$ 44,73 M","R$ 420,87 M","R$ 173,37 M","R$ 1,22",102
10,31/12/2021,"R$ 3,37 B","R$ 768,61 M","R$ 303,15 M","- R$ 42,34 M","R$ 345,49 M","R$ 200,26 M","R$ 1,41",102
11,30/09/2021,"R$ 3,18 B","R$ 764,83 M","R$ 461,09 M","- R$ 43,33 M","R$ 504,42 M","R$ 307,02 M","R$ 2,17",102
12,30/06/2021,"R$ 2,86 B","R$ 675,20 M","R$ 433,83 M","- R$ 44,34 M","R$ 478,17 M","R$ 302,65 M","R$ 2,13",102
13,31/03/2021,"R$ 2,49 B","R$ 531,24 M","R$ 330,20 M","- R$ 44,73 M","R$ 374,94 M","R$ 242,45 M","R$ 1,71",102
14,31/12/2020,"R$ 2,19 B","R$ 448,75 M","R$ 277,68 M","- R$ 46,10 M","R$ 323,78 M","R$ 190,97 M","R$ 1,35",102
15,30/09/2020,"R$ 1,90 B","R$ 408,69 M","R$ 69,61 M","- R$ 50,96 M","R$ 120,57 M","R$ 47,62 M","R$ 0,34",102
16,30/06/2020,"R$ 1,84 B","R$ 410,19 M","R$ 39,86 M","- R$ 48,34 M","R$ 88,20 M","R$ 5,94 M","R$ 0,04",102
17,31/03/2020,"R$ 1,95 B","R$ 466,26 M","R$ 79,02 M","- R$ 46,61 M","R$ 125,62 M","R$ 24,76 M","R$ 0,17",102
18,31/12/2019,"R$ 1,92 B","R$ 480,11 M","R$ 98,86 M","- R$ 44,33 M","R$ 143,19 M","R$ 16,46 M","R$ 0,19",102
19,30/09/2019,"R$ 1,95 B","R$ 549,54 M","R$ 116,78 M","- R$ 37,25 M","R$ 154,03 M","R$ 9,84 M","R$ 0,11",102
20,30/06/2019,"R$ 1,96 B","R$ 542,38 M","R$ 114,39 M","- R$ 35,59 M","R$ 149,98 M","R$ 14,13 M","R$ 0,16",102
21,31/03/2019,"R$ 1,88 B","R$ 502,80 M","R$ 72,46 M","- R$ 34,38 M","R$ 106,84 M","- R$ 7,32 M","- R$ 0,08",102
22,31/12/2018,"R$ 1,95 B","R$ 514,39 M","R$ 75,01 M","- R$ 32,66 M","R$ 107,68 M","- R$ 461,00 mil","- R$ 0,01",102
23,30/09/2018,"R$ 1,99 B","R$ 477,29 M","- R$ 1,58 M","- R$ 33,31 M","R$ 31,73 M","- R$ 43,59 M","- R$ 0,50",102
24,30/06/2018,"R$ 1,94 B","R$ 460,38 M","- R$ 2,23 M","- R$ 33,26 M","R$ 31,02 M","- R$ 50,80 M","- R$ 0,58",102
25,31/03/2018,"R$ 1,89 B","R$ 471,58 M","R$ 25,66 M","- R$ 32,27 M","R$ 57,93 M","- R$ 37,24 M","- R$ 0,42",102
26,31/12/2017,"R$ 1,91 B","R$ 493,35 M","R$ 39,08 M","- R$ 32,00 M","R$ 71,08 M","- R$ 47,55 M","- R$ 0,54",102
27,30/09/2017,"R$ 1,72 B","R$ 505,37 M","R$ 92,56 M","- R$ 35,07 M","R$ 127,63 M","- R$ 639,00 mil","- R$ 0,01",102
28,30/06/2017,"R$ 1,69 B","R$ 525,60 M","R$ 99,66 M","- R$ 39,04 M","R$ 138,70 M","R$ 205,00 mil","R$ 0,00",102
29,31/03/2017,"R$ 1,82 B","R$ 558,42 M","R$ 116,70 M","- R$ 44,42 M","R$ 161,13 M","R$ 10,90 M","R$ 0,12",102
30,31/12/2016,"R$ 1,75 B","R$ 506,41 M","R$ 121,28 M","- R$ 49,87 M","R$ 171,15 M","R$ 8,84 M","R$ 0,10",102
31,30/09/2016,"R$ 1,85 B","R$ 460,26 M","R$ 54,94 M","- R$ 64,48 M","R$ 119,42 M","- R$ 45,33 M","- R$ 0,52",102
32,30/06/2016,"R$ 1,88 B","R$ 405,69 M","R$ 22,62 M","- R$ 66,82 M","R$ 89,44 M","- R$ 49,56 M","- R$ 0,56",102
33,31/03/2016,"R$ 1,77 B","R$ 335,25 M","- R$ 24,29 M","- R$ 67,36 M","R$ 43,07 M","- R$ 101,80 M","- R$ 1,16",102
34,31/12/2015,"R$ 1,84 B","R$ 347,16 M","- R$ 61,95 M","- R$ 66,75 M","R$ 4,80 M","- R$ 79,88 M","- R$ 0,91",102
35,30/09/2015,"R$ 1,97 B","R$ 404,03 M","- R$ 4,33 M","- R$ 53,14 M","R$ 48,81 M","- R$ 21,60 M","- R$ 0,25",102
36,30/06/2015,"R$ 2,06 B","R$ 453,31 M","R$ 26,61 M","- R$ 51,50 M","R$ 78,11 M","- R$ 9,29 M","- R$ 0,11",102
37,31/03/2015,"R$ 2,18 B","R$ 498,36 M","R$ 57,76 M","- R$ 50,43 M","R$ 108,19 M","R$ 33,65 M","R$ 0,38",102
38,31/12/2014,"R$ 2,33 B","R$ 526,05 M","R$ 86,91 M","- R$ 50,50 M","R$ 137,41 M","R$ 23,27 M","R$ 0,27",102
39,30/09/2014,"R$ 2,48 B","R$ 559,52 M","R$ 104,48 M","- R$ 50,47 M","R$ 154,95 M","R$ 48,96 M","R$ 0,56",102
40,30/06/2014,"R$ 2,50 B","R$ 540,55 M","R$ 88,95 M","- R$ 50,79 M","R$ 139,73 M","R$ 16,54 M","R$ 0,19",102
41,31/03/2014,"R$ 2,55 B","R$ 538,03 M","R$ 77,03 M","- R$ 51,11 M","R$ 128,14 M","R$ 5,03 M","R$ 0,06",102
42,31/12/2013,"R$ 2,57 B","R$ 549,13 M","R$ 74,86 M","- R$ 49,93 M","R$ 124,79 M","R$ 15,59 M","R$ 0,18",102
43,30/09/2013,"R$ 2,54 B","R$ 554,80 M","R$ 61,68 M","- R$ 48,54 M","R$ 110,22 M","- R$ 6,00 M","- R$ 0,07",102
44,30/06/2013,"R$ 2,50 B","R$ 561,06 M","R$ 66,39 M","- R$ 44,72 M","R$ 111,11 M","R$ 20,41 M","R$ 0,23",102
45,31/03/2013,"R$ 2,37 B","R$ 558,92 M","R$ 69,44 M","- R$ 40,15 M","R$ 109,59 M","R$ 30,20 M","R$ 0,34",102
46,31/12/2012,"R$ 2,20 B","R$ 539,77 M","R$ 62,28 M","- R$ 36,52 M","R$ 98,80 M","R$ 30,19 M","R$ 0,34",102
47,30/09/2012,"R$ 2,13 B","R$ 533,98 M","R$ 81,96 M","- R$ 35,17 M","R$ 117,12 M","R$ 66,25 M","R$ 0,75",102
48,30/06/2012,"R$ 2,09 B","R$ 531,53 M","R$ 87,06 M","- R$ 33,68 M","R$ 120,75 M","R$ 63,64 M","R$ 0,72",102
49,31/03/2012,"R$ 2,12 B","R$ 480,06 M","- R$ 18,01 M","- R$ 32,51 M","R$ 14,49 M","- R$ 25,87 M","- R$ 0,29",102
50,31/12/2011,"R$ 2,08 B","R$ 452,99 M","- R$ 52,82 M","- R$ 30,59 M","- R$ 22,24 M","- R$ 67,91 M","- R$ 0,77",102
51,30/09/2011,"R$ 2,05 B","R$ 403,03 M","- R$ 98,52 M","- R$ 26,36 M","- R$ 72,16 M","- R$ 100,47 M","- R$ 1,14",102
52,30/06/2011,"R$ 2,18 B","R$ 448,93 M","- R$ 103,45 M","- R$ 23,57 M","- R$ 79,88 M","- R$ 92,90 M","- R$ 1,06",102
53,31/03/2011,"R$ 2,22 B","R$ 550,22 M","R$ 30,93 M","- R$ 22,71 M","R$ 53,64 M","R$ 21,99 M","R$ 0,25",102
54,31/12/2010,"R$ 2,33 B","R$ 635,54 M","R$ 115,71 M","- R$ 20,95 M","R$ 136,65 M","R$ 89,20 M","R$ 1,02",102
55,30/09/2010,"R$ 2,35 B","R$ 720,13 M","R$ 178,49 M",,,"R$ 124,39 M","R$ 1,42",102
56,30/06/2010,"R$ 2,37 B","R$ 738,21 M","R$ 222,79 M",,,"R$ 167,54 M","R$ 1,91",102
57,31/03/2010,"R$ 2,30 B","R$ 688,25 M","R$ 205,31 M",,,"R$ 149,53 M","R$ 1,70",102
58,31/12/2009,"R$ 2,17 B","R$ 603,10 M","R$ 146,92 M",,,"R$ 118,72 M","R$ 1,35",102
59,30/09/2009,"R$ 2,06 B","R$ 521,65 M","R$ 99,53 M",,,"R$ 38,38 M","R$ 0,44",102
60,30/06/2009,"R$ 1,93 B","R$ 490,95 M","R$ 96,48 M",,,"R$ 37,93 M","R$ 0,43",102
61,31/03/2009,"R$ 1,95 B","R$ 524,25 M","R$ 126,74 M",,,"R$ 96,18 M","R$ 1,10",102
62,31/12/2008,"R$ 1,93 B","R$ 540,90 M","R$ 166,07 M",,,"R$ 136,08 M","R$ 1,55",102
63,30/09/2008,"R$ 1,82 B","R$ 406,78 M","R$ 53,94 M",,,"R$ 46,26 M","R$ 0,53",102
64,30/06/2008,"R$ 1,69 B","R$ 383,09 M","R$ 63,08 M",,,"R$ 60,56 M","R$ 0,69",102
65,31/03/2008,"R$ 1,65 B","R$ 366,14 M","R$ 82,10 M",,,"R$ 68,14 M","R$ 0,78",102
66,31/12/2007,"R$ 1,59 B","R$ 357,72 M","R$ 85,31 M",,,"R$ 65,78 M","R$ 0,75",102
67,30/09/2007,"R$ 1,46 B","R$ 309,92 M","R$ 76,60 M",,,"R$ 51,68 M","R$ 0,59",102
68,30/06/2007,"R$ 1,34 B","R$ 264,72 M","R$ 62,60 M",,,"R$ 38,23 M","R$ 0,44",102
69,31/03/2007,"R$ 1,11 B","R$ 188,18 M","R$ 30,63 M",,,"R$ 12,90 M","R$ 0,15",102
70,31/12/2006,"R$ 1,03 B","R$ 166,31 M","R$ 39,84 M",,,"R$ 20,94 M","R$ 0,24",102
71,30/09/2006,"R$ 853,03 M","R$ 142,89 M","R$ 45,23 M",,,"R$ 26,77 M","R$ 0,31",102
72,30/06/2006,"R$ 759,21 M","R$ 129,54 M","R$ 44,78 M",,,"R$ 24,30 M","R$ 0,28",102
73,31/03/2006,"R$ 661,69 M","R$ 128,05 M","R$ 54,15 M",,,"R$ 32,45 M","R$ 0,39",102
74,31/12/2005,"R$ 540,05 M","R$ 91,82 M","R$ 27,85 M",,,"R$ 16,92 M","R$ 0,21",102
