,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"2,92","0,50","0,19","1,31","1,36","0,19","1,59","0,56","2,94","2,65","-0,66","0,36","2,51","0,35","R$ 836,62 M","7,09%"
1,30/06/2024,"3,55","0,61","0,24","1,60","1,65","0,23","1,94","0,68","3,28","2,96","-0,80","0,40","2,81","0,39","R$ 1,02 B","5,82%"
2,31/03/2024,"4,28","0,79","0,31","3,39","3,76","0,29","2,41","0,78","3,84","3,47","-1,16","0,49","5,99","0,47","R$ 1,30 B","4,57%"
3,31/12/2023,"4,90","0,76","0,31","2,23","2,46","0,26","2,38","0,74","3,94","3,55","-0,89","0,51","4,07","0,44","R$ 1,21 B","6,03%"
4,30/09/2023,"5,56","0,73","0,30","2,31","2,55","0,25","2,17","0,70","3,95","3,56","-0,88","0,54","4,65","0,46","R$ 1,06 B","6,85%"
5,30/06/2023,"5,18","0,79","0,29","2,79","3,15","0,29","2,23","0,69","4,02","3,64","-1,27","0,52","5,68","0,52","R$ 1,10 B","6,62%"
6,31/03/2023,"4,01","0,82","0,24","56,68","-57,39","0,29","1,94","0,76","3,52","3,24","-1,07","0,44","-104,01","0,52","R$ 1,13 B","6,43%"
7,31/12/2022,"3,08","0,67","0,19","-2,83","-2,56","0,22","1,49","0,56","3,26","3,02","-0,81","0,41","-5,58","0,49","R$ 934,46 M","5,16%"
8,30/09/2022,"15,11","1,16","0,32","-3,14","-2,94","0,36","3,20","1,00","5,31","4,86","-1,11","0,53","-4,86","0,60","R$ 1,54 B","3,13%"
9,30/06/2022,"5,67","0,94","0,26","-2,31","-2,16","0,28","2,68","0,78","4,98","4,53","-0,81","0,49","-4,01","0,52","R$ 1,20 B","4,01%"
10,31/03/2022,"5,85","0,92","0,27","-4,61","-4,01","0,24","2,70","0,71","4,43","3,96","-0,63","0,45","-6,59","0,40","R$ 1,01 B","4,76%"
11,31/12/2021,"5,69","0,97","0,34","-7,81","-6,57","0,30","3,76","0,96","5,54","4,86","-0,81","0,50","-9,70","0,45","R$ 1,14 B","4,25%"
12,30/09/2021,"4,30","1,11","0,42","-17,08","-12,54","0,40","2,86","1,27","3,61","3,30","-1,21","0,52","-15,83","0,50","R$ 1,32 B","3,67%"
13,30/06/2021,"5,88","1,62","0,62","-17,15","-14,29","0,57","4,11","1,78","4,85","4,40","-1,73","0,74","-16,87","0,67","R$ 1,78 B","2,72%"
14,31/03/2021,"7,19","1,61","0,70","-178,92","-84,90","0,59","5,28","1,72","6,09","5,36","-2,05","0,81","-97,84","0,68","R$ 1,74 B","3,04%"
15,31/12/2020,"3,96","0,74","0,34","-3,38","-3,25","0,27","2,72","0,90","3,51","3,01","-0,79","0,44","-4,19","0,35","R$ 755,79 M","0,60%"
16,30/09/2020,"13,58","0,69","0,34","-3,45","-3,33","0,25","9,29","0,85","12,72","7,34","-0,74","0,47","-4,57","0,35","R$ 646,61 M","0,70%"
17,30/06/2020,"127,48","0,86","0,41","-5,27","-5,05","0,32","19,00","1,21","25,86","11,69","-0,87","0,56","-6,87","0,43","R$ 757,46 M","0,60%"
18,31/03/2020,"35,33","1,00","0,45","-3,41","-3,33","0,37","11,07","1,40","14,97","9,42","-0,98","0,61","-4,50","0,49","R$ 874,91 M","0,52%"
19,31/12/2019,"35,74","1,12","0,31","-160,25","-67,24","0,30","5,95","2,01","8,49","5,86","-0,52","0,44","-95,97","0,43","R$ 588,26 M","0,00%"
20,30/09/2019,"48,73","0,91","0,25","10,11","11,37","0,26","4,11","1,49","6,38","4,84","-0,47","0,38","17,68","0,40","R$ 479,39 M","0,00%"
21,30/06/2019,"19,39","0,53","0,14","95,95","-49,50","0,16","2,39","0,85","4,58","3,49","-0,29","0,27","-94,71","0,30","R$ 273,94 M","0,00%"
22,31/03/2019,"-26,64","0,38","0,10","6,78","8,84","0,11","2,69","0,67","5,69","3,86","-0,19","0,22","18,71","0,23","R$ 194,92 M","0,00%"
23,31/12/2018,"-424,72","0,38","0,10","-3,03","-2,84","0,11","2,61","0,64","5,50","3,83","-0,20","0,21","-5,99","0,23","R$ 195,79 M","0,00%"
24,30/09/2018,"-4,55","0,38","0,10","-5,22","-4,45","0,11","-125,35","0,61","-323,49","16,14","-0,19","0,26","-11,47","0,27","R$ 198,43 M","0,00%"
25,30/06/2018,"-4,67","0,48","0,12","-25,95","-11,26","0,13","-106,26","0,76","-217,11","15,61","-0,22","0,25","-23,01","0,26","R$ 237,06 M","0,00%"
26,31/03/2018,"-7,92","0,58","0,16","8,06","14,23","0,17","11,50","0,90","20,83","9,23","-0,33","0,28","25,78","0,31","R$ 295,01 M","0,00%"
27,31/12/2017,"-6,91","0,65","0,17","2,92","3,39","0,19","8,40","1,02","12,07","6,64","-0,36","0,25","4,87","0,27","R$ 328,37 M","0,69%"
28,30/09/2017,"-424,57","0,49","0,16","9,67","18,95","0,15","2,93","0,83","5,29","3,83","-0,31","0,28","34,18","0,28","R$ 271,30 M","0,83%"
29,30/06/2017,"1.666,06","0,61","0,20","6,60","8,11","0,18","3,43","1,07","5,72","4,11","-0,35","0,34","13,54","0,31","R$ 341,54 M","0,66%"
30,31/03/2017,"33,11","0,66","0,20","7,84","9,74","0,22","3,09","1,11","4,85","3,52","-0,45","0,31","15,30","0,34","R$ 360,86 M","0,62%"
31,31/12/2016,"40,73","0,64","0,21","5,22","6,10","0,20","2,97","1,05","4,62","3,27","-0,39","0,32","9,49","0,31","R$ 359,98 M","0,00%"
32,30/09/2016,"-7,75","0,62","0,19","1,74","1,89","0,20","6,39","1,02","9,48","4,36","-0,40","0,28","2,80","0,29","R$ 351,20 M","0,00%"
33,30/06/2016,"-3,90","0,34","0,10","1,29","1,47","0,11","8,54","0,53","16,36","4,14","-0,21","0,20","2,81","0,20","R$ 193,16 M","0,00%"
34,31/03/2016,"-1,15","0,21","0,07","2,16","3,07","0,07","-4,81","0,30","-14,17","7,99","-0,15","0,19","9,06","0,20","R$ 116,77 M","0,00%"
35,31/12/2015,"-1,67","0,23","0,07","1,65","2,05","0,07","-2,15","0,30","-6,89","89,05","-0,15","0,23","6,55","0,22","R$ 133,46 M","4,49%"
36,30/09/2015,"-7,24","0,24","0,08","-7,67","-5,48","0,07","-36,12","0,30","-123,83","10,98","-0,17","0,27","-18,79","0,26","R$ 156,28 M","3,83%"
37,30/06/2015,"-18,06","0,27","0,08","1,29","1,36","0,09","6,30","0,33","18,99","6,47","-0,21","0,25","4,11","0,26","R$ 167,70 M","3,57%"
38,31/03/2015,"5,64","0,28","0,09","1,00","1,04","0,10","3,28","0,35","7,84","4,19","-0,30","0,21","2,49","0,24","R$ 189,65 M","3,16%"
