,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 82,74 B","R$ 18,77 B","R$ 18,18",365.111.201,667.594.603,667.594.603,1.032.705.804,0,0,0,0,365.111.201,667.594.603,1.032.705.804
1,31/03/2024,"R$ 77,30 B","R$ 17,69 B","R$ 17,13",365.111.201,667.594.603,667.594.603,1.032.705.804,0,0,0,0,365.111.201,667.594.603,1.032.705.804
2,31/12/2023,"R$ 75,23 B","R$ 16,76 B","R$ 16,23",365.111.201,667.594.603,667.594.603,1.032.705.804,0,0,0,0,365.111.201,667.594.603,1.032.705.804
3,30/09/2023,"R$ 77,42 B","R$ 17,95 B","R$ 17,36",365.111.201,668.729.603,668.729.603,1.033.840.804,0,1.135.000,1.135.000,1.135.000,365.111.201,667.594.603,1.032.705.804
4,30/06/2023,"R$ 74,84 B","R$ 17,40 B","R$ 16,83",365.111.201,668.729.603,668.729.603,1.033.840.804,0,1.135.000,1.135.000,1.135.000,365.111.201,667.594.603,1.032.705.804
5,31/03/2023,"R$ 76,76 B","R$ 17,30 B","R$ 16,74",365.111.201,668.729.603,668.729.603,1.033.840.804,0,1.135.000,1.135.000,1.135.000,365.111.201,667.594.603,1.032.705.804
6,31/12/2022,"R$ 74,77 B","R$ 16,46 B","R$ 15,92",365.111.201,668.729.603,668.729.603,1.033.840.804,0,1.135.000,1.135.000,1.135.000,365.111.201,667.594.603,1.032.705.804
7,30/09/2022,"R$ 80,27 B","R$ 16,69 B","R$ 15,36",365.111.201,722.132.003,722.132.003,1.087.243.204,0,42.044.500,42.044.500,42.044.500,365.111.201,680.087.503,1.045.198.704
8,30/06/2022,"R$ 78,35 B","R$ 16,26 B","R$ 14,95",365.111.201,722.132.003,722.132.003,1.087.243.204,0,18.491.600,18.491.600,18.491.600,365.111.201,703.640.403,1.068.751.604
9,31/03/2022,"R$ 72,35 B","R$ 14,65 B","R$ 13,47",365.111.201,722.132.003,722.132.003,1.087.243.204,0,6.258.200,6.258.200,6.258.200,365.111.201,715.873.803,1.080.985.004
