,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 9,42 B","- R$ 4,38 B","- R$ 2,58 B","R$ 2,33 B"
1,31/03/2024,"R$ 10,72 B","- R$ 4,33 B","- R$ 4,64 B","R$ 1,16 B"
2,31/12/2023,"R$ 11,85 B","- R$ 5,77 B","- R$ 4,84 B","R$ 529,79 M"
3,30/09/2023,"R$ 8,76 B","- R$ 5,53 B","- R$ 6,14 B","- R$ 3,27 B"
4,30/06/2023,"R$ 9,87 B","- R$ 5,15 B","- R$ 7,74 B","- R$ 3,22 B"
5,31/03/2023,"R$ 10,62 B","- R$ 4,92 B","- R$ 8,49 B","- R$ 2,32 B"
6,31/12/2022,"R$ 10,98 B","- R$ 4,46 B","- R$ 8,09 B","- R$ 1,69 B"
7,30/09/2022,"R$ 18,40 B","- R$ 3,83 B","- R$ 12,52 B","R$ 2,21 B"
8,30/06/2022,"R$ 17,50 B","- R$ 3,52 B","- R$ 11,26 B","R$ 2,75 B"
9,31/03/2022,"R$ 14,07 B","- R$ 3,14 B","- R$ 9,51 B","R$ 656,26 M"
10,31/12/2021,"R$ 13,19 B","- R$ 2,99 B","- R$ 10,66 B","- R$ 454,53 M"
11,30/09/2021,"R$ 5,69 B","- R$ 2,95 B","- R$ 2,73 B","- R$ 195,03 M"
12,30/06/2021,"R$ 5,59 B","- R$ 2,47 B","- R$ 3,85 B","- R$ 1,04 B"
13,31/03/2021,"R$ 5,21 B","- R$ 2,15 B","- R$ 2,67 B","R$ 425,99 M"
14,31/12/2020,"R$ 4,93 B","- R$ 2,23 B","- R$ 1,02 B","R$ 1,98 B"
15,30/09/2020,"R$ 3,65 B","- R$ 1,67 B","- R$ 586,74 M","R$ 1,88 B"
16,30/06/2020,"R$ 2,78 B","- R$ 1,89 B","R$ 870,79 M","R$ 2,31 B"
17,31/03/2020,"R$ 3,15 B","- R$ 2,15 B","R$ 462,71 M","R$ 1,87 B"
18,31/12/2019,"R$ 1,60 B","- R$ 1,90 B","R$ 30,76 M","- R$ 249,50 M"
19,30/09/2019,"R$ 3,57 B","R$ 84,67 M","- R$ 4,08 B","- R$ 503,85 M"
20,30/06/2019,"R$ 1,96 B","R$ 1,15 B","- R$ 3,98 B","- R$ 887,06 M"
21,31/03/2019,"R$ 1,79 B","R$ 1,97 B","- R$ 4,45 B","- R$ 436,21 M"
22,31/12/2018,"R$ 2,04 B","R$ 2,38 B","- R$ 4,30 B","R$ 335,78 M"
23,30/09/2018,"R$ 2,61 B","R$ 620,07 M","- R$ 4,15 B","- R$ 467,66 M"
24,30/06/2018,"R$ 2,39 B","R$ 73,43 M","- R$ 4,33 B","- R$ 1,67 B"
25,31/03/2018,"R$ 1,92 B","- R$ 372,04 M","- R$ 3,71 B","- R$ 2,10 B"
26,31/12/2017,"R$ 2,05 B","- R$ 535,48 M","- R$ 4,11 B","- R$ 2,58 B"
27,30/09/2017,"R$ 1,30 B","R$ 352,37 M","- R$ 2,23 B","- R$ 723,48 M"
28,30/06/2017,"R$ 1,79 B","R$ 210,69 M","- R$ 1,55 B","R$ 460,25 M"
29,31/03/2017,"R$ 2,36 B","R$ 32,18 M","- R$ 2,18 B","- R$ 288,58 M"
30,31/12/2016,"R$ 3,33 B","- R$ 427,95 M","- R$ 2,75 B","- R$ 541,66 M"
