,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 6,13 B","R$ 6,40 B","R$ 2,24 B","R$ 17,08 B",11
1,31/03/2024,"R$ 17,82 B","- R$ 7,52 B","- R$ 9,26 B","R$ 1,46 B",11
2,31/12/2023,"R$ 23,61 B","- R$ 11,00 B","- R$ 11,01 B","- R$ 2,39 B",11
3,30/09/2023,"R$ 14,09 B","- R$ 8,27 B","- R$ 10,50 B","- R$ 4,15 B",11
4,30/06/2023,"R$ 9,24 B","- R$ 5,26 B","- R$ 3,05 B","- R$ 334,00 M",11
5,31/03/2023,"R$ 18,97 B","- R$ 6,89 B","- R$ 12,44 B","- R$ 364,00 M",11
6,31/12/2022,"R$ 9,99 B","- R$ 9,73 B","- R$ 3,00 B","- R$ 3,30 B",11
7,30/09/2022,"R$ 16,83 B","- R$ 5,32 B","- R$ 21,62 B","- R$ 9,62 B",11
8,30/06/2022,"R$ 17,61 B","- R$ 5,58 B","- R$ 19,27 B","- R$ 5,30 B",11
9,31/03/2022,"R$ 13,78 B","- R$ 3,55 B","- R$ 27,12 B","- R$ 22,48 B",11
10,31/12/2021,"R$ 10,48 B","- R$ 2,15 B","- R$ 3,07 B","R$ 6,35 B",11
11,30/09/2021,"R$ 47,30 B","- R$ 4,21 B","- R$ 55,94 B","- R$ 9,22 B",11
12,30/06/2021,"R$ 40,67 B","- R$ 15,81 B","- R$ 22,75 B","- R$ 5,12 B",11
13,31/03/2021,"R$ 38,31 B","- R$ 13,12 B","- R$ 27,47 B","R$ 3,31 B",11
14,31/12/2020,"R$ 34,83 B","- R$ 10,48 B","- R$ 1,10 B","R$ 20,20 B",11
15,30/09/2020,"R$ 25,62 B","- R$ 5,41 B","- R$ 38,53 B","- R$ 16,44 B",11
16,30/06/2020,"R$ 7,03 B","- R$ 3,62 B","- R$ 920,33 M","R$ 5,05 B",11
17,31/03/2020,"R$ 7,73 B","- R$ 4,72 B","R$ 22,51 B","R$ 31,66 B",11
18,31/12/2019,"R$ 11,19 B","- R$ 5,24 B","- R$ 11,37 B","- R$ 6,02 B",11
19,30/09/2019,"R$ 16,27 B","- R$ 2,17 B","- R$ 3,83 B","R$ 12,47 B",11
20,30/06/2019,"R$ 11,56 B","- R$ 2,34 B","- R$ 5,31 B","R$ 3,66 B",11
21,31/03/2019,"R$ 8,26 B","- R$ 16,79 B","R$ 5,62 B","- R$ 2,90 B",11
22,31/12/2018,"R$ 12,49 B","- R$ 5,89 B","- R$ 7,79 B","- R$ 2,01 B",11
23,30/09/2018,"R$ 15,45 B","- R$ 2,75 B","- R$ 13,66 B","- R$ 132,98 M",11
24,30/06/2018,"R$ 12,92 B","- R$ 1,57 B","- R$ 6,57 B","R$ 6,72 B",11
25,31/03/2018,"R$ 7,08 B","R$ 9,28 B","- R$ 12,51 B","R$ 3,52 B",11
26,31/12/2017,"R$ 12,00 B","- R$ 2,98 B","- R$ 10,00 B","- R$ 631,51 M",11
27,30/09/2017,"R$ 7,57 B","- R$ 1,80 B","- R$ 9,36 B","- R$ 3,97 B",11
28,30/06/2017,"R$ 11,08 B","- R$ 4,16 B","- R$ 9,50 B","- R$ 2,36 B",11
29,31/03/2017,"R$ 9,59 B","- R$ 2,72 B","R$ 725,17 M","R$ 7,39 B",11
30,31/12/2016,"R$ 8,50 B","- R$ 4,29 B","- R$ 7,79 B","- R$ 3,54 B",11
31,30/09/2016,"R$ 7,81 B","- R$ 2,15 B","- R$ 1,80 B","R$ 4,05 B",11
32,30/06/2016,"R$ 7,39 B","- R$ 4,78 B","- R$ 1,46 B","- R$ 84,10 M",11
33,31/03/2016,"- R$ 2,07 B","- R$ 5,42 B","R$ 8,13 B","- R$ 560,63 M",11
34,31/12/2015,"R$ 5,10 B","- R$ 6,62 B","- R$ 1,75 B","- R$ 3,45 B",11
35,30/09/2015,"R$ 5,95 B","- R$ 4,49 B","R$ 4,48 B","R$ 7,67 B",11
36,30/06/2015,"R$ 3,02 B","- R$ 4,37 B","- R$ 330,64 M","- R$ 2,02 B",11
37,31/03/2015,"R$ 1,65 B","- R$ 4,63 B","R$ 2,85 B","R$ 1,26 B",11
38,31/12/2014,"R$ 2,76 B","- R$ 7,60 B","- R$ 4,76 B","- R$ 8,76 B",11
39,30/09/2014,"R$ 6,66 B","- R$ 3,83 B","R$ 414,99 M","R$ 3,76 B",11
40,30/06/2014,"R$ 9,21 B","- R$ 4,74 B","- R$ 5,14 B","- R$ 692,11 M",11
41,31/03/2014,"R$ 9,16 B","- R$ 6,19 B","R$ 855,59 M","R$ 3,79 B",11
42,31/12/2013,"R$ 3,97 B","- R$ 2,97 B","- R$ 4,47 B","- R$ 3,41 B",11
43,30/09/2013,"R$ 10,38 B","- R$ 7,67 B","- R$ 669,13 M","R$ 2,75 B",11
44,30/06/2013,"R$ 9,92 B","- R$ 5,40 B","- R$ 3,70 B","R$ 929,24 M",11
45,31/03/2013,"R$ 7,96 B","- R$ 7,11 B","- R$ 555,57 M","R$ 279,40 M",11
46,31/12/2012,"R$ 6,56 B","- R$ 7,25 B","- R$ 3,50 B","- R$ 4,19 B",11
47,30/09/2012,"R$ 12,17 B","- R$ 11,46 B","R$ 7,26 B","R$ 7,99 B",11
48,30/06/2012,"R$ 8,71 B","- R$ 5,79 B","- R$ 3,92 B","- R$ 893,14 M",11
49,31/03/2012,"R$ 5,64 B","- R$ 5,59 B","R$ 2,40 B","R$ 2,42 B",11
50,31/12/2011,"R$ 13,91 B","- R$ 12,28 B","- R$ 8,81 B","- R$ 7,22 B",11
51,30/09/2011,"R$ 7,03 B","- R$ 5,75 B","- R$ 8,35 B","- R$ 6,65 B",11
52,30/06/2011,"R$ 10,27 B","- R$ 5,26 B","- R$ 2,74 B","R$ 2,18 B",11
53,31/03/2011,"R$ 10,85 B","- R$ 1,42 B","- R$ 3,71 B","R$ 5,67 B",11
