,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 51,74 B","R$ 18,60 B","R$ 20,96 B","- R$ 4,14 B","R$ 25,10 B","R$ 14,59 B","R$ 3,21",11
1,31/03/2024,"R$ 41,89 B","R$ 15,30 B","R$ 12,73 B","- R$ 3,54 B","R$ 16,27 B","R$ 8,29 B","R$ 1,83",11
2,31/12/2023,"R$ 64,51 B","R$ 30,42 B","R$ 19,89 B","- R$ 4,23 B","R$ 24,12 B","R$ 11,98 B","R$ 2,64",11
3,30/09/2023,"R$ 51,96 B","R$ 21,11 B","R$ 16,50 B","- R$ 3,81 B","R$ 20,31 B","R$ 13,86 B","R$ 3,05",11
4,30/06/2023,"R$ 47,76 B","R$ 18,40 B","R$ 14,21 B","- R$ 3,85 B","R$ 18,06 B","R$ 4,57 B","R$ 1,01",11
5,31/03/2023,"R$ 43,84 B","R$ 18,12 B","R$ 14,67 B","- R$ 3,41 B","R$ 18,08 B","R$ 9,52 B","R$ 2,10",11
6,31/12/2022,"R$ 62,74 B","R$ 25,13 B","R$ 18,72 B","- R$ 4,73 B","R$ 23,45 B","R$ 19,56 B","R$ 4,09",11
7,30/09/2022,"R$ 52,08 B","R$ 19,04 B","R$ 15,24 B","- R$ 4,07 B","R$ 19,31 B","R$ 23,29 B","R$ 4,87",11
8,30/06/2022,"R$ 54,97 B","R$ 25,60 B","R$ 20,85 B","- R$ 3,99 B","R$ 24,84 B","R$ 30,03 B","R$ 6,01",11
9,31/03/2022,"R$ 56,72 B","R$ 32,55 B","R$ 35,52 B","- R$ 3,59 B","R$ 39,11 B","R$ 23,05 B","R$ 4,61",11
10,31/12/2021,"R$ 70,12 B","R$ 39,35 B","R$ 31,43 B","- R$ 4,23 B","R$ 35,67 B","R$ 30,37 B","R$ 5,92",11
11,30/09/2021,"R$ 66,26 B","R$ 35,73 B","R$ 20,60 B","- R$ 3,66 B","R$ 24,26 B","R$ 20,20 B","R$ 3,94",11
12,30/06/2021,"R$ 87,85 B","R$ 57,27 B","R$ 48,99 B","- R$ 4,48 B","R$ 53,47 B","R$ 40,09 B","R$ 7,59",11
13,31/03/2021,"R$ 69,30 B","R$ 43,90 B","R$ 40,32 B","- R$ 4,01 B","R$ 44,33 B","R$ 30,56 B","R$ 5,78",11
14,31/12/2020,"R$ 78,94 B","R$ 48,15 B","R$ 9,01 B","- R$ 4,51 B","R$ 13,52 B","R$ 4,82 B","R$ 0,91",11
15,30/09/2020,"R$ 57,91 B","R$ 32,01 B","R$ 26,71 B","- R$ 4,16 B","R$ 30,87 B","R$ 15,62 B","R$ 2,95",11
16,30/06/2020,"R$ 40,43 B","R$ 17,77 B","R$ 8,32 B","- R$ 4,34 B","R$ 12,66 B","R$ 5,29 B","R$ 1,00",11
17,31/03/2020,"R$ 31,25 B","R$ 12,04 B","R$ 8,02 B","- R$ 3,68 B","R$ 11,70 B","R$ 984,38 M","R$ 0,19",11
18,31/12/2019,"R$ 41,02 B","R$ 17,84 B","- R$ 10,52 B","- R$ 4,25 B","- R$ 6,27 B","- R$ 6,41 B","- R$ 1,21",11
19,30/09/2019,"R$ 40,66 B","R$ 18,04 B","R$ 14,88 B","- R$ 3,69 B","R$ 18,57 B","R$ 6,54 B","R$ 1,24",11
20,30/06/2019,"R$ 36,00 B","R$ 15,72 B","R$ 4,28 B","- R$ 3,79 B","R$ 8,06 B","- R$ 384,16 M","- R$ 0,07",11
21,31/03/2019,"R$ 30,95 B","R$ 13,20 B","- R$ 6,40 B","- R$ 3,03 B","- R$ 3,37 B","- R$ 6,42 B","- R$ 1,22",11
22,31/12/2018,"R$ 37,46 B","R$ 15,51 B","R$ 11,30 B","- R$ 2,92 B","R$ 14,21 B","R$ 14,49 B","R$ 2,74",11
23,30/09/2018,"R$ 37,86 B","R$ 15,04 B","R$ 13,02 B","- R$ 3,38 B","R$ 16,39 B","R$ 5,75 B","R$ 1,09",11
24,30/06/2018,"R$ 31,23 B","R$ 11,77 B","R$ 9,01 B","- R$ 3,11 B","R$ 12,12 B","R$ 306,09 M","R$ 0,06",11
25,31/03/2018,"R$ 27,93 B","R$ 10,96 B","R$ 9,86 B","- R$ 2,83 B","R$ 12,69 B","R$ 5,11 B","R$ 0,97",11
26,31/12/2017,"R$ 29,83 B","R$ 11,00 B","R$ 7,67 B","- R$ 3,17 B","R$ 10,84 B","R$ 2,53 B","R$ 0,48",11
27,30/09/2017,"R$ 28,60 B","R$ 11,50 B","R$ 9,82 B","- R$ 2,92 B","R$ 12,73 B","R$ 7,14 B","R$ 1,35",11
28,30/06/2017,"R$ 23,36 B","R$ 6,90 B","R$ 4,74 B","- R$ 2,91 B","R$ 7,65 B","R$ 60,33 M","R$ 0,01",11
29,31/03/2017,"R$ 26,74 B","R$ 11,88 B","R$ 12,31 B","- R$ 2,85 B","R$ 15,16 B","R$ 7,89 B","R$ 1,50",11
30,31/12/2016,"R$ 25,59 B","R$ 13,79 B","R$ 12,37 B","- R$ 2,41 B","R$ 14,79 B","R$ 1,57 B","R$ 0,30",11
31,30/09/2016,"R$ 23,77 B","R$ 7,69 B","R$ 6,63 B","- R$ 3,13 B","R$ 9,76 B","R$ 1,84 B","R$ 0,35",11
32,30/06/2016,"R$ 23,20 B","R$ 6,41 B","R$ 1,11 B","- R$ 3,25 B","R$ 4,36 B","R$ 3,59 B","R$ 0,68",11
33,31/03/2016,"R$ 22,07 B","R$ 5,60 B","R$ 4,96 B","- R$ 3,31 B","R$ 8,27 B","R$ 6,31 B","R$ 1,20",11
34,31/12/2015,"R$ 22,68 B","R$ 3,00 B","- R$ 35,29 B","- R$ 3,78 B","- R$ 31,51 B","- R$ 33,15 B","- R$ 6,32",11
35,30/09/2015,"R$ 23,35 B","R$ 5,33 B","R$ 1,68 B","- R$ 3,67 B","R$ 5,35 B","- R$ 6,66 B","- R$ 1,27",11
36,30/06/2015,"R$ 21,44 B","R$ 5,47 B","R$ 3,94 B","- R$ 3,04 B","R$ 6,98 B","R$ 5,14 B","R$ 0,98",11
37,31/03/2015,"R$ 18,03 B","R$ 3,04 B","R$ 1,34 B","- R$ 3,00 B","R$ 4,34 B","- R$ 9,54 B","- R$ 1,82",11
38,31/12/2014,"R$ 23,15 B","R$ 5,61 B","R$ 834,94 M","- R$ 3,16 B","R$ 3,99 B","- R$ 4,76 B","- R$ 0,91",11
39,30/09/2014,"R$ 20,63 B","R$ 5,82 B","R$ 3,69 B","- R$ 2,55 B","R$ 6,24 B","- R$ 3,38 B","- R$ 0,64",11
40,30/06/2014,"R$ 22,08 B","R$ 8,52 B","R$ 5,45 B","- R$ 1,99 B","R$ 7,44 B","R$ 3,19 B","R$ 0,61",11
41,31/03/2014,"R$ 22,41 B","R$ 9,24 B","R$ 7,59 B","- R$ 2,41 B","R$ 10,00 B","R$ 5,91 B","R$ 1,10",11
