,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"15,11%","19,42%","22,89%","29,43%","25,37%","10,83%","39,06%","22,86%","33,54%","41,14%","0,47","2,32","1,32","0,60"
1,30/06/2024,"15,26%","20,10%","23,12%","30,45%","26,06%","11,05%","40,66%","23,19%","33,36%","40,84%","0,48","2,34","1,34","0,56"
2,31/03/2024,"13,72%","18,04%","20,79%","27,33%","20,41%","8,70%","41,35%","18,78%","30,72%","38,21%","0,46","2,45","1,45","0,69"
3,31/12/2023,"14,11%","18,83%","21,38%","28,54%","21,35%","8,81%","42,32%","19,20%","31,37%","38,72%","0,46","2,39","1,39","0,62"
4,30/09/2023,"14,62%","19,45%","22,14%","29,47%","26,47%","10,90%","40,12%","23,03%","31,07%","38,73%","0,47","2,34","1,34","0,63"
5,30/06/2023,"14,00%","19,35%","21,22%","29,32%","30,62%","12,89%","39,09%","27,58%","30,44%","38,23%","0,47","2,36","1,36","0,55"
6,31/03/2023,"16,06%","22,72%","24,34%","34,43%","46,21%","18,67%","41,14%","38,57%","32,52%","40,11%","0,48","2,34","1,34","0,49"
7,31/12/2022,"19,52%","29,24%","29,58%","44,30%","49,86%","19,22%","45,17%","42,35%","39,88%","47,11%","0,45","2,42","1,42","0,39"
8,30/09/2022,"19,93%","28,95%","30,19%","43,86%","58,87%","22,59%","48,17%","45,02%","36,28%","43,13%","0,50","2,43","1,43","0,37"
9,30/06/2022,"23,31%","32,69%","35,32%","49,53%","49,36%","21,26%","52,50%","41,24%","41,60%","47,84%","0,52","2,38","1,38","0,24"
10,31/03/2022,"28,62%","41,85%","43,37%","63,41%","54,59%","22,85%","58,13%","40,24%","47,93%","53,60%","0,57","2,47","1,47","0,16"
11,31/12/2021,"32,19%","48,14%","48,77%","72,93%","65,25%","25,35%","60,05%","41,30%","48,15%","53,73%","0,61","2,59","1,59","0,07"
12,30/09/2021,"25,36%","34,16%","38,43%","51,76%","49,16%","21,21%","61,20%","31,65%","39,33%","44,84%","0,67","2,61","1,61","0,11"
13,30/06/2021,"27,71%","37,13%","41,99%","56,26%","48,73%","20,01%","61,68%","30,99%","42,53%","48,36%","0,65","2,32","1,32","0,01"
14,31/03/2021,"19,30%","25,88%","29,25%","39,21%","31,47%","12,80%","57,52%","22,83%","34,21%","41,11%","0,56","2,39","1,39","0,05"
15,31/12/2020,"13,43%","17,93%","20,36%","27,16%","16,54%","7,23%","52,73%","12,81%","24,97%","32,97%","0,56","2,57","1,57","0,12"
16,30/09/2020,"7,91%","10,31%","11,99%","15,61%","8,85%","3,96%","46,69%","9,07%","19,07%","28,69%","0,44","2,32","1,32","0,72"
17,30/06/2020,"5,11%","6,59%","7,75%","9,98%","3,93%","1,75%","42,83%","4,18%","13,50%","23,90%","0,42","2,44","1,44","0,96"
18,31/03/2020,"3,97%","5,03%","6,02%","7,61%","0,45%","0,20%","42,73%","0,49%","11,19%","21,53%","0,41","2,46","1,46","1,13"
19,31/12/2019,"0,58%","0,71%","0,87%","1,08%","-3,92%","-1,95%","43,60%","-4,49%","1,51%","11,43%","0,43","2,29","1,29","1,78"
20,30/09/2019,"6,22%","7,70%","9,42%","11,67%","8,71%","4,15%","43,06%","9,80%","16,58%","25,83%","0,42","2,24","1,24","0,89"
21,30/06/2019,"5,72%","7,10%","8,67%","10,76%","8,31%","3,95%","41,80%","9,44%","15,60%","24,81%","0,42","2,25","1,25","1,26"
22,31/03/2019,"7,38%","8,97%","11,19%","13,59%","9,51%","4,50%","40,38%","10,27%","19,58%","28,62%","0,44","2,22","1,22","1,37"
23,31/12/2018,"11,49%","13,98%","17,41%","21,18%","17,85%","7,82%","39,62%","19,08%","32,10%","41,21%","0,41","2,01","1,01","0,68"
24,30/09/2018,"10,32%","12,47%","15,63%","18,89%","9,61%","4,24%","38,44%","10,80%","31,17%","41,02%","0,39","2,10","1,10","0,82"
25,30/06/2018,"9,43%","11,58%","14,29%","17,55%","11,27%","4,64%","38,46%","12,84%","30,91%","41,14%","0,36","2,10","1,10","0,92"
26,31/03/2018,"8,40%","10,30%","12,72%","15,60%","11,15%","4,55%","36,78%","13,53%","29,24%","40,01%","0,34","2,11","1,11","1,13"
27,31/12/2017,"8,93%","10,91%","13,53%","16,53%","13,85%","5,46%","38,03%","16,24%","31,82%","42,73%","0,34","2,28","1,28","1,30"
28,30/09/2017,"9,75%","12,02%","14,77%","18,21%","12,93%","5,03%","40,29%","15,24%","35,56%","46,55%","0,33","2,27","1,27","1,31"
29,30/06/2017,"9,05%","11,01%","13,71%","16,68%","8,99%","3,51%","39,27%","11,08%","34,97%","46,54%","0,32","2,43","1,43","1,53"
30,31/03/2017,"7,78%","9,34%","11,79%","14,15%","11,39%","4,39%","39,54%","14,77%","32,18%","43,99%","0,30","2,45","1,45","1,63"
31,31/12/2016,"5,92%","7,20%","8,98%","10,91%","10,15%","3,85%","35,39%","14,07%","26,49%","39,29%","0,27","2,54","1,54","2,20"
32,30/09/2016,"-4,58%","-5,64%","-6,94%","-8,55%","-12,76%","-5,44%","24,76%","-23,35%","-24,63%","-9,94%","0,23","2,57","1,57","-9,28"
33,30/06/2016,"-6,46%","-7,77%","-9,79%","-11,77%","-19,76%","-8,98%","22,28%","-32,77%","-30,17%","-14,82%","0,27","2,56","1,56","-6,56"
34,31/03/2016,"-5,78%","-7,07%","-8,75%","-10,70%","-18,74%","-8,46%","21,67%","-31,68%","-27,60%","-12,19%","0,27","2,59","1,59","-9,03"
35,31/12/2015,"-7,31%","-8,81%","-11,07%","-13,34%","-30,20%","-14,29%","19,70%","-51,71%","-33,14%","-17,37%","0,28","2,63","1,63","-6,64"
36,30/09/2015,"2,10%","2,51%","3,19%","3,81%","-10,39%","-5,25%","22,63%","-18,40%","9,06%","24,03%","0,29","2,34","1,34","4,67"
37,30/06/2015,"2,75%","3,27%","4,17%","4,95%","-8,48%","-4,42%","23,96%","-15,06%","11,77%","25,88%","0,29","2,20","1,20","3,83"
