,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 45,34 M","R$ 38,66 M","R$ 12,69 M","- R$ 4,87 M","R$ 17,57 M","R$ 7,59 M","R$ 0,05",104
1,31/03/2024,"R$ 37,82 M","R$ 32,09 M","R$ 9,00 M","- R$ 4,83 M","R$ 13,83 M","R$ 2,63 M","R$ 0,02",104
2,31/12/2023,"R$ 48,49 M","R$ 41,60 M","R$ 8,51 M","- R$ 4,77 M","R$ 13,28 M","- R$ 3,60 M","- R$ 0,02",104
3,30/09/2023,"R$ 44,77 M","R$ 37,95 M","R$ 13,05 M","- R$ 4,06 M","R$ 17,12 M","R$ 17,79 M","R$ 0,12",104
4,30/06/2023,"R$ 46,61 M","R$ 39,50 M","R$ 12,46 M","- R$ 4,11 M","R$ 16,57 M","R$ 4,64 M","R$ 0,03",104
5,31/03/2023,"R$ 42,28 M","R$ 34,94 M","R$ 9,12 M","- R$ 4,29 M","R$ 13,41 M","R$ 4,67 M","R$ 0,03",104
6,31/12/2022,"R$ 49,44 M","R$ 39,42 M","R$ 2,76 M","- R$ 4,18 M","R$ 6,94 M","- R$ 4,17 M","- R$ 0,03",104
7,30/09/2022,"R$ 52,54 M","R$ 43,02 M","R$ 11,79 M","- R$ 3,99 M","R$ 15,77 M","R$ 426,00 mil","R$ 0,00",104
8,30/06/2022,"R$ 49,29 M","R$ 39,17 M","R$ 9,60 M","- R$ 3,86 M","R$ 13,46 M","R$ 13,40 M","R$ 0,09",104
9,31/03/2022,"R$ 43,71 M","R$ 35,54 M","R$ 6,23 M","- R$ 3,71 M","R$ 9,94 M","R$ 2,31 M","R$ 0,02",104
10,31/12/2021,"R$ 54,55 M","R$ 43,43 M","- R$ 936,00 mil","- R$ 3,06 M","R$ 2,12 M","- R$ 3,41 M","- R$ 0,02",104
11,30/09/2021,"R$ 58,87 M","R$ 48,32 M","R$ 12,26 M","- R$ 4,09 M","R$ 16,35 M","R$ 41,17 M","R$ 0,28",104
12,30/06/2021,"R$ 59,27 M","R$ 49,40 M","R$ 18,75 M","- R$ 4,30 M","R$ 23,05 M","R$ 2,57 M","R$ 0,02",104
13,31/03/2021,"R$ 49,91 M","R$ 42,35 M","R$ 13,90 M","- R$ 4,64 M","R$ 18,53 M","R$ 3,46 M","R$ 0,02",104
14,31/12/2020,"R$ 53,88 M","R$ 45,64 M","R$ 12,05 M","- R$ 4,83 M","R$ 16,88 M","R$ 8,37 M","R$ 0,06",104
15,30/09/2020,"R$ 50,25 M","R$ 44,70 M","R$ 21,04 M","- R$ 5,08 M","R$ 26,13 M","R$ 4,80 M","R$ 0,03",104
16,30/06/2020,"R$ 32,97 M","R$ 27,92 M","R$ 1,68 M","- R$ 5,07 M","R$ 6,75 M","- R$ 10,11 M","- R$ 0,07",104
17,31/03/2020,"R$ 29,68 M","R$ 24,20 M","R$ 799,00 mil","- R$ 5,14 M","R$ 5,94 M","- R$ 8,18 M","- R$ 0,06",104
18,31/12/2019,"R$ 44,50 M","R$ 38,19 M","R$ 4,60 M","- R$ 5,12 M","R$ 9,72 M","- R$ 1,28 M","- R$ 0,01",104
19,30/09/2019,"R$ 38,35 M","R$ 32,48 M","R$ 9,30 M","- R$ 4,87 M","R$ 14,17 M","R$ 3,67 M","R$ 0,03",104
20,30/06/2019,"R$ 38,88 M","R$ 33,36 M","- R$ 2,58 M","- R$ 5,52 M","R$ 2,94 M","- R$ 1,88 M","- R$ 0,01",104
21,31/03/2019,"R$ 25,79 M","R$ 19,40 M","- R$ 7,40 M","- R$ 5,44 M","- R$ 1,96 M","- R$ 4,79 M","- R$ 0,04",104
22,31/12/2018,"R$ 37,47 M","R$ 26,91 M","- R$ 23,72 M","- R$ 4,80 M","- R$ 18,92 M","- R$ 15,68 M","- R$ 0,12",104
23,30/09/2018,"R$ 23,11 M","R$ 17,33 M","- R$ 6,07 M","- R$ 4,18 M","- R$ 1,89 M","- R$ 11,52 M","- R$ 0,09",104
24,30/06/2018,"R$ 26,40 M","R$ 20,25 M","- R$ 3,49 M","- R$ 4,26 M","R$ 763,00 mil","- R$ 13,96 M","- R$ 0,11",104
25,31/03/2018,"R$ 22,22 M","R$ 18,05 M","- R$ 330,00 mil","- R$ 4,15 M","R$ 3,82 M","- R$ 5,51 M","- R$ 0,04",104
26,31/12/2017,"R$ 26,91 M","R$ 19,14 M","- R$ 16,22 M","- R$ 5,37 M","- R$ 10,85 M","- R$ 19,28 M","- R$ 0,15",104
27,30/09/2017,"R$ 28,30 M","R$ 20,98 M","- R$ 11,87 M","- R$ 4,93 M","- R$ 6,94 M","- R$ 10,36 M","- R$ 0,08",104
28,30/06/2017,"R$ 29,60 M","R$ 20,66 M","- R$ 39,16 M","- R$ 5,05 M","- R$ 34,11 M","- R$ 32,75 M","- R$ 0,26",104
29,31/03/2017,"R$ 26,20 M","R$ 19,20 M","- R$ 10,92 M","- R$ 5,28 M","- R$ 5,64 M","- R$ 967,00 mil","- R$ 0,01",104
30,31/12/2016,"R$ 37,32 M","R$ 29,34 M","- R$ 8,24 M","- R$ 5,09 M","- R$ 3,15 M","- R$ 13,68 M","- R$ 0,11",104
31,30/09/2016,"R$ 34,55 M","R$ 26,18 M","- R$ 14,57 M","- R$ 5,05 M","- R$ 9,52 M","- R$ 14,89 M","- R$ 0,13",104
32,30/06/2016,"R$ 37,55 M","R$ 29,02 M","- R$ 11,49 M","- R$ 5,61 M","- R$ 5,88 M","- R$ 8,28 M","- R$ 0,07",104
33,31/03/2016,"R$ 39,29 M","R$ 31,27 M","- R$ 1,02 M","- R$ 6,00 M","R$ 4,98 M","- R$ 630,00 mil","- R$ 0,01",104
34,31/12/2015,"R$ 41,95 M","R$ 30,14 M","- R$ 325,71 M","- R$ 11,34 M","- R$ 314,37 M","- R$ 341,72 M","- R$ 2,98",104
35,30/09/2015,"R$ 50,91 M","R$ 37,86 M","- R$ 9,79 M","- R$ 12,86 M","R$ 3,07 M","R$ 3,33 M","R$ 0,03",104
36,30/06/2015,"R$ 58,27 M","R$ 42,51 M","- R$ 25,86 M","- R$ 13,55 M","- R$ 12,31 M","- R$ 19,07 M","- R$ 0,17",104
37,31/03/2015,"R$ 53,06 M","R$ 37,61 M","- R$ 23,00 M","- R$ 13,70 M","- R$ 9,30 M","- R$ 13,68 M","- R$ 0,12",104
38,31/12/2014,"R$ 85,00 M","R$ 67,83 M","- R$ 12,48 M","- R$ 14,54 M","R$ 2,06 M","- R$ 13,38 M","- R$ 0,12",104
39,30/09/2014,"R$ 71,83 M","R$ 55,35 M","- R$ 34,15 M","- R$ 14,99 M","- R$ 19,16 M","R$ 1,57 M","R$ 0,01",104
40,30/06/2014,"R$ 77,43 M","R$ 60,62 M","- R$ 3,62 M","- R$ 15,05 M","R$ 11,43 M","R$ 9,16 M","R$ 0,08",104
41,31/03/2014,"R$ 74,31 M","R$ 60,08 M","- R$ 4,38 M","- R$ 15,32 M","R$ 10,95 M","R$ 6,25 M","R$ 0,05",104
42,31/12/2013,"R$ 138,79 M","R$ 121,44 M","R$ 41,95 M","- R$ 15,76 M","R$ 57,71 M","R$ 60,95 M","R$ 0,53",104
43,30/09/2013,"R$ 128,81 M","R$ 110,56 M","R$ 30,53 M","- R$ 14,81 M","R$ 45,34 M","R$ 44,52 M","R$ 0,39",104
44,30/06/2013,"R$ 137,41 M","R$ 118,06 M","R$ 36,27 M","- R$ 14,93 M","R$ 51,20 M","R$ 33,11 M","R$ 0,29",104
45,31/03/2013,"R$ 98,75 M","R$ 82,45 M","R$ 11,71 M","- R$ 14,64 M","R$ 26,35 M","R$ 18,01 M","R$ 0,16",104
46,31/12/2012,"R$ 113,98 M","R$ 95,75 M","R$ 13,78 M","- R$ 15,87 M","R$ 29,65 M","R$ 41,81 M","R$ 0,73",104
47,30/09/2012,"R$ 111,55 M","R$ 94,75 M","R$ 27,31 M","- R$ 14,85 M","R$ 42,15 M","R$ 16,70 M","R$ 0,29",104
48,30/06/2012,"R$ 109,19 M","R$ 92,36 M","R$ 28,54 M","- R$ 13,75 M","R$ 42,29 M","R$ 38,44 M","R$ 0,68",104
49,31/03/2012,"R$ 88,38 M","R$ 72,72 M","R$ 11,57 M","- R$ 13,62 M","R$ 25,19 M","R$ 21,35 M","R$ 0,38",104
50,31/12/2011,"R$ 130,33 M","R$ 113,30 M","R$ 8,34 M","- R$ 13,15 M","R$ 21,49 M","R$ 56,75 M","R$ 1,00",104
51,30/09/2011,"R$ 97,94 M","R$ 81,63 M","R$ 17,44 M","- R$ 12,05 M","R$ 29,49 M","R$ 29,72 M","R$ 0,53",104
52,30/06/2011,"R$ 126,72 M","R$ 110,53 M","R$ 47,06 M","- R$ 12,11 M","R$ 59,17 M","R$ 39,65 M","R$ 0,71",104
53,31/03/2011,"R$ 77,40 M","R$ 64,01 M","R$ 18,38 M","- R$ 9,98 M","R$ 28,36 M","R$ 16,51 M","R$ 0,30",104
54,31/12/2010,"R$ 108,41 M","R$ 93,77 M","R$ 52,23 M",,,"R$ 29,68 M","R$ 0,54",104
55,30/09/2010,"R$ 87,49 M","R$ 76,35 M","R$ 43,25 M",,,"R$ 35,90 M","R$ 0,72",104
56,30/06/2010,"R$ 79,87 M","R$ 69,65 M","R$ 33,86 M",,,"R$ 26,76 M","R$ 0,54",104
57,31/03/2010,"R$ 62,95 M","R$ 53,19 M","R$ 17,20 M",,,"R$ 16,19 M","R$ 0,33",104
58,31/12/2009,"R$ 71,76 M","R$ 61,47 M","R$ 29,19 M",,,"R$ 22,63 M","R$ 0,46",104
