,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 187,13 M","- R$ 94,20 M","- R$ 32,42 M","R$ 60,51 M"
1,31/03/2024,"R$ 194,82 M","- R$ 101,91 M","- R$ 29,55 M","R$ 63,36 M"
2,31/12/2023,"R$ 162,36 M","- R$ 112,98 M","- R$ 21,29 M","R$ 28,10 M"
3,30/09/2023,"R$ 223,61 M","- R$ 70,98 M","- R$ 37,46 M","R$ 115,16 M"
4,30/06/2023,"R$ 208,70 M","- R$ 74,09 M","- R$ 27,97 M","R$ 106,64 M"
5,31/03/2023,"R$ 171,05 M","- R$ 64,30 M","- R$ 6,46 M","R$ 100,28 M"
6,31/12/2022,"R$ 117,10 M","- R$ 53,27 M","R$ 15,94 M","R$ 79,77 M"
7,30/09/2022,"R$ 202,50 M","- R$ 40,48 M","R$ 27,20 M","R$ 189,22 M"
8,30/06/2022,"R$ 151,67 M","- R$ 29,46 M","R$ 23,76 M","R$ 145,97 M"
9,31/03/2022,"R$ 183,55 M","- R$ 40,81 M","R$ 20,39 M","R$ 163,13 M"
10,31/12/2021,"R$ 151,88 M","- R$ 40,01 M","R$ 17,08 M","R$ 128,96 M"
11,30/09/2021,"R$ 91,57 M","- R$ 42,79 M","R$ 14,34 M","R$ 63,12 M"
12,30/06/2021,"R$ 109,97 M","- R$ 48,58 M","R$ 11,04 M","R$ 72,43 M"
13,31/03/2021,"R$ 81,74 M","- R$ 39,94 M","R$ 15,77 M","R$ 57,57 M"
14,31/12/2020,"R$ 127,01 M","- R$ 860,38 M","R$ 25,12 M","- R$ 708,25 M"
15,30/09/2020,"- R$ 25,93 M","- R$ 850,45 M","R$ 864,64 M","- R$ 11,74 M"
16,30/06/2020,"- R$ 91,21 M","- R$ 874,42 M","R$ 858,62 M","- R$ 107,01 M"
17,31/03/2020,"- R$ 138,16 M","- R$ 896,45 M","R$ 845,55 M","- R$ 189,07 M"
18,31/12/2019,"- R$ 202,18 M","- R$ 96,49 M","R$ 994,69 M","R$ 696,02 M"
19,30/09/2019,"- R$ 205,58 M","- R$ 155,90 M","R$ 392,15 M","R$ 30,67 M"
20,30/06/2019,"- R$ 203,47 M","- R$ 192,78 M","R$ 464,26 M","R$ 68,02 M"
21,31/03/2019,"- R$ 207,75 M","- R$ 210,77 M","R$ 545,92 M","R$ 127,40 M"
22,31/12/2018,"- R$ 229,88 M","- R$ 263,82 M","R$ 450,90 M","- R$ 42,80 M"
