,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 3,99 B","R$ 1,29 B","R$ 14,91",67.975.599,18.407.491,18.407.491,86.383.090,193,0,0,193,67.975.406,18.407.491,86.382.897
1,31/03/2024,"R$ 4,02 B","R$ 1,34 B","R$ 15,56",67.975.599,18.407.491,18.407.491,86.383.090,193,0,0,193,67.975.406,18.407.491,86.382.897
2,31/12/2023,"R$ 4,00 B","R$ 1,43 B","R$ 16,50",67.975.599,18.407.491,18.407.491,86.383.090,193,0,0,193,67.975.406,18.407.491,86.382.897
3,30/09/2023,"R$ 4,05 B","R$ 1,59 B","R$ 18,37",67.975.599,18.407.491,18.407.491,86.383.090,193,0,0,193,67.975.406,18.407.491,86.382.897
4,30/06/2023,"R$ 4,06 B","R$ 1,68 B","R$ 19,41",67.975.599,18.407.491,18.407.491,86.383.090,193,0,0,193,67.975.406,18.407.491,86.382.897
5,31/03/2023,"R$ 4,08 B","R$ 1,68 B","R$ 19,46",67.975.599,18.407.491,18.407.491,86.383.090,193,0,0,193,67.975.406,18.407.491,86.382.897
6,31/12/2022,"R$ 4,04 B","R$ 1,66 B","R$ 19,26",67.975.599,18.407.491,18.407.491,86.383.090,193,0,0,193,67.975.406,18.407.491,86.382.897
7,30/09/2022,"R$ 4,01 B","R$ 1,66 B","R$ 24,42",49.457.271,18.407.491,18.407.491,67.864.762,193,0,0,193,49.457.078,18.407.491,67.864.569
8,30/06/2022,"R$ 4,02 B","R$ 1,32 B","R$ 19,40",49.457.271,18.407.491,18.407.491,67.864.762,193,0,0,193,49.457.078,18.407.491,67.864.569
9,31/03/2022,"R$ 4,05 B","R$ 1,35 B","R$ 19,83",49.457.271,18.407.491,18.407.491,67.864.762,193,0,0,193,49.457.078,18.407.491,67.864.569
10,31/12/2021,"R$ 4,10 B","R$ 1,43 B","R$ 21,08",49.457.271,18.407.491,18.407.491,67.864.762,193,0,0,193,49.457.078,18.407.491,67.864.569
11,30/09/2021,"R$ 4,02 B","R$ 1,45 B","R$ 21,30",49.457.271,18.407.491,18.407.491,67.864.762,193,0,0,193,49.457.078,18.407.491,67.864.569
12,30/06/2021,"R$ 4,06 B","R$ 1,49 B","R$ 21,96",49.457.271,18.407.491,18.407.491,67.864.762,193,0,0,193,49.457.078,18.407.491,67.864.569
13,31/03/2021,"R$ 4,17 B","R$ 1,50 B","R$ 22,12",49.457.271,18.407.491,18.407.491,67.864.762,193,0,0,193,49.457.078,18.407.491,67.864.569
14,31/12/2020,"R$ 4,24 B","R$ 1,55 B","R$ 22,89",49.457.271,18.407.491,18.407.491,67.864.762,193,0,0,193,49.457.078,18.407.491,67.864.569
15,30/09/2020,"R$ 4,23 B","R$ 1,59 B","R$ 23,45",49.457.271,18.407.491,18.407.491,67.864.762,193,0,0,193,49.457.078,18.407.491,67.864.569
16,30/06/2020,"R$ 4,27 B","R$ 1,61 B","R$ 23,67",49.457.271,18.407.491,18.407.491,67.864.762,193,0,0,193,49.457.078,18.407.491,67.864.569
17,31/03/2020,"R$ 4,31 B","R$ 1,63 B","R$ 32,89",39.272.779,10.332.711,10.332.711,49.605.490,193,0,0,193,39.272.586,10.332.711,49.605.297
18,31/12/2019,"R$ 4,30 B","R$ 1,65 B","R$ 33,20",39.272.779,10.332.711,10.332.711,49.605.490,193,0,0,193,39.272.586,10.332.711,49.605.297
19,30/09/2019,"R$ 3,49 B","R$ 34,04 M","R$ 0,69",39.272.779,10.332.711,10.332.711,49.605.490,193,0,0,193,39.272.586,10.332.711,49.605.297
20,30/06/2019,"R$ 3,57 B","R$ 138,18 M","R$ 2,79",39.272.779,10.332.711,10.332.711,49.605.490,193,0,0,193,39.272.586,10.332.711,49.605.297
21,31/03/2019,"R$ 3,67 B","R$ 252,90 M","R$ 5,10",39.272.779,10.332.711,10.332.711,49.605.490,193,0,0,193,39.272.586,10.332.711,49.605.297
22,31/12/2018,"R$ 3,59 B","R$ 370,43 M","R$ 7,47",39.272.779,10.332.711,10.332.711,49.605.490,193,0,0,193,39.272.586,10.332.711,49.605.297
23,30/09/2018,"R$ 3,48 B","R$ 368,56 M","R$ 7,43",39.272.779,10.332.711,10.332.711,49.605.490,193,0,0,193,39.272.586,10.332.711,49.605.297
24,30/06/2018,"R$ 3,51 B","R$ 471,17 M","R$ 9,50",39.272.779,10.332.711,10.332.711,49.605.490,193,0,0,193,39.272.586,10.332.711,49.605.297
25,31/03/2018,"R$ 3,47 B","R$ 527,12 M","R$ 10,63",39.272.779,10.332.711,10.332.711,49.605.490,193,0,0,193,39.272.586,10.332.711,49.605.297
26,31/12/2017,"R$ 3,43 B","R$ 589,82 M","R$ 11,89",39.272.779,10.332.711,10.332.711,49.605.490,193,0,0,193,39.272.586,10.332.711,49.605.297
27,30/09/2017,"R$ 3,33 B","R$ 690,61 M","R$ 58,31",9.743.971,2.100.299,2.100.299,11.844.270,193,0,0,193,9.743.778,2.100.299,11.844.077
