,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"-3,42%","-8,17%","-5,18%","-12,38%","-15,11%","-6,24%","-55,49%","-63,84%","-44,81%","21,69%","0,10","3,10","2,10","-4,07"
1,31/03/2024,"-2,83%","-6,68%","-4,29%","-10,11%","-12,57%","-5,18%","-57,23%","-53,05%","-36,73%","28,23%","0,10","2,99","1,99","-3,09"
2,31/12/2023,"-1,31%","-3,04%","-1,99%","-4,60%","-7,66%","-3,16%","-46,66%","-30,55%","-16,17%","44,65%","0,10","2,81","1,81","-1,48"
3,30/09/2023,"-0,30%","-0,67%","-0,45%","-1,02%","-4,10%","-1,69%","-49,89%","-17,09%","-3,91%","58,44%","0,10","2,55","1,55","-1,33"
4,30/06/2023,"1,02%","2,85%","1,54%","4,32%","-0,27%","-0,09%","-50,89%","-0,91%","13,72%","75,91%","0,10","2,42","1,42","-0,81"
5,31/03/2023,"0,81%","2,20%","1,22%","3,33%","-2,46%","-0,82%","-47,57%","-8,86%","11,29%","75,92%","0,09","2,43","1,43","-0,83"
6,31/12/2022,"-0,71%","-1,82%","-1,07%","-2,76%","-8,93%","-3,12%","-53,90%","-36,72%","-10,84%","58,75%","0,08","2,43","1,43","-0,97"
7,30/09/2022,"-1,05%","-2,51%","-1,60%","-3,80%","-10,49%","-3,77%","-54,22%","-44,11%","-17,16%","53,04%","0,09","2,42","1,42","-0,75"
8,30/06/2022,"-1,44%","-3,35%","-2,18%","-5,07%","-11,71%","-4,29%","-67,92%","-56,71%","-26,60%","52,19%","0,08","3,05","2,05","-0,48"
9,31/03/2022,"-1,22%","-2,82%","-1,85%","-4,27%","-9,66%","-3,47%","-78,69%","-50,14%","-24,27%","61,59%","0,07","3,01","2,01","-0,45"
10,31/12/2021,"-1,15%","-2,63%","-1,75%","-3,98%","-8,16%","-2,99%","-80,49%","-44,40%","-23,43%","63,95%","0,07","2,86","1,86","-0,35"
11,30/09/2021,"-1,69%","-3,71%","-2,55%","-5,62%","-9,03%","-3,40%","-91,86%","-53,64%","-37,86%","56,15%","0,06","2,78","1,78","0,71"
12,30/06/2021,"-1,27%","-2,75%","-1,92%","-4,17%","-6,85%","-2,58%","-80,59%","-40,30%","-28,23%","61,23%","0,06","2,73","1,73","0,74"
13,31/03/2021,"-1,63%","-3,53%","-2,47%","-5,35%","-8,33%","-3,16%","-76,28%","-50,18%","-36,52%","48,26%","0,06","2,78","1,78","1,07"
14,31/12/2020,"-1,47%","-4,43%","-2,22%","-6,71%","-6,45%","-2,47%","-71,84%","-39,81%","-26,88%","53,62%","0,06","2,73","1,73","0,88"
15,30/09/2020,"1,37%","18,55%","2,08%","28,10%","83,52%","0,82%","-70,12%","11,00%","25,80%","103,29%","0,07","2,66","1,66","0,80"
