,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
42,31/12/2013,"- R$ 54,44 M","- R$ 99,64 M","R$ 83,00 M","- R$ 71,08 M"
43,30/09/2013,"- R$ 50,82 M","- R$ 86,18 M","R$ 100,04 M","- R$ 36,96 M"
44,30/06/2013,"- R$ 25,59 M","- R$ 41,55 M","R$ 49,92 M","- R$ 17,22 M"
45,31/03/2013,"- R$ 10,25 M","- R$ 35,19 M","R$ 52,04 M","R$ 6,60 M"
46,31/12/2012,"R$ 4,32 M","- R$ 36,98 M","R$ 0,00","- R$ 32,67 M"
47,30/09/2012,"R$ 8,81 M","- R$ 32,01 M","R$ 0,00","- R$ 23,19 M"
48,30/06/2012,"R$ 10,90 M","- R$ 18,78 M","R$ 1,37 M","- R$ 6,51 M"
49,31/03/2012,"R$ 5,28 M","- R$ 21,17 M","R$ 20,02 M","R$ 4,13 M"
50,31/12/2011,"R$ 1,96 M","- R$ 23,74 M","R$ 149,43 M","R$ 127,65 M"
51,30/09/2011,"- R$ 1,58 M","- R$ 4,11 M","R$ 235,05 M","R$ 229,36 M"
52,30/06/2011,"- R$ 9,15 M","- R$ 3,63 M","R$ 10,92 M","- R$ 1,87 M"
53,31/03/2011,"- R$ 1,55 M","- R$ 658,00 mil","R$ 0,00","- R$ 2,21 M"
