,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"- R$ 8,27 M","R$ 4,69 M","- R$ 4,99 M","- R$ 8,56 M"
1,31/03/2024,"R$ 2,53 M","R$ 29,64 M","- R$ 9,86 M","R$ 22,32 M"
2,31/12/2023,"R$ 1,64 M","R$ 28,95 M","- R$ 12,44 M","R$ 18,15 M"
3,30/09/2023,"- R$ 3,13 M","R$ 25,06 M","R$ 3,76 M","R$ 25,69 M"
4,30/06/2023,"- R$ 160,50 M","R$ 135,13 M","R$ 2,76 M","- R$ 22,61 M"
5,31/03/2023,"- R$ 125,94 M","R$ 109,62 M","R$ 21,39 M","R$ 5,07 M"
6,31/12/2022,"- R$ 122,75 M","R$ 108,77 M","R$ 21,64 M","R$ 7,65 M"
7,30/09/2022,"- R$ 112,56 M","R$ 108,77 M","R$ 4,31 M","R$ 522,00 mil"
8,30/06/2022,"R$ 45,45 M","- R$ 1,03 M","R$ 3,55 M","R$ 47,97 M"
9,31/03/2022,"- R$ 777,00 mil","- R$ 1,03 M","R$ 1,60 M","- R$ 201,00 mil"
10,31/12/2021,"- R$ 963,00 mil","R$ 0,00","R$ 0,00","- R$ 963,00 mil"
11,30/09/2021,"- R$ 3,00 M","R$ 0,00","R$ 3,21 M","R$ 208,00 mil"
12,30/06/2021,"- R$ 6,81 M","- R$ 3,00 mil","R$ 4,81 M","- R$ 2,01 M"
13,31/03/2021,"- R$ 6,95 M","- R$ 411,00 mil","R$ 5,09 M","- R$ 2,27 M"
14,31/12/2020,"- R$ 4,17 M","- R$ 115,00 mil","R$ 4,31 M","R$ 24,00 mil"
15,30/09/2020,"- R$ 2,87 M","- R$ 6,56 M","R$ 9,50 M","R$ 67,00 mil"
16,30/06/2020,"- R$ 6,55 M","- R$ 3,26 M","R$ 11,64 M","R$ 1,82 M"
17,31/03/2020,"- R$ 14,92 M","- R$ 3,23 M","R$ 19,40 M","R$ 1,24 M"
18,31/12/2019,"- R$ 21,67 M","- R$ 3,80 M","R$ 25,33 M","- R$ 149,00 mil"
19,30/09/2019,"- R$ 30,11 M","R$ 7,44 M","R$ 22,39 M","- R$ 282,00 mil"
20,30/06/2019,"- R$ 23,67 M","R$ 4,70 M","R$ 19,31 M","R$ 339,00 mil"
21,31/03/2019,"- R$ 15,16 M","R$ 4,10 M","R$ 12,04 M","R$ 981,00 mil"
22,31/12/2018,"- R$ 18,26 M","R$ 4,12 M","R$ 11,62 M","- R$ 2,53 M"
23,30/09/2018,"- R$ 5,76 M","- R$ 373,00 mil","R$ 6,18 M","R$ 52,00 mil"
24,30/06/2018,"- R$ 6,44 M","- R$ 1,43 M","R$ 7,28 M","- R$ 584,00 mil"
25,31/03/2018,"- R$ 3,63 M","R$ 2,56 M","- R$ 620,00 mil","- R$ 1,68 M"
26,31/12/2017,"R$ 16,86 M","- R$ 6,78 M","- R$ 9,58 M","R$ 493,00 mil"
27,30/09/2017,"R$ 5,05 M","- R$ 5,84 M","- R$ 8,51 M","- R$ 9,30 M"
28,30/06/2017,"R$ 16,08 M","- R$ 7,60 M","- R$ 18,12 M","- R$ 9,64 M"
29,31/03/2017,"R$ 8,56 M","- R$ 5,24 M","- R$ 2,52 M","R$ 790,00 mil"
30,31/12/2016,"R$ 12,30 M","- R$ 4,28 M","- R$ 6,65 M","R$ 1,37 M"
31,30/09/2016,"R$ 30,10 M","- R$ 8,17 M","- R$ 18,35 M","R$ 3,58 M"
32,30/06/2016,"R$ 13,34 M","- R$ 6,73 M","- R$ 2,97 M","R$ 3,64 M"
33,31/03/2016,"R$ 37,72 M","- R$ 10,10 M","- R$ 27,39 M","R$ 222,00 mil"
34,31/12/2015,"- R$ 9,49 M","- R$ 10,03 M","- R$ 11,11 M","- R$ 30,64 M"
35,30/09/2015,"- R$ 19,83 M","- R$ 9,86 M","- R$ 40,24 M","- R$ 69,92 M"
36,30/06/2015,"- R$ 3,64 M","- R$ 10,58 M","R$ 6,64 M","- R$ 7,58 M"
37,31/03/2015,"R$ 7,97 M","- R$ 9,13 M","- R$ 3,65 M","- R$ 4,81 M"
38,31/12/2014,"R$ 40,93 M","- R$ 7,32 M","- R$ 14,80 M","R$ 18,81 M"
39,30/09/2014,"R$ 55,06 M","- R$ 7,94 M","R$ 28,40 M","R$ 75,53 M"
40,30/06/2014,"R$ 19,68 M","- R$ 7,68 M","- R$ 4,35 M","R$ 7,65 M"
41,31/03/2014,"- R$ 950,00 mil","- R$ 7,71 M","R$ 10,64 M","R$ 1,98 M"
42,31/12/2013,"- R$ 30,70 M","- R$ 4,10 M","R$ 23,01 M","- R$ 11,80 M"
43,30/09/2013,"R$ 1,31 M","R$ 11,27 M","- R$ 7,39 M","R$ 5,19 M"
44,30/06/2013,"R$ 30,74 M","R$ 4,55 M","- R$ 17,57 M","R$ 17,73 M"
45,31/03/2013,"R$ 9,53 M","R$ 9,08 M","- R$ 5,67 M","R$ 12,94 M"
46,31/12/2012,"R$ 41,22 M","R$ 5,35 M","- R$ 19,05 M","R$ 27,53 M"
47,30/09/2012,"R$ 32,79 M","R$ 7,66 M","- R$ 24,85 M","R$ 15,60 M"
48,30/06/2012,"R$ 19,77 M","R$ 5,66 M","- R$ 24,51 M","R$ 922,00 mil"
49,31/03/2012,"R$ 69,07 M","R$ 2,74 M","- R$ 85,80 M","- R$ 14,00 M"
50,31/12/2011,"R$ 38,65 M","- R$ 5,99 M","- R$ 34,20 M","- R$ 1,54 M"
51,30/09/2011,"R$ 10,22 M","- R$ 41,60 M","- R$ 20,66 M","- R$ 52,04 M"
52,30/06/2011,"R$ 8,14 M","R$ 69,37 M","- R$ 106,44 M","- R$ 28,93 M"
53,31/03/2011,"- R$ 100,95 M","R$ 70,43 M","R$ 5,08 M","- R$ 25,44 M"
