,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield
26,31/03/2018,"-0,64","0,36","0,56","-18,10","0,08","R$ 43,01 M","0,00%"
27,31/12/2017,"-0,67","0,31","0,48","3,89","0,08","R$ 47,78 M","0,00%"
28,30/09/2017,"-0,58","0,27","0,44","13,00","0,08","R$ 57,86 M","0,00%"
29,30/06/2017,"-0,54","0,24","0,35","4,08","0,08","R$ 56,68 M","0,00%"
30,31/03/2017,"-0,58","0,22","0,28","7,67","0,08","R$ 57,56 M","0,00%"
31,31/12/2016,"-0,81","0,25","0,31","6,64","0,09","R$ 62,79 M","0,00%"
32,30/09/2016,"-1,34","0,30","0,25","2,71","0,10","R$ 70,17 M","0,00%"
33,30/06/2016,"-2,08","0,27","0,21","6,12","0,10","R$ 64,42 M","0,00%"
34,31/03/2016,"-3,27","0,26","0,20","2,16","0,10","R$ 61,74 M","0,00%"
35,31/12/2015,"-9,11","0,25","0,18","-8,60","0,10","R$ 67,70 M","0,00%"
36,30/09/2015,"-111,93","0,25","0,17","-4,12","0,10","R$ 72,66 M","0,00%"
37,30/06/2015,"13,07","0,24","0,17","-22,41","0,10","R$ 71,69 M","0,00%"
38,31/03/2015,"12,93","0,24","0,17","10,24","0,10","R$ 79,52 M","0,00%"
39,31/12/2014,"11,04","0,24","0,17","1,99","0,10","R$ 86,56 M","0,00%"
40,30/09/2014,"-11,26","0,23","0,17","1,48","0,10","R$ 90,54 M","0,00%"
41,30/06/2014,"-3,07","0,23","0,19","4,15","0,11","R$ 76,74 M","0,00%"
42,31/03/2014,"-2,19","0,23","0,19","-85,89","0,11","R$ 70,68 M","0,00%"
43,31/12/2013,"-2,08","0,23","0,19","-2,66","0,11","R$ 75,64 M","0,00%"
44,30/09/2013,"-3,21","0,20","0,15","55,00","0,10","R$ 78,43 M","12,98%"
45,30/06/2013,"-4,75","0,19","0,16","2,34","0,10","R$ 84,79 M","12,98%"
46,31/03/2013,"-6,43","0,16","0,15","6,72","0,09","R$ 83,86 M","14,60%"
47,31/12/2012,"-7,62","0,48","0,49","4,66","0,25","R$ 155,26 M","4,93%"
48,30/09/2012,"-9,87","0,47","0,48","5,86","0,24","R$ 145,83 M","4,93%"
49,30/06/2012,"-52,05","0,46","0,41","9,71","0,24","R$ 144,34 M","4,93%"
50,31/03/2012,"15,81","0,45","0,37","2,78","0,24","R$ 150,30 M","4,93%"
51,31/12/2011,"5,54","0,44","0,31","4,97","0,23","R$ 162,24 M","4,93%"
52,30/09/2011,"12,86","0,42","0,27","18,78","0,22","R$ 166,19 M","4,93%"
53,30/06/2011,"12,05","0,42","0,25","23,59","0,20","R$ 173,14 M","4,93%"
54,31/03/2011,"20,92","0,42","0,23","-1,90","0,19","R$ 199,94 M","4,93%"
55,31/12/2010,"18,84","0,42","0,23","-1,82","0,20","R$ 225,76 M","4,93%"
56,30/09/2010,"2,42","0,65","0,23","-3,65","0,18","R$ 247,61 M","4,93%"
57,30/06/2010,"6,94","0,42","0,23","-3,35","0,14","R$ 236,69 M","4,93%"
58,31/03/2010,"12,04","0,66","0,39","2,62","0,25","R$ 237,47 M","3,07%"
59,31/12/2009,"17,70","1,31","0,41","2,91","0,33","R$ 259,65 M","0,00%"
60,30/09/2009,"26,25","1,29","0,46","2,47","0,35","R$ 250,69 M","0,00%"
61,30/06/2009,"21,15","1,31","0,52","4,08","0,37","R$ 245,74 M","0,00%"
62,31/03/2009,"22,22","1,35","0,57","13,69","0,42","R$ 249,82 M","3,72%"
63,31/12/2008,"22,72","1,36","0,58","8,14","0,44","R$ 261,73 M","3,72%"
64,30/09/2008,"12,34","1,30","0,63",NA,"0,47","R$ 293,01 M","3,72%"
65,30/06/2008,"12,84","1,33","0,71",NA,"0,53","R$ 419,92 M","3,72%"
66,31/03/2008,"19,90","1,36","0,82",NA,"0,59","R$ 370,47 M","3,72%"
67,31/12/2007,"29,32","1,37","0,96",NA,"0,64","R$ 308,75 M","3,72%"
68,30/09/2007,"48,23","1,39","1,06",NA,"0,69","R$ 255,28 M","3,72%"
69,30/06/2007,"85,45","1,42","1,19",NA,"0,82","R$ 261,24 M","3,72%"
70,31/03/2007,"29,06","1,13","0,96",NA,"0,70","R$ 238,51 M","4,59%"
71,31/12/2006,"21,78","5.714,29","0,89",NA,"0,70","R$ 170,50 M","4,59%"
72,30/09/2006,"14,75","1,10","0,83",NA,"0,67","R$ 161,55 M","4,59%"
73,30/06/2006,"73,42","1,11","0,77",NA,"0,68","R$ 142,70 M","4,59%"
74,31/03/2006,"-521,74","1,12","0,72",NA,"0,59","R$ 147,65 M","4,59%"
75,31/12/2005,"-27,77","0,41","0,26",NA,"0,21","R$ 90,98 M","12,51%"
76,30/09/2005,"-7,62","0,38","0,25",NA,"0,21","R$ 69,09 M","13,76%"
77,30/06/2005,"-327,87","0,36","0,25",NA,"0,22","R$ 73,07 M","13,76%"
78,31/03/2005,"28,69","0,35","0,27",NA,"0,23","R$ 80,00 M","13,76%"
79,31/12/2004,"10,72","0,35","0,28",NA,"0,20","R$ 87,64 M","13,76%"
80,30/09/2004,"27,30","0,34","0,31",NA,"0,20","R$ 92,11 M","13,76%"
81,30/06/2004,"22,68","0,33","0,36",NA,"0,20","R$ 88,44 M","13,76%"
82,31/03/2004,"74,07","0,62","0,79",NA,"0,43","R$ 115,74 M","6,20%"
83,31/12/2003,"58,06","0,47","0,64",NA,"0,33","R$ 107,04 M","0,00%"
84,30/09/2003,"24,81","0,48","0,73",NA,"0,34","R$ 98,54 M","9,46%"
85,30/06/2003,"12,06","0,48","0,75",NA,"0,33","R$ 86,87 M","9,46%"
86,31/03/2003,"8,92","0,48","0,73",NA,"0,34","R$ 90,60 M","9,46%"
87,31/12/2002,"7,18","0,41","0,60",NA,"0,29","R$ 81,94 M","11,11%"
88,30/09/2002,"9,71","0,44","0,66",NA,"0,32","R$ 92,13 M","10,00%"
89,30/06/2002,"18,21","0,45","0,57",NA,"0,31","R$ 90,15 M","10,00%"
90,31/03/2002,"27,98","0,45","0,50",NA,"0,30","R$ 92,28 M","10,00%"
91,31/12/2001,"18,88","0,46","0,44",NA,"0,30","R$ 99,59 M","10,00%"
92,30/06/2001,"7,29","0,50","0,62",NA,"0,29","R$ 123,04 M","10,50%"
93,31/03/2001,"6,01","0,51","0,72",NA,"0,31","R$ 114,59 M","10,50%"
94,31/12/2000,"8,79","0,67","0,95",NA,"0,43","R$ 131,84 M","8,12%"
95,30/09/2000,"11,96","0,64","1,38",NA,"0,43","R$ 131,42 M","8,24%"
96,30/06/2000,"16,60","0,65","1,67",NA,"0,46","R$ 131,42 M","8,24%"
97,31/03/2000,"36,08","1,64","4,42",NA,"1,22","R$ 218,28 M","3,28%"
