,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 2,29 B","R$ 461,60 M","R$ 306,60 M","- R$ 165,82 M","R$ 472,42 M","- R$ 120,01 M","- R$ 0,16",230
1,31/03/2024,"R$ 2,27 B","R$ 472,49 M","R$ 313,06 M","- R$ 166,30 M","R$ 479,36 M","- R$ 144,61 M","- R$ 0,19",230
2,31/12/2023,"R$ 2,26 B","R$ 474,25 M","R$ 288,93 M","- R$ 167,57 M","R$ 456,51 M","- R$ 167,62 M","- R$ 0,22",230
3,30/09/2023,"R$ 2,23 B","R$ 467,31 M","R$ 261,99 M","- R$ 166,09 M","R$ 428,07 M","- R$ 212,21 M","- R$ 0,27",230
4,30/06/2023,"R$ 2,17 B","R$ 466,57 M","R$ 240,60 M","- R$ 163,70 M","R$ 404,31 M","- R$ 222,38 M","- R$ 0,29",230
5,31/03/2023,"R$ 2,12 B","R$ 483,56 M","R$ 251,54 M","- R$ 139,16 M","R$ 390,71 M","- R$ 172,62 M","- R$ 0,22",230
6,31/12/2022,"R$ 2,05 B","R$ 487,95 M","R$ 270,51 M","- R$ 124,07 M","R$ 394,58 M","- R$ 107,59 M","- R$ 139,32",230
7,30/09/2022,"R$ 1,92 B","R$ 471,14 M","R$ 199,14 M","- R$ 107,75 M","R$ 306,89 M","- R$ 122,46 M","- R$ 0,16",230
8,30/06/2022,"R$ 1,74 B","R$ 438,62 M","R$ 193,69 M","- R$ 84,43 M","R$ 278,12 M","- R$ 83,33 M","- R$ 0,11",230
9,31/03/2022,"R$ 1,52 B","R$ 387,24 M","R$ 165,37 M","- R$ 87,94 M","R$ 253,32 M","- R$ 62,21 M","- R$ 0,08",230
10,31/12/2021,"R$ 1,26 B","R$ 322,70 M","R$ 132,81 M","- R$ 73,27 M","R$ 206,08 M","- R$ 63,72 M","- R$ 0,08",230
11,30/09/2021,"R$ 1,03 B","R$ 296,62 M","R$ 161,92 M","- R$ 51,55 M","R$ 213,47 M","R$ 14,13 M","R$ 0,00",230
12,30/06/2021,"R$ 859,81 M","R$ 243,67 M","R$ 147,09 M","- R$ 41,96 M","R$ 189,04 M","R$ 40,80 M","R$ 0,06",230
13,31/03/2021,"R$ 689,07 M","R$ 185,66 M","R$ 105,86 M","- R$ 29,99 M","R$ 135,86 M","R$ 27,86 M","R$ 0,07",230
14,31/12/2020,"R$ 612,29 M","R$ 156,72 M","R$ 79,13 M","- R$ 27,99 M","R$ 107,12 M","R$ 15,87 M","R$ 0,77",230
