,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 136,79 M","- R$ 87,65 M","- R$ 11,12 M","R$ 38,02 M",230
1,31/03/2024,"R$ 199,73 M","- R$ 104,77 M","- R$ 68,95 M","R$ 26,01 M",230
2,31/12/2023,"- R$ 234,20 M","- R$ 106,16 M","- R$ 79,32 M","- R$ 419,68 M",230
3,30/09/2023,"- R$ 47,69 M","- R$ 116,45 M","- R$ 63,18 M","- R$ 227,32 M",230
4,30/06/2023,"- R$ 74,43 M","- R$ 116,29 M","- R$ 144,90 M","- R$ 335,63 M",230
5,31/03/2023,"- R$ 195,25 M","- R$ 180,01 M","R$ 353,64 M","- R$ 21,62 M",230
6,31/12/2022,"R$ 281,36 M","- R$ 442,01 M","R$ 543,22 M","R$ 382,57 M",230
7,30/09/2022,"- R$ 158,23 M","- R$ 1,02 B","R$ 959,33 M","- R$ 215,50 M",230
8,30/06/2022,"- R$ 132,04 M","- R$ 1,15 B","R$ 1,67 B","R$ 387,27 M",230
9,31/03/2022,"- R$ 50,82 M","- R$ 2,01 B","R$ 2,09 B","R$ 26,62 M",230
10,31/12/2021,"R$ 15,39 M","- R$ 1,75 B","R$ 1,95 B","R$ 216,20 M",230
11,30/09/2021,"R$ 33,31 M","- R$ 1,18 B","R$ 1,72 B","R$ 573,41 M",230
12,30/06/2021,"R$ 3,41 M","- R$ 1,05 B","R$ 1,12 B","R$ 74,25 M",230
13,31/03/2021,"R$ 5,16 M","- R$ 118,34 M","R$ 233,76 M","R$ 120,58 M",230
14,31/12/2020,"R$ 25,31 M","- R$ 106,91 M","R$ 229,80 M","R$ 148,20 M",230
