,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 522,03 M","R$ 119,26 M","R$ 48,58 M","- R$ 48,03 M","R$ 96,60 M","R$ 56,67 M","R$ 0,16",157
1,31/03/2024,"R$ 509,49 M","R$ 97,43 M","R$ 34,19 M","- R$ 43,09 M","R$ 77,29 M","R$ 41,15 M","R$ 0,12",157
2,31/12/2023,"R$ 541,71 M","R$ 106,24 M","R$ 16,42 M","- R$ 54,06 M","R$ 70,47 M","R$ 54,97 M","R$ 0,62",157
3,30/09/2023,"R$ 550,92 M","R$ 112,37 M","R$ 47,48 M","- R$ 71,52 M","R$ 119,00 M","R$ 74,46 M","R$ 0,84",157
4,30/06/2023,"R$ 626,13 M","R$ 166,54 M","R$ 97,98 M","- R$ 45,60 M","R$ 143,58 M","R$ 121,72 M","R$ 1,38",157
5,31/03/2023,"R$ 716,37 M","R$ 220,51 M","R$ 141,85 M","- R$ 44,84 M","R$ 186,69 M","R$ 131,50 M","R$ 1,49",157
6,31/12/2022,"R$ 714,16 M","R$ 251,65 M","R$ 146,97 M","- R$ 46,07 M","R$ 193,04 M","R$ 151,94 M","R$ 1,72",157
7,30/09/2022,"R$ 769,50 M","R$ 352,26 M","R$ 291,83 M","- R$ 58,66 M","R$ 350,49 M","R$ 277,26 M","R$ 3,14",157
8,30/06/2022,"R$ 917,62 M","R$ 488,11 M","R$ 408,30 M","- R$ 35,88 M","R$ 444,19 M","R$ 380,85 M","R$ 4,31",157
9,31/03/2022,"R$ 737,74 M","R$ 360,91 M","R$ 313,87 M","- R$ 32,57 M","R$ 346,44 M","R$ 252,23 M","R$ 2,86",157
10,31/12/2021,"R$ 682,14 M","R$ 359,48 M","R$ 285,64 M","- R$ 41,55 M","R$ 327,19 M","R$ 236,52 M","R$ 2,68",157
11,30/09/2021,"R$ 679,16 M","R$ 292,38 M","R$ 227,15 M","- R$ 50,37 M","R$ 277,52 M","R$ 232,97 M","R$ 2,64",157
12,30/06/2021,"R$ 510,85 M","R$ 214,39 M","R$ 168,82 M","- R$ 33,86 M","R$ 202,68 M","R$ 114,40 M","R$ 1,30",157
13,31/03/2021,"R$ 517,32 M","R$ 167,20 M","R$ 119,24 M","- R$ 31,35 M","R$ 150,59 M","R$ 58,99 M","R$ 0,67",157
14,31/12/2020,"R$ 463,88 M","R$ 130,87 M","R$ 79,93 M","- R$ 40,66 M","R$ 120,60 M","R$ 37,44 M","R$ 0,42",157
15,30/09/2020,"R$ 385,29 M","R$ 112,60 M","R$ 78,76 M","- R$ 61,55 M","R$ 140,31 M","R$ 11,50 M","R$ 0,13",157
16,30/06/2020,"R$ 426,67 M","R$ 133,26 M","R$ 89,60 M","- R$ 39,90 M","R$ 129,50 M","R$ 21,47 M","R$ 0,24",157
17,31/03/2020,"R$ 346,18 M","R$ 67,16 M","R$ 30,60 M","- R$ 35,68 M","R$ 66,28 M","- R$ 637,00 mil","- R$ 0,01",157
18,31/12/2019,"R$ 286,68 M","R$ 45,96 M","- R$ 5,41 M","- R$ 81,92 M","R$ 76,51 M","- R$ 1,08 M","- R$ 0,01",157
19,30/09/2019,"R$ 317,40 M","R$ 42,32 M","R$ 96,19 M","- R$ 31,91 M","R$ 128,10 M","R$ 144,60 M","R$ 1,64",157
20,30/06/2019,"R$ 326,70 M","R$ 75,13 M","R$ 34,60 M","- R$ 37,36 M","R$ 71,96 M","R$ 31,70 M","R$ 0,36",157
21,31/03/2019,"R$ 348,78 M","R$ 95,08 M","R$ 53,86 M","- R$ 34,88 M","R$ 88,74 M","R$ 45,96 M","R$ 0,52",157
22,31/12/2018,"R$ 291,00 M","R$ 81,25 M","R$ 18,16 M","- R$ 62,85 M","R$ 81,01 M","R$ 19,91 M","R$ 0,23",157
23,30/09/2018,"R$ 393,05 M","R$ 161,27 M","R$ 192,13 M","- R$ 29,77 M","R$ 221,90 M","R$ 149,16 M","R$ 1,69",157
24,30/06/2018,"R$ 348,50 M","R$ 129,69 M","R$ 91,88 M","- R$ 34,18 M","R$ 126,06 M","R$ 76,33 M","R$ 0,86",157
25,31/03/2018,"R$ 348,50 M","R$ 110,51 M","R$ 73,40 M","- R$ 20,38 M","R$ 93,78 M","R$ 63,40 M","R$ 0,72",157
26,31/12/2017,"R$ 258,76 M","R$ 108,10 M","R$ 64,39 M","- R$ 47,48 M","R$ 111,88 M","R$ 61,91 M","R$ 0,70",157
27,30/09/2017,"R$ 276,42 M","R$ 73,11 M","R$ 40,38 M","- R$ 20,39 M","R$ 60,77 M","R$ 64,27 M","R$ 0,73",157
28,30/06/2017,"R$ 270,65 M","R$ 90,68 M","R$ 60,91 M","- R$ 21,47 M","R$ 82,38 M","R$ 63,67 M","R$ 0,72",157
29,31/03/2017,"R$ 302,90 M","R$ 119,89 M","R$ 80,33 M","- R$ 20,73 M","R$ 101,07 M","R$ 80,00 M","R$ 0,91",157
30,31/12/2016,"R$ 282,88 M","R$ 87,59 M","R$ 34,43 M","- R$ 31,43 M","R$ 65,86 M","R$ 72,19 M","R$ 0,82",157
31,30/09/2016,"R$ 241,25 M","R$ 9,70 M","- R$ 31,86 M","- R$ 14,98 M","- R$ 16,88 M","R$ 6,42 M","R$ 0,07",157
32,30/06/2016,"R$ 266,86 M","R$ 3,54 M","- R$ 33,47 M","- R$ 16,25 M","- R$ 17,22 M","- R$ 21,43 M","- R$ 0,24",157
33,31/03/2016,"R$ 305,17 M","R$ 72,89 M","R$ 35,72 M","- R$ 15,95 M","R$ 51,67 M","R$ 12,48 M","R$ 0,14",157
34,31/12/2015,"R$ 250,37 M","R$ 78,70 M","R$ 24,64 M","- R$ 24,50 M","R$ 49,15 M","R$ 18,90 M","R$ 0,21",157
35,30/09/2015,"R$ 224,89 M","R$ 93,88 M","R$ 64,31 M","- R$ 8,96 M","R$ 73,27 M","R$ 41,59 M","R$ 0,47",157
36,30/06/2015,"R$ 250,75 M","R$ 107,73 M","R$ 77,24 M","- R$ 9,65 M","R$ 86,89 M","R$ 79,26 M","R$ 0,90",157
37,31/03/2015,"R$ 210,23 M","R$ 74,28 M","R$ 49,50 M","- R$ 11,20 M","R$ 60,69 M","R$ 33,48 M","R$ 0,38",157
38,31/12/2014,"R$ 176,82 M","R$ 38,66 M","R$ 4,94 M","- R$ 4,91 M","R$ 9,85 M","R$ 14,07 M","R$ 0,16",157
39,30/09/2014,"R$ 200,62 M","R$ 37,71 M","R$ 12,02 M","- R$ 19,08 M","R$ 31,10 M","R$ 20,47 M","R$ 0,23",157
40,30/06/2014,"R$ 220,64 M","R$ 57,49 M","R$ 29,26 M","- R$ 17,13 M","R$ 46,39 M","R$ 28,66 M","R$ 0,32",157
41,31/03/2014,"R$ 230,17 M","R$ 49,81 M","R$ 28,06 M","- R$ 18,10 M","R$ 46,17 M","R$ 28,21 M","R$ 0,32",157
42,31/12/2013,"R$ 207,50 M","R$ 47,95 M","R$ 21,91 M","- R$ 16,06 M","R$ 37,97 M","R$ 23,55 M","R$ 0,27",157
43,30/09/2013,"R$ 224,44 M","R$ 48,96 M","R$ 25,48 M","- R$ 13,68 M","R$ 39,16 M","R$ 22,19 M","R$ 0,25",157
44,30/06/2013,"R$ 182,14 M","R$ 42,14 M","R$ 18,98 M","- R$ 12,45 M","R$ 31,42 M","R$ 19,13 M","R$ 0,22",157
45,31/03/2013,"R$ 185,69 M","R$ 23,01 M","R$ 10,10 M","- R$ 14,21 M","R$ 24,31 M","R$ 8,61 M","R$ 0,10",157
46,31/12/2012,"R$ 168,02 M","R$ 30,06 M","R$ 1,13 M","- R$ 15,79 M","R$ 16,91 M","R$ 13,78 M","R$ 0,16",157
47,30/09/2012,"R$ 166,64 M","R$ 42,94 M","R$ 29,07 M","- R$ 16,87 M","R$ 45,95 M","R$ 29,99 M","R$ 0,34",157
48,30/06/2012,"R$ 190,30 M","R$ 45,15 M","R$ 23,11 M","- R$ 13,28 M","R$ 36,39 M","R$ 21,12 M","R$ 0,24",157
49,31/03/2012,"R$ 182,44 M","R$ 36,25 M","R$ 16,65 M","- R$ 10,36 M","R$ 27,01 M","R$ 20,44 M","R$ 0,23",157
50,31/12/2011,"R$ 131,71 M","R$ 23,39 M","- R$ 223,00 mil","- R$ 10,99 M","R$ 10,77 M","R$ 18,06 M","R$ 0,20",157
51,30/09/2011,"R$ 140,87 M","R$ 26,82 M","R$ 6,16 M","- R$ 9,99 M","R$ 16,15 M","R$ 10,72 M","R$ 0,12",157
52,30/06/2011,"R$ 174,06 M","R$ 39,65 M","R$ 21,75 M","- R$ 11,86 M","R$ 33,61 M","R$ 25,82 M","R$ 0,29",157
53,31/03/2011,"R$ 195,70 M","R$ 45,40 M","R$ 34,64 M","- R$ 9,03 M","R$ 43,67 M","R$ 36,03 M","R$ 0,41",157
54,31/12/2010,"R$ 167,17 M","R$ 51,73 M","R$ 23,90 M",,,"R$ 29,65 M","R$ 0,34",157
55,30/09/2010,"R$ 174,75 M","R$ 52,21 M","R$ 35,63 M",,,"R$ 37,84 M","R$ 0,43",157
56,30/06/2010,"R$ 188,51 M","R$ 62,45 M","R$ 49,62 M",,,"R$ 47,88 M","R$ 0,54",157
57,31/03/2010,"R$ 142,63 M","R$ 27,39 M","R$ 16,17 M",,,"R$ 18,36 M","R$ 0,21",157
58,31/12/2009,"R$ 114,92 M","R$ 13,67 M","R$ 6,38 M",,,"R$ 7,56 M","R$ 0,09",157
59,30/09/2009,"R$ 149,61 M","R$ 4,63 M","- R$ 12,05 M",,,"- R$ 3,35 M","- R$ 0,04",157
60,30/06/2009,"R$ 100,61 M","R$ 11,43 M","R$ 1,96 M",,,"R$ 8,81 M","R$ 0,10",157
