,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"3,02%","3,25%","4,58%","4,92%","7,06%","5,50%","20,49%","10,70%","6,90%","17,11%","0,51","1,28","0,28","-0,23"
1,31/03/2024,"4,08%","4,42%","6,18%","6,70%","9,22%","7,08%","21,66%","13,12%","8,80%","18,42%","0,54","1,27","0,27","-0,06"
2,31/12/2023,"6,37%","6,90%","9,65%","10,46%","12,59%","9,41%","24,87%","15,71%","12,47%","21,34%","0,60","1,29","0,29","-0,14"
3,30/09/2023,"9,08%","9,73%","13,75%","14,74%","15,77%","12,08%","28,80%","18,39%","16,65%","24,63%","0,66","1,27","0,27","-0,31"
4,30/06/2023,"14,89%","16,03%","22,56%","24,28%","24,00%","17,92%","35,06%","24,15%","24,01%","30,92%","0,74","1,28","0,28","-0,28"
5,31/03/2023,"22,41%","24,09%","33,96%","36,50%","35,83%","26,28%","42,10%","30,20%","31,72%","37,67%","0,87","1,30","0,30","-0,21"
6,31/12/2022,"27,66%","29,95%","41,91%","45,39%","44,84%","31,27%","46,29%","33,84%","36,99%","42,50%","0,92","1,34","0,34","-0,10"
7,30/09/2022,"32,40%","34,94%","49,10%","52,93%","52,47%","36,68%","50,23%","36,91%","41,83%","47,26%","0,99","1,31","0,31","-0,06"
8,30/06/2022,"32,68%","36,07%","49,52%","54,66%","56,14%","37,96%","49,75%","36,55%","40,94%","46,25%","1,04","1,34","0,34","-0,04"
9,31/03/2022,"26,83%","29,37%","40,66%","44,51%","46,08%","29,53%","47,02%","32,04%","38,14%","44,21%","0,92","1,36","0,36","0,07"
10,31/12/2021,"21,81%","23,98%","33,04%","36,34%","36,41%","22,82%","43,25%","26,90%","33,52%","40,09%","0,85","1,43","0,43","0,20"
11,30/09/2021,"16,31%","18,01%","24,71%","27,29%","25,79%","15,35%","37,07%","20,44%","27,41%","34,61%","0,75","1,43","0,43","0,36"
12,30/06/2021,"12,37%","13,72%","18,75%","20,79%","12,96%","7,58%","33,29%","11,84%","23,80%","32,72%","0,64","1,48","0,48","0,48"
13,31/03/2021,"10,28%","11,57%","15,57%","17,52%","7,69%","4,56%","30,33%","7,22%","20,50%","30,17%","0,63","1,56","0,56","0,78"
14,31/12/2020,"7,43%","8,17%","11,26%","12,38%","3,81%","2,54%","27,37%","4,30%","17,19%","28,16%","0,59","1,60","0,60","0,96"
15,30/09/2020,"5,23%","5,68%","7,93%","8,60%","1,68%","1,11%","24,85%","2,16%","13,40%","28,56%","0,51","1,68","0,68","1,12"
16,30/06/2020,"5,94%","6,77%","9,00%","10,26%","9,25%","6,21%","20,97%","11,94%","15,32%","29,16%","0,52","1,71","0,71","1,08"
17,31/03/2020,"4,40%","5,10%","6,66%","7,73%","9,79%","6,43%","18,06%","13,67%","12,22%","26,94%","0,47","1,69","0,69","1,20"
18,31/12/2019,"5,26%","6,04%","7,97%","9,15%","12,69%","8,32%","20,20%","17,29%","14,01%","28,55%","0,48","1,50","0,50","1,15"
19,30/09/2019,"6,09%","6,96%","9,23%","10,55%","13,89%","9,12%","22,88%","18,86%","15,80%","28,83%","0,48","1,51","0,51","1,06"
20,30/06/2019,"9,21%","9,78%","13,96%","14,81%","15,23%","9,85%","30,36%","18,15%","21,97%","34,10%","0,54","1,49","0,49","0,61"
21,31/03/2019,"16,93%","18,44%","25,66%","27,93%","18,43%","15,18%","33,83%","21,09%","25,77%","37,48%","0,72","1,52","0,52","0,45"
22,31/12/2018,"15,50%","16,62%","23,49%","25,19%","20,36%","16,63%","34,95%","22,36%","27,19%","37,85%","0,74","1,53","0,53","0,41"
23,30/09/2018,"22,14%","24,03%","33,54%","36,40%","23,35%","19,44%","37,78%","26,01%","31,27%","41,04%","0,75","1,52","0,52","0,32"
24,30/06/2018,"14,10%","15,31%","21,37%","23,20%","17,92%","15,08%","34,20%","21,58%","21,92%","31,85%","0,70","1,55","0,55","1,01"
25,31/03/2018,"12,49%","13,45%","18,93%","20,38%","17,73%","14,98%","33,13%","21,94%","20,71%","30,22%","0,68","1,21","0,21","-0,88"
26,31/12/2017,"12,58%","13,54%","19,07%","20,51%","19,96%","16,28%","35,34%","24,34%","22,19%","32,12%","0,67","1,22","0,22","-0,07"
27,30/09/2017,"10,51%","11,16%","15,92%","16,90%","20,47%","17,86%","32,77%","24,73%","19,07%","27,37%","0,72","1,20","0,20","-1,11"
28,30/06/2017,"7,02%","7,46%","10,64%","11,31%","16,27%","14,15%","28,05%","20,25%","13,10%","21,17%","0,70","1,19","0,19","-1,38"
29,31/03/2017,"2,36%","2,50%","3,58%","3,78%","10,01%","8,56%","20,18%","12,54%","4,52%","12,14%","0,68","1,18","0,18","-1,92"
30,31/12/2016,"0,23%","0,24%","0,35%","0,37%","5,22%","4,24%","15,85%","6,35%","0,44%","7,61%","0,67","1,23","0,23","-1,83"
31,30/09/2016,"-0,24%","-0,26%","-0,37%","-0,39%","1,26%","0,99%","15,50%","1,54%","-0,47%","6,27%","0,65","1,15","0,15","-1,35"
32,30/06/2016,"4,43%","4,64%","6,72%","7,02%","3,76%","3,29%","23,78%","4,92%","8,71%","14,98%","0,67","1,15","0,15","-0,60"
33,31/03/2016,"10,15%","10,58%","15,37%","16,03%","11,80%","10,19%","34,25%","14,76%","19,58%","25,31%","0,69","1,17","0,17","-0,25"
34,31/12/2015,"11,02%","11,55%","16,70%","17,50%","13,60%","11,85%","37,87%","18,50%","23,04%","28,84%","0,64","1,23","0,23","-0,08"
35,30/09/2015,"9,91%","10,35%","15,02%","15,69%","13,24%","11,77%","36,46%","19,52%","22,72%","29,06%","0,60","1,26","0,26","-0,13"
36,30/06/2015,"7,55%","7,91%","11,44%","11,98%","11,60%","10,35%","30,82%","17,57%","17,14%","22,49%","0,59","1,14","0,14","-0,39"
37,31/03/2015,"5,15%","5,41%","7,81%","8,20%","7,78%","6,90%","25,75%","11,96%","11,84%","18,44%","0,58","1,16","0,16","-0,20"
38,31/12/2014,"4,21%","4,43%","6,38%","6,72%","7,53%","6,62%","22,18%","11,04%","8,97%","16,12%","0,60","1,15","0,15","-0,31"
39,30/09/2014,"5,12%","5,39%","7,76%","8,16%","8,36%","7,42%","22,47%","11,75%","10,62%","18,82%","0,63","1,12","0,12","-0,14"
40,30/06/2014,"6,57%","6,96%","9,96%","10,54%","8,66%","7,72%","23,13%","11,62%","11,86%","19,22%","0,66","1,12","0,12","-0,42"
41,31/03/2014,"6,04%","6,38%","9,14%","9,67%","7,97%","7,08%","22,37%","11,03%","11,19%","18,33%","0,64","1,13","0,13","-0,48"
42,31/12/2013,"5,12%","5,43%","7,76%","8,23%","6,34%","5,62%","20,26%","9,19%","9,56%","16,61%","0,61","1,14","0,14","-0,81"
43,30/09/2013,"3,79%","4,07%","5,75%","6,16%","5,47%","4,87%","18,96%","8,38%","7,32%","14,71%","0,58","1,13","0,13","-0,80"
44,30/06/2013,"4,26%","4,60%","6,46%","6,97%","6,31%","5,50%","19,66%","10,18%","8,44%","16,88%","0,54","1,12","0,12","-1,61"
45,31/03/2013,"4,21%","4,53%","6,39%","6,87%","6,60%","5,80%","19,86%","10,34%","8,92%","17,39%","0,56","1,13","0,13","-1,54"
46,31/12/2012,"4,92%","5,30%","7,45%","8,03%","7,80%","6,73%","21,83%","12,06%","9,89%","17,85%","0,56","1,13","0,13","-1,82"
47,30/09/2012,"5,13%","5,48%","7,78%","8,31%","8,17%","7,01%","22,01%","13,35%","10,22%","17,90%","0,53","1,12","0,12","-2,17"
48,30/06/2012,"3,58%","3,83%","5,43%","5,81%","6,48%","5,80%","20,39%","10,90%","7,08%","14,00%","0,53","1,15","0,15","-3,13"
49,31/03/2012,"3,51%","3,76%","5,32%","5,70%","7,06%","6,28%","20,05%","11,93%","7,05%","13,91%","0,53","1,14","0,14","-2,17"
50,31/12/2011,"5,07%","5,41%","7,69%","8,20%","8,82%","7,62%","21,06%","14,11%","9,70%","16,22%","0,54","1,16","0,16","-2,13"
51,30/09/2011,"7,43%","7,94%","11,25%","12,03%","9,98%","8,86%","24,14%","15,08%","12,75%","18,33%","0,59","1,17","0,17","-2,18"
