,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 59,21 M","R$ 47,91 M","- R$ 9,18 M","R$ 97,94 M",157
1,31/03/2024,"- R$ 42,56 M","R$ 15,86 M","- R$ 24,19 M","- R$ 50,82 M",157
2,31/12/2023,"R$ 43,63 M","- R$ 38,74 M","- R$ 138,74 M","- R$ 133,82 M",157
3,30/09/2023,"R$ 115,64 M","- R$ 104,05 M","- R$ 94,48 M","- R$ 82,91 M",157
4,30/06/2023,"R$ 150,55 M","- R$ 64,07 M","- R$ 108,44 M","- R$ 21,72 M",157
5,31/03/2023,"R$ 166,75 M","- R$ 38,35 M","- R$ 22,26 M","R$ 106,14 M",157
6,31/12/2022,"R$ 301,64 M","- R$ 89,72 M","- R$ 173,88 M","R$ 38,04 M",157
7,30/09/2022,"R$ 260,02 M","- R$ 129,19 M","- R$ 126,13 M","R$ 4,71 M",157
8,30/06/2022,"R$ 383,07 M","- R$ 34,77 M","- R$ 235,32 M","R$ 112,98 M",157
9,31/03/2022,"R$ 249,87 M","- R$ 128,21 M","- R$ 19,79 M","R$ 101,86 M",157
10,31/12/2021,"R$ 262,40 M","- R$ 150,09 M","- R$ 39,40 M","R$ 72,91 M",157
11,30/09/2021,"R$ 251,41 M","- R$ 189,02 M","- R$ 83,42 M","- R$ 21,02 M",157
12,30/06/2021,"R$ 159,80 M","- R$ 6,80 M","- R$ 52,69 M","R$ 100,32 M",157
13,31/03/2021,"R$ 86,12 M","- R$ 30,88 M","- R$ 81,43 M","- R$ 26,19 M",157
14,31/12/2020,"R$ 103,18 M","- R$ 48,04 M","- R$ 81,79 M","- R$ 26,66 M",157
15,30/09/2020,"R$ 103,38 M","- R$ 112,79 M","- R$ 41,55 M","- R$ 50,95 M",157
16,30/06/2020,"R$ 13,96 M","- R$ 20,96 M","R$ 54,30 M","R$ 47,30 M",157
17,31/03/2020,"R$ 37,16 M","- R$ 15,71 M","R$ 25,64 M","R$ 47,09 M",157
18,31/12/2019,"R$ 9,77 M","R$ 15,80 M","- R$ 64,49 M","- R$ 38,92 M",157
19,30/09/2019,"R$ 86,62 M","- R$ 172,52 M","R$ 102,58 M","R$ 16,68 M",157
20,30/06/2019,"R$ 43,49 M","- R$ 43,59 M","- R$ 57,55 M","- R$ 57,66 M",157
21,31/03/2019,"R$ 32,03 M","- R$ 41,74 M","- R$ 18,79 M","- R$ 28,50 M",157
22,31/12/2018,"R$ 49,28 M","- R$ 53,50 M","- R$ 46,83 M","- R$ 51,05 M",157
23,30/09/2018,"R$ 112,55 M","- R$ 23,75 M","- R$ 34,55 M","R$ 54,25 M",157
24,30/06/2018,"R$ 63,07 M","- R$ 241,38 M","- R$ 28,31 M","- R$ 206,63 M",157
25,31/03/2018,"R$ 81,20 M","R$ 219,32 M","- R$ 20,64 M","R$ 279,87 M",157
26,31/12/2017,"R$ 49,68 M","- R$ 344,87 M","- R$ 21,33 M","- R$ 316,52 M",157
27,30/09/2017,"R$ 83,31 M","- R$ 11,76 M","- R$ 36,61 M","R$ 34,94 M",157
28,30/06/2017,"R$ 97,14 M","- R$ 19,77 M","- R$ 4,78 M","R$ 72,60 M",157
29,31/03/2017,"R$ 162,26 M","R$ 1,92 M","- R$ 55,16 M","R$ 109,03 M",157
30,31/12/2016,"R$ 82,75 M","- R$ 19,49 M","R$ 15,20 M","R$ 78,46 M",157
31,30/09/2016,"R$ 56,60 M","- R$ 60,63 M","R$ 1,72 M","- R$ 2,31 M",157
32,30/06/2016,"R$ 60,23 M","- R$ 29,47 M","R$ 1,67 M","R$ 32,42 M",157
33,31/03/2016,"R$ 101,12 M","- R$ 30,77 M","- R$ 27,16 M","R$ 43,18 M",157
34,31/12/2015,"- R$ 54,45 M","R$ 57,81 M","- R$ 39,46 M","- R$ 36,11 M",157
35,30/09/2015,"R$ 18,87 M","- R$ 23,69 M","- R$ 6,97 M","- R$ 11,80 M",157
36,30/06/2015,"R$ 47,69 M","R$ 4,27 M","- R$ 7,84 M","R$ 44,12 M",157
37,31/03/2015,"R$ 729,00 mil","- R$ 593,00 mil","- R$ 10,39 M","- R$ 10,25 M",157
38,31/12/2014,"R$ 14,41 M","R$ 3,46 M","R$ 4,58 M","R$ 22,46 M",157
39,30/09/2014,"R$ 18,83 M","- R$ 52,24 M","- R$ 13,81 M","- R$ 47,21 M",157
40,30/06/2014,"R$ 67,82 M","- R$ 67,59 M","- R$ 3,40 M","- R$ 3,17 M",157
41,31/03/2014,"R$ 64,73 M","- R$ 84,64 M","- R$ 13,99 M","- R$ 33,89 M",157
42,31/12/2013,"R$ 33,64 M","- R$ 14,59 M","R$ 24,00 mil","R$ 19,07 M",157
43,30/09/2013,"R$ 40,43 M","- R$ 142,61 M","R$ 17,00 mil","- R$ 102,16 M",157
44,30/06/2013,"R$ 26,79 M","- R$ 24,33 M","R$ 1,94 M","R$ 4,41 M",157
45,31/03/2013,"- R$ 13,84 M","- R$ 6,20 M","- R$ 14,47 M","- R$ 34,51 M",157
46,31/12/2012,"- R$ 5,62 M","- R$ 25,27 M","R$ 0,00","- R$ 30,88 M",157
47,30/09/2012,"R$ 13,95 M","- R$ 36,52 M","- R$ 25,11 M","- R$ 47,69 M",157
48,30/06/2012,"R$ 37,39 M","R$ 56,78 M","R$ 12,25 M","R$ 106,42 M",157
49,31/03/2012,"R$ 23,62 M","- R$ 33,40 M","- R$ 23,80 M","- R$ 33,58 M",157
50,31/12/2011,"- R$ 14,38 M","- R$ 38,15 M","- R$ 30,62 M","- R$ 83,15 M",157
51,30/09/2011,"R$ 8,98 M","- R$ 33,27 M","R$ 43,67 M","R$ 19,38 M",157
52,30/06/2011,"R$ 50,02 M","- R$ 28,38 M","- R$ 7,93 M","R$ 13,72 M",157
53,31/03/2011,"R$ 49,77 M","- R$ 9,44 M","- R$ 21,66 M","R$ 18,68 M",157
