,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 4,18 B","R$ 3,27 B","R$ 9,26",117.760.000,235.520.000,235.520.000,353.280.000,160.0,12.733.200,12.733.200,12.893.200,117.600.000,222.786.800,340.386.800,157
1,31/03/2024,"R$ 4,09 B","R$ 3,23 B","R$ 9,15",117.760.000,235.520.000,235.520.000,353.280.000,160.0,12.733.200,12.733.200,12.893.200,117.600.000,222.786.800,340.386.800,157
2,31/12/2023,"R$ 4,11 B","R$ 3,19 B","R$ 36,12",29.440.000,58.880.000,58.880.000,88.320.000,40.0,3.183.300,3.183.300,3.223.300,29.400.000,55.696.700,85.096.700,157
3,30/09/2023,"R$ 4,14 B","R$ 3,25 B","R$ 36,78",29.440.000,58.880.000,58.880.000,88.320.000,40.0,3.183.300,3.183.300,3.223.300,29.400.000,55.696.700,85.096.700,157
4,30/06/2023,"R$ 4,13 B","R$ 3,22 B","R$ 36,46",29.440.000,58.880.000,58.880.000,88.320.000,40.0,3.183.300,3.183.300,3.223.300,29.400.000,55.696.700,85.096.700,157
5,31/03/2023,"R$ 4,13 B","R$ 3,17 B","R$ 35,91",29.440.000,58.880.000,58.880.000,88.320.000,40.0,3.183.300,3.183.300,3.223.300,29.400.000,55.696.700,85.096.700,157
6,31/12/2022,"R$ 4,07 B","R$ 3,04 B","R$ 34,42",29.440.000,58.880.000,58.880.000,88.320.000,40.0,3.183.300,3.183.300,3.223.300,29.400.000,55.696.700,85.096.700,157
7,30/09/2022,"R$ 3,97 B","R$ 3,04 B","R$ 34,43",29.440.000,58.880.000,58.880.000,88.320.000,40.0,3.183.300,3.183.300,3.223.300,29.400.000,55.696.700,85.096.700,157
8,30/06/2022,"R$ 3,81 B","R$ 2,84 B","R$ 32,20",29.440.000,58.880.000,58.880.000,88.320.000,40.0,3.183.300,3.183.300,3.223.300,29.400.000,55.696.700,85.096.700,157
9,31/03/2022,"R$ 3,58 B","R$ 2,63 B","R$ 29,75",29.440.000,58.880.000,58.880.000,88.320.000,40.0,3.183.300,3.183.300,3.223.300,29.400.000,55.696.700,85.096.700,157
10,31/12/2021,"R$ 3,40 B","R$ 2,37 B","R$ 26,83",29.440.000,58.880.000,58.880.000,88.320.000,40.0,3.183.300,3.183.300,3.223.300,29.400.000,55.696.700,85.096.700,157
11,30/09/2021,"R$ 3,13 B","R$ 2,19 B","R$ 24,75",29.440.000,58.880.000,58.880.000,88.320.000,40.0,3.183.300,3.183.300,3.223.300,29.400.000,55.696.700,85.096.700,157
12,30/06/2021,"R$ 2,90 B","R$ 1,96 B","R$ 22,24",29.440.000,58.880.000,58.880.000,88.320.000,40.0,3.183.300,3.183.300,3.223.300,29.400.000,55.696.700,85.096.700,157
13,31/03/2021,"R$ 2,83 B","R$ 1,81 B","R$ 20,54",29.440.000,58.880.000,58.880.000,88.320.000,40.0,3.183.300,3.183.300,3.223.300,29.400.000,55.696.700,85.096.700,157
14,31/12/2020,"R$ 2,82 B","R$ 1,77 B","R$ 19,99",29.440.000,58.880.000,58.880.000,88.320.000,40.0,3.183.300,3.183.300,3.223.300,29.400.000,55.696.700,85.096.700,157
