,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 206,52 M","R$ 142,38 M","R$ 225,88 M","- R$ 99,83 M","R$ 325,72 M","R$ 29,86 M","R$ 0,12"
1,31/03/2024,"R$ 204,36 M","R$ 149,10 M","R$ 175,98 M","- R$ 99,14 M","R$ 275,12 M","- R$ 26,72 M","- R$ 0,11"
2,31/12/2023,"R$ 227,84 M","R$ 173,45 M","R$ 200,31 M","- R$ 102,73 M","R$ 303,03 M","- R$ 9,24 M","- R$ 0,04"
3,30/09/2023,"R$ 241,33 M","R$ 30,74 M","R$ 776,76 M","- R$ 113,14 M","R$ 889,90 M","R$ 615,19 M","R$ 2,47"
4,30/06/2023,"R$ 246,79 M","R$ 69,70 M","R$ 828,17 M","- R$ 91,42 M","R$ 919,59 M","R$ 645,85 M","R$ 2,59"
5,31/03/2023,"R$ 241,08 M","R$ 71,14 M","R$ 1,01 B","- R$ 75,61 M","R$ 1,08 B","R$ 798,79 M","R$ 3,20"
6,31/12/2022,"R$ 206,40 M","R$ 58,49 M","R$ 1,00 B","- R$ 53,65 M","R$ 1,06 B","R$ 777,12 M","R$ 3,18"
7,30/09/2022,"R$ 172,57 M","R$ 53,39 M","R$ 507,34 M","- R$ 19,17 M","R$ 526,50 M","R$ 187,06 M","R$ 0,77"
8,30/06/2022,"R$ 125,17 M","R$ 2,00 M","R$ 482,79 M","- R$ 15,99 M","R$ 498,78 M","R$ 159,14 M","R$ 1,45"
9,31/03/2022,"R$ 102,62 M","R$ 5,79 M","R$ 306,58 M","- R$ 6,69 M","R$ 313,27 M","- R$ 5,40 M","- R$ 0,05"
10,31/12/2021,"R$ 93,81 M","R$ 12,97 M","R$ 313,71 M","- R$ 2,12 M","R$ 315,83 M","R$ 30,69 M","R$ 0,28"
11,30/09/2021,"R$ 85,40 M","R$ 4,04 M","- R$ 5,81 M","- R$ 4,33 M","- R$ 1,48 M","R$ 115,84 M","R$ 1,06"
12,30/06/2021,"R$ 95,09 M","R$ 20,49 M","- R$ 55,10 M","- R$ 6,90 M","- R$ 48,21 M","R$ 42,71 M","R$ 0,43"
13,31/03/2021,"R$ 80,75 M","R$ 19,36 M","- R$ 33,02 M","- R$ 9,69 M","- R$ 23,33 M","R$ 45,58 M","R$ 1,09"
14,31/12/2020,"R$ 70,50 M","R$ 23,73 M","- R$ 2,77 M","- R$ 12,71 M","R$ 9,94 M","R$ 22,43 M","R$ 0,54"
15,30/09/2020,"R$ 59,80 M","R$ 31,76 M","- R$ 86,44 M","- R$ 13,86 M","- R$ 72,58 M","- R$ 462,17 M","- R$ 11,08"
16,30/06/2020,"R$ 45,18 M","R$ 27,90 M","- R$ 93,71 M","- R$ 16,13 M","- R$ 77,58 M","- R$ 509,86 M","- R$ 12,22"
17,31/03/2020,"R$ 49,56 M","R$ 25,94 M","- R$ 465,48 M","- R$ 16,40 M","- R$ 449,09 M","- R$ 884,94 M","- R$ 21,21"
18,31/12/2019,"R$ 98,19 M","R$ 31,83 M","- R$ 562,60 M","- R$ 16,17 M","- R$ 546,43 M","- R$ 1,01 B","- R$ 24,31"
19,30/09/2019,"R$ 223,72 M","R$ 6,93 M","- R$ 773,21 M","- R$ 15,19 M","- R$ 758,02 M","- R$ 1,14 B","- R$ 27,43"
20,30/06/2019,"R$ 407,13 M","- R$ 29,94 M","- R$ 841,09 M","- R$ 11,38 M","- R$ 829,71 M","- R$ 1,22 B","- R$ 29,23"
21,31/03/2019,"R$ 597,36 M","- R$ 75,15 M","- R$ 555,18 M","- R$ 11,84 M","- R$ 543,35 M","- R$ 918,04 M","- R$ 22,00"
22,31/12/2018,"R$ 709,80 M","- R$ 124,44 M","- R$ 534,11 M","- R$ 11,38 M","- R$ 522,73 M","- R$ 856,30 M","- R$ 20,52"
23,30/09/2018,"R$ 780,78 M","- R$ 110,23 M","- R$ 1,07 B","- R$ 11,52 M","- R$ 1,06 B","- R$ 1,43 B","- R$ 3,42"
24,30/06/2018,"R$ 776,13 M","- R$ 62,14 M","- R$ 1,08 B","- R$ 12,20 M","- R$ 1,07 B","- R$ 1,42 B","- R$ 3,41"
25,31/03/2018,"R$ 755,16 M","- R$ 3,71 M","- R$ 874,05 M","- R$ 11,93 M","- R$ 862,13 M","- R$ 1,16 B","- R$ 2,79"
26,31/12/2017,"R$ 734,10 M","R$ 57,43 M","- R$ 788,31 M","- R$ 12,20 M","- R$ 776,11 M","- R$ 1,14 B","- R$ 2,73"
27,30/09/2017,"R$ 657,18 M","R$ 70,74 M","- R$ 215,15 M","- R$ 32,15 M","- R$ 182,99 M","- R$ 625,13 M","- R$ 1,50"
28,30/06/2017,"R$ 599,98 M","R$ 91,47 M","- R$ 112,81 M","- R$ 95,98 M","- R$ 16,83 M","- R$ 472,42 M","- R$ 1,13"
29,31/03/2017,"R$ 539,42 M","R$ 89,06 M","- R$ 292,74 M","- R$ 72,26 M","- R$ 220,48 M","- R$ 645,59 M","- R$ 1,79"
30,31/12/2016,"R$ 483,14 M","R$ 29,52 M","- R$ 752,50 M","- R$ 95,98 M","- R$ 656,52 M","- R$ 1,10 B","- R$ 3,05"
31,30/09/2016,"R$ 438,46 M","R$ 30,80 M","- R$ 740,95 M","- R$ 89,12 M","- R$ 651,83 M","- R$ 979,92 M","- R$ 2,72"
32,30/06/2016,"R$ 407,65 M","R$ 52,07 M","- R$ 37,60 M","- R$ 33,71 M","- R$ 3,89 M","- R$ 415,96 M","- R$ 1,15"
33,31/03/2016,"R$ 402,85 M","R$ 108,13 M","R$ 24,35 M","- R$ 82,37 M","R$ 106,72 M","- R$ 294,38 M","- R$ 0,92"
34,31/12/2015,"R$ 409,83 M","R$ 196,45 M","R$ 470,77 M","- R$ 87,92 M","R$ 558,69 M","R$ 118,19 M","R$ 0,37"
35,30/09/2015,"R$ 453,70 M","R$ 257,64 M","R$ 746,43 M","- R$ 100,29 M","R$ 846,72 M","R$ 397,95 M","R$ 1,25"
36,30/06/2015,"R$ 414,75 M","R$ 225,46 M","R$ 64,36 M","- R$ 100,80 M","R$ 165,16 M","- R$ 86,07 M","- R$ 0,27"
37,31/03/2015,"R$ 352,31 M","R$ 182,47 M","R$ 42,62 M","- R$ 96,73 M","R$ 139,36 M","- R$ 35,72 M","- R$ 0,11"
38,31/12/2014,"R$ 302,87 M","R$ 161,85 M","R$ 39,74 M","- R$ 82,19 M","R$ 121,93 M","- R$ 35,72 M","- R$ 0,11"
39,30/09/2014,"R$ 231,47 M","R$ 121,12 M","R$ 60,76 M","- R$ 71,50 M","R$ 132,26 M","- R$ 1,72 M","- R$ 0,01"
40,30/06/2014,"R$ 228,83 M","R$ 129,59 M","R$ 76,69 M","- R$ 70,73 M","R$ 147,41 M","R$ 6,68 M","R$ 0,03"
41,31/03/2014,"R$ 224,16 M","R$ 129,78 M","R$ 86,18 M","- R$ 70,16 M","R$ 156,35 M","R$ 6,27 M","R$ 0,03"
42,31/12/2013,"R$ 226,01 M","R$ 127,97 M","R$ 88,50 M","- R$ 69,53 M","R$ 158,03 M","R$ 6,27 M","R$ 0,03"
43,30/09/2013,"R$ 208,13 M","R$ 118,12 M","R$ 59,53 M","- R$ 65,09 M","R$ 124,62 M","- R$ 22,82 M","- R$ 0,10"
44,30/06/2013,"R$ 203,87 M","R$ 118,43 M","R$ 61,10 M","- R$ 64,68 M","R$ 125,79 M","- R$ 14,48 M","- R$ 0,06"
45,31/03/2013,"R$ 161,34 M","R$ 93,30 M","R$ 44,19 M","- R$ 49,10 M","R$ 93,29 M","- R$ 9,69 M","- R$ 0,04"
46,31/12/2012,"R$ 115,64 M","R$ 66,82 M","R$ 22,68 M","- R$ 33,72 M","R$ 56,41 M","- R$ 6,02 M","- R$ 0,03"
47,30/09/2012,"R$ 84,49 M","R$ 52,40 M","R$ 4,06 M","- R$ 22,06 M","R$ 26,12 M","R$ 529,00 mil","R$ 0,00"
48,30/06/2012,"R$ 38,62 M","R$ 23,99 M","- R$ 20,29 M","- R$ 7,01 M","- R$ 13,28 M","- R$ 6,39 M","- R$ 0,03"
49,31/03/2012,"R$ 37,66 M","R$ 25,53 M","- R$ 17,26 M","- R$ 7,19 M","- R$ 10,07 M","- R$ 6,68 M","- R$ 0,03"
50,31/12/2011,"R$ 36,55 M","R$ 25,66 M","- R$ 14,56 M","- R$ 6,86 M","- R$ 7,70 M","- R$ 12,06 M","- R$ 0,06"
51,30/09/2011,"R$ 37,43 M","R$ 25,27 M","R$ 7,22 M","- R$ 8,12 M","R$ 15,33 M","R$ 1,15 M","R$ 0,01"
52,30/06/2011,"R$ 36,96 M","R$ 24,96 M","R$ 7,78 M","- R$ 7,79 M","R$ 15,57 M","- R$ 2,47 M","- R$ 0,02"
53,31/03/2011,"R$ 36,81 M","R$ 24,88 M","R$ 8,32 M","- R$ 8,88 M","R$ 17,20 M","- R$ 1,43 M","- R$ 0,01"
