,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,31/03/2024,"R$ 2,74 B","- R$ 1,82 B","R$ 241,87 M","R$ 1,16 B"
1,31/12/2023,"- R$ 4,42 B","- R$ 252,76 M","R$ 113,80 M","- R$ 4,57 B"
2,30/09/2023,"- R$ 1,45 B","- R$ 342,45 M","- R$ 1,40 B","- R$ 3,19 B"
3,30/06/2023,"R$ 149,87 M","- R$ 247,15 M","- R$ 778,54 M","- R$ 875,82 M"
4,31/03/2023,"- R$ 3,49 B","- R$ 212,10 M","- R$ 143,59 M","- R$ 3,84 B"
5,31/12/2022,"- R$ 1,01 B","- R$ 257,11 M","R$ 1,03 B","- R$ 246,67 M"
6,30/09/2022,"R$ 5,48 B","- R$ 466,56 M","R$ 1,10 B","R$ 6,11 B"
7,30/06/2022,"R$ 7,95 B","- R$ 322,75 M","R$ 399,96 M","R$ 8,02 B"
8,31/03/2022,"R$ 4,78 B","- R$ 309,72 M","- R$ 173,26 M","R$ 4,29 B"
9,31/12/2021,"- R$ 1,66 B","- R$ 140,50 M","- R$ 519,77 M","- R$ 2,32 B"
10,30/09/2021,"R$ 793,93 M","- R$ 1,73 B","- R$ 192,51 M","- R$ 1,13 B"
11,30/06/2021,"R$ 3,41 B","- R$ 2,81 B","- R$ 224,33 M","R$ 379,86 M"
12,31/03/2021,"R$ 5,56 B","- R$ 2,80 B","- R$ 16,49 M","R$ 2,75 B"
13,31/12/2020,"R$ 2,77 B","- R$ 306,61 M","- R$ 57,07 M","R$ 2,41 B"
14,30/09/2020,"R$ 1,23 B","R$ 150,94 M","- R$ 138,48 M","R$ 1,24 B"
15,30/06/2020,"- R$ 61,41 M","- R$ 170,93 M","- R$ 292,09 M","- R$ 524,43 M"
16,31/03/2020,"- R$ 226,77 M","- R$ 48,03 M","- R$ 347,65 M","- R$ 622,45 M"
17,31/12/2019,"- R$ 110,40 M","- R$ 55,70 M","- R$ 165,28 M","- R$ 331,38 M"
18,30/09/2019,"- R$ 1,14 B","R$ 632,62 M","- R$ 193,84 M","- R$ 705,89 M"
19,30/06/2019,"R$ 63,04 M","- R$ 34,67 M","R$ 12,06 M","R$ 40,43 M"
20,31/03/2019,"- R$ 14,31 M","R$ 1,45 M","R$ 57,06 M","R$ 44,20 M"
21,31/12/2018,"- R$ 353,94 M","- R$ 45,63 M","- R$ 48,70 M","- R$ 448,26 M"
22,30/09/2018,"R$ 548,13 M","- R$ 41,26 M","- R$ 53,29 M","R$ 453,59 M"
23,30/06/2018,"R$ 451,73 M","- R$ 106,88 M","- R$ 69,83 M","R$ 275,02 M"
24,31/03/2018,"R$ 48,80 M","- R$ 80,84 M","- R$ 70,99 M","- R$ 103,03 M"
25,31/12/2017,"R$ 868,70 M","- R$ 79,22 M","- R$ 68,87 M","R$ 720,61 M"
26,30/09/2017,"R$ 318,63 M","- R$ 94,44 M","- R$ 44,28 M","R$ 179,91 M"
27,30/06/2017,"R$ 585,80 M","- R$ 60,75 M","- R$ 27,11 M","R$ 497,94 M"
28,31/03/2017,"R$ 552,37 M","- R$ 108,35 M","R$ 28,88 M","R$ 472,90 M"
29,31/12/2016,"- R$ 41,92 M","- R$ 42,26 M","R$ 25,78 M","- R$ 58,40 M"
30,30/09/2016,"- R$ 41,01 M","- R$ 105,31 M","R$ 46,36 M","- R$ 99,96 M"
31,30/06/2016,"R$ 38,37 M","- R$ 73,53 M","- R$ 622,50 M","- R$ 657,66 M"
32,31/03/2016,"- R$ 78,75 M","- R$ 55,47 M","R$ 55,58 M","- R$ 78,63 M"
33,31/12/2015,"R$ 139,81 M","- R$ 58,85 M","R$ 44,93 M","R$ 125,89 M"
34,30/09/2015,"R$ 183,78 M","- R$ 93,03 M","R$ 59,74 M","R$ 150,49 M"
35,30/06/2015,"R$ 829,73 M","- R$ 91,36 M","- R$ 167,21 M","R$ 571,17 M"
36,31/03/2015,"R$ 475,39 M","- R$ 88,50 M","R$ 29,05 M","R$ 415,94 M"
37,31/12/2014,"- R$ 356,62 M","- R$ 96,22 M","R$ 500,13 M","R$ 47,29 M"
38,30/09/2014,"- R$ 1,02 B","- R$ 47,07 M","R$ 1,23 B","R$ 160,53 M"
39,30/06/2014,"- R$ 921,26 M","- R$ 42,79 M","R$ 1,06 B","R$ 99,52 M"
40,31/03/2014,"- R$ 1,08 B","- R$ 47,60 M","R$ 1,74 B","R$ 606,93 M"
41,31/12/2013,"- R$ 1,12 B","- R$ 39,01 M","R$ 1,30 B","R$ 140,20 M"
42,30/09/2013,"- R$ 772,60 M","- R$ 29,29 M","R$ 1,03 B","R$ 228,74 M"
43,30/06/2013,"- R$ 845,24 M","- R$ 29,65 M","R$ 958,75 M","R$ 83,85 M"
44,31/03/2013,"- R$ 772,59 M","- R$ 4,75 M","R$ 259,20 M","- R$ 518,13 M"
45,31/12/2012,"- R$ 1,07 B","- R$ 54,99 M","R$ 645,39 M","- R$ 479,88 M"
46,30/09/2012,"- R$ 545,74 M","- R$ 12,59 M","R$ 936,55 M","R$ 378,21 M"
47,30/06/2012,"- R$ 126,67 M","- R$ 69,47 M","R$ 406,38 M","R$ 210,24 M"
48,31/03/2012,"- R$ 323,77 M","- R$ 82,52 M","R$ 668,65 M","R$ 262,37 M"
49,31/12/2011,"- R$ 489,27 M","- R$ 6,34 M","R$ 647,41 M","R$ 151,80 M"
50,30/09/2011,"- R$ 480,57 M","- R$ 71,01 M","R$ 756,01 M","R$ 204,43 M"
51,30/06/2011,"- R$ 1,06 B","- R$ 11,39 M","R$ 1,24 B","R$ 171,66 M"
52,31/03/2011,"- R$ 605,31 M","- R$ 8,96 M","R$ 748,31 M","R$ 134,05 M"
