,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 383,80 M","R$ 272,94 M","R$ 6,46",42.275.080,0,0,42.275.080,336.007,0,0,336.007,41.939.073,0,41.939.073
1,31/03/2024,"R$ 365,78 M","R$ 252,81 M","R$ 5,98",42.275.080,0,0,42.275.080,346.807,0,0,346.807,41.928.273,0,41.928.273
2,31/12/2023,"R$ 335,59 M","R$ 232,83 M","R$ 5,51",42.275.080,0,0,42.275.080,346.807,0,0,346.807,41.928.273,0,41.928.273
3,30/09/2023,"R$ 354,23 M","R$ 219,21 M","R$ 5,19",42.275.080,0,0,42.275.080,346.807,0,0,346.807,41.928.273,0,41.928.273
4,30/06/2023,"R$ 374,93 M","R$ 203,03 M","R$ 4,80",42.275.080,0,0,42.275.080,346.807,0,0,346.807,41.928.273,0,41.928.273
5,31/03/2023,"R$ 385,90 M","R$ 186,86 M","R$ 4,42",42.275.080,0,0,42.275.080,350.407,0,0,350.407,41.924.673,0,41.924.673
6,31/12/2022,"R$ 386,49 M","R$ 171,67 M","R$ 4,06",42.275.080,0,0,42.275.080,305.707,0,0,305.707,41.969.373,0,41.969.373
7,30/09/2022,"R$ 381,38 M","R$ 158,79 M","R$ 3,76",42.275.080,0,0,42.275.080,305.707,0,0,305.707,41.969.373,0,41.969.373
8,30/06/2022,"R$ 350,33 M","R$ 142,27 M","R$ 3,37",42.275.080,0,0,42.275.080,0,0,0,0,42.275.080,0,42.275.080
9,31/03/2022,"R$ 337,80 M","R$ 129,05 M","R$ 3,05",42.275.080,0,0,42.275.080,0,0,0,0,42.275.080,0,42.275.080
10,31/12/2021,"R$ 318,75 M","R$ 125,42 M","R$ 2,97",42.275.080,0,0,42.275.080,0,0,0,0,42.275.080,0,42.275.080
11,30/09/2021,"R$ 301,28 M","R$ 106,26 M","R$ 2,51",42.275.000,0,0,42.275.000,0,0,0,0,42.275.000,0,42.275.000
12,30/06/2021,"R$ 267,86 M","R$ 95,14 M","R$ 2,25",42.265.000,0,0,42.265.000,0,0,0,0,42.265.000,0,42.265.000
13,31/03/2021,"R$ 275,89 M","R$ 98,81 M","R$ 2,34",42.265.000,0,0,42.265.000,0,0,0,0,42.265.000,0,42.265.000
14,31/12/2020,"R$ 281,58 M","R$ 97,34 M","R$ 2,31",42.100.080,0,0,42.100.080,0,0,0,0,42.100.080,0,42.100.080
15,30/09/2020,"R$ 269,65 M","R$ 91,75 M","R$ 2,18",42.100.080,0,0,42.100.080,0,0,0,0,42.100.080,0,42.100.080
16,30/06/2020,"R$ 218,64 M","R$ 64,63 M","R$ 1,54",41.980.080,0,0,41.980.080,0,0,0,0,41.980.080,0,41.980.080
17,31/03/2020,"R$ 249,37 M","R$ 82,22 M","R$ 1,96",41.980.080,0,0,41.980.080,0,0,0,0,41.980.080,0,41.980.080
18,31/12/2019,"R$ 243,24 M","R$ 74,29 M","R$ 1,77",41.980.080,0,0,41.980.080,0,0,0,0,41.980.080,0,41.980.080
19,30/09/2019,"R$ 245,82 M","R$ 70,84 M","R$ 1,69",14.292.000,27.688.000,27.688.000,41.980.000,0,0,0,0,14.292.000,27.688.000,41.980.000
