,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
31,30/09/2016,"R$ 26,42 M","- R$ 2,60 M","- R$ 40,17 M","- R$ 7,50 M"
32,30/06/2016,"R$ 26,85 M","R$ 437,00 mil","- R$ 6,78 M","R$ 21,20 M"
33,31/03/2016,"R$ 15,50 M","- R$ 1,81 M","- R$ 23,65 M","- R$ 9,97 M"
34,31/12/2015,"R$ 2,41 M","- R$ 434,00 mil","- R$ 9,38 M","- R$ 7,40 M"
35,30/09/2015,"- R$ 4,16 M","- R$ 4,38 M","R$ 8,17 M","- R$ 366,00 mil"
36,30/06/2015,"- R$ 3,85 M","- R$ 4,21 M","R$ 128,00 mil","- R$ 7,93 M"
37,31/03/2015,"- R$ 3,16 M","R$ 18,00 mil","R$ 436,00 mil","- R$ 2,71 M"
38,31/12/2014,"R$ 2,83 M","- R$ 2,23 M","- R$ 5,71 M","- R$ 5,11 M"
39,30/09/2014,"R$ 1,62 M","- R$ 2,49 M","- R$ 1,64 M","- R$ 2,50 M"
40,30/06/2014,"R$ 15,41 M","- R$ 4,73 M","- R$ 12,65 M","- R$ 1,97 M"
41,31/03/2014,"R$ 21,83 M","- R$ 4,06 M","- R$ 15,21 M","R$ 2,56 M"
42,31/12/2013,"R$ 11,35 M","- R$ 4,72 M","- R$ 6,53 M","R$ 94,00 mil"
43,30/09/2013,"R$ 10,46 M","- R$ 5,14 M","- R$ 1,42 M","R$ 3,90 M"
44,30/06/2013,"R$ 573,00 mil","- R$ 3,51 M","R$ 4,12 M","R$ 1,18 M"
45,31/03/2013,"- R$ 22,21 M","- R$ 8,23 M","R$ 43,81 M","R$ 13,37 M"
46,31/12/2012,"- R$ 18,15 M","- R$ 8,51 M","R$ 34,67 M","R$ 8,01 M"
47,30/09/2012,"R$ 23,69 M","- R$ 1,68 M","- R$ 14,75 M","R$ 7,26 M"
48,30/06/2012,"- R$ 21,05 M","- R$ 11,08 M","R$ 35,93 M","R$ 3,80 M"
49,31/03/2012,"- R$ 14,39 M","- R$ 15,88 M","R$ 30,17 M","- R$ 98,00 mil"
50,31/12/2011,"- R$ 21,39 M","- R$ 14,52 M","R$ 43,48 M","R$ 7,56 M"
51,30/09/2011,"- R$ 16,01 M","- R$ 9,95 M","R$ 26,78 M","R$ 821,00 mil"
52,30/06/2011,"- R$ 6,57 M","- R$ 12,49 M","R$ 26,17 M","R$ 7,11 M"
53,31/03/2011,"- R$ 13,88 M","- R$ 11,34 M","R$ 22,76 M","- R$ 2,47 M"
