,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 26,21 M","- R$ 13,53 M","- R$ 12,20 M","R$ 326,00 mil"
1,31/03/2024,"R$ 23,17 M","- R$ 4,14 M","- R$ 673,00 mil","R$ 18,35 M"
2,31/12/2023,"R$ 33,12 M","- R$ 2,77 M","- R$ 22,15 M","R$ 17,00 M"
3,30/09/2023,"R$ 33,12 M","- R$ 2,77 M","- R$ 22,15 M","R$ 17,00 M"
4,30/06/2023,"R$ 35,19 M","- R$ 2,44 M","- R$ 33,81 M","- R$ 3,65 M"
5,31/03/2023,"R$ 22,13 M","- R$ 2,52 M","- R$ 21,01 M","- R$ 3,56 M"
6,31/12/2022,"R$ 21,01 M","- R$ 4,37 M","- R$ 4,34 M","R$ 4,97 M"
7,30/09/2022,"R$ 8,34 M","- R$ 6,21 M","- R$ 516,00 mil","R$ 3,12 M"
8,30/06/2022,"R$ 2,12 M","- R$ 8,69 M","- R$ 10,68 M","- R$ 11,62 M"
9,31/03/2022,"R$ 11,28 M","- R$ 6,35 M","R$ 6,52 M","R$ 10,34 M"
10,31/12/2021,"- R$ 9,20 M","- R$ 4,35 M","R$ 10,08 M","- R$ 4,25 M"
11,30/09/2021,"- R$ 9,78 M","- R$ 1,54 M","R$ 18,28 M","R$ 6,38 M"
12,30/06/2021,"R$ 556,00 mil","- R$ 1,28 M","- R$ 7,58 M","- R$ 6,37 M"
13,31/03/2021,"R$ 7,24 M","- R$ 1,42 M","- R$ 1,48 M","R$ 3,81 M"
14,31/12/2020,"- R$ 9,39 M","- R$ 1,83 M","R$ 6,35 M","- R$ 2,17 M"
15,30/09/2020,"- R$ 3,35 M","- R$ 1,07 M","R$ 2,98 M","- R$ 432,00 mil"
16,30/06/2020,"R$ 18,48 M","- R$ 6,28 M","- R$ 12,62 M","R$ 65,00 mil"
17,31/03/2020,"R$ 11,59 M","R$ 3,71 M","- R$ 11,00 M","- R$ 230,00 mil"
18,31/12/2019,"R$ 23,20 M","- R$ 29,01 M","R$ 10,10 M","R$ 4,15 M"
19,30/09/2019,"- R$ 4,23 M","- R$ 1,52 M","R$ 5,62 M","R$ 1,74 M"
20,30/06/2019,"- R$ 1,06 M","- R$ 3,82 M","R$ 31,00 mil","- R$ 4,86 M"
21,31/03/2019,"- R$ 7,14 M","- R$ 922,00 mil","R$ 4,04 M","- R$ 3,54 M"
22,31/12/2018,"R$ 10,44 M","- R$ 1,61 M","- R$ 3,77 M","R$ 7,96 M"
23,30/09/2018,"- R$ 4,09 M","- R$ 781,00 mil","R$ 4,82 M","R$ 201,00 mil"
