,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"15,96","1,24","1,57","4,49","8,42","0,69","10,12","-92,77","11,58","4,38","-1,55","1,80","9,64","0,80","R$ 85,93 B","4,96%"
1,30/09/2024,"16,27","1,27","1,60","4,58","8,59","0,71","10,32","-94,59","11,78","4,46","-1,58","1,83","9,81","0,81","R$ 87,62 B","4,87%"
2,30/06/2024,"15,36","1,15","1,48","4,15","7,70","0,64","9,58","119,07","10,97","4,14","-1,47","1,69","8,82","0,74","R$ 79,74 B","5,30%"
3,31/03/2024,"16,15","1,20","1,55","4,34","8,36","0,66","10,08","344,08","11,53","4,34","-1,50","1,78","9,56","0,76","R$ 82,20 B","5,31%"
4,31/12/2023,"17,39","1,26","1,68","4,66","8,40","0,72","11,05","-104,23","12,86","4,78","-1,68","1,95","9,78","0,84","R$ 87,47 B","3,89%"
5,30/09/2023,"16,52","1,09","1,47","3,83","6,80","0,63","9,87","-45,82","11,60","4,26","-1,44","1,73","7,99","0,74","R$ 75,26 B","5,69%"
6,30/06/2023,"15,22","1,00","1,37","3,44","6,29","0,57","9,51","-23,56","11,29","4,05","-1,26","1,62","7,47","0,68","R$ 68,84 B","5,17%"
7,31/03/2023,"16,37","0,99","1,38","3,54","6,45","0,56","9,97","-25,34","11,98","4,16","-1,22","1,66","7,76","0,67","R$ 68,17 B","5,45%"
8,31/12/2022,"16,28","0,97","1,38","3,51","6,77","0,56","10,08","-13,61","12,66","4,34","-1,20","1,74","8,50","0,70","R$ 66,52 B","7,70%"
9,30/09/2022,"11,87","0,96","1,42","3,62","6,99","0,54","10,22","-17,98","12,33","4,23","-1,17","1,71","8,44","0,65","R$ 66,41 B","8,59%"
10,30/06/2022,"14,22","1,14","1,70","4,19","7,55","0,65","11,67","-9,99","13,65","4,80","-1,30","1,99","8,84","0,76","R$ 77,79 B","7,71%"
11,31/03/2022,"14,07","1,22","1,91","4,74","8,81","0,73","12,23","-1.723,00","13,54","4,92","-1,83","2,12","9,76","0,81","R$ 85,19 B","7,21%"
12,31/12/2021,"13,30","1,19","1,88","4,59","8,70","0,72","11,71","-59,29","13,19","4,89","-1,76","2,12","9,80","0,81","R$ 82,96 B","7,06%"
13,30/09/2021,"15,40","1,09","1,72","4,13","7,55","0,67","10,50","51,65","11,06","4,16","-1,78","1,82","7,95","0,70","R$ 75,40 B","7,15%"
14,30/06/2021,"14,40","1,00","1,59","3,79","6,50","0,61","10,11","81,18","10,78","3,99","-1,56","1,69","6,93","0,65","R$ 68,98 B","7,83%"
15,31/03/2021,"16,25","1,06","1,72","3,83","6,36","0,67","11,63","54,29","12,56","4,51","-1,86","1,85","6,87","0,72","R$ 74,07 B","10,36%"
16,31/12/2020,"15,99","1,10","1,77","3,94","6,35","0,70","11,59","64,33","12,73","4,70","-2,01","1,94","6,97","0,77","R$ 76,28 B","7,57%"
17,30/09/2020,"15,47","1,05","1,70","3,68","5,73","0,67","11,13","33,74","11,78","4,35","-1,98","1,80","6,06","0,71","R$ 73,52 B","7,04%"
18,30/06/2020,"18,95","1,23","1,96","4,38","7,12","0,77","12,37","165,65","13,09","4,99","-2,09","2,07","7,54","0,82","R$ 85,39 B","5,35%"
19,31/03/2020,"17,43","1,18","1,90","4,47","7,45","0,76","11,64","42,45","12,74","5,02","-2,29","2,08","8,16","0,84","R$ 83,87 B","3,07%"
20,31/12/2019,"17,54","1,24","1,98","4,95","9,15","0,81","12,16","96,11","13,60","5,41","-2,38","2,22","10,24","0,91","R$ 87,71 B","6,48%"
21,30/09/2019,"14,66","1,08","1,74","4,39","8,82","0,69","10,98","44,84","12,30","4,97","-1,99","1,95","9,87","0,77","R$ 76,43 B","7,44%"
22,30/06/2019,"10,34","1,10","1,76","5,10","12,76","0,68","9,76","148,73","10,89","4,91","-1,79","1,96","14,24","0,76","R$ 76,77 B","10,83%"
23,31/03/2019,"7,52","0,95","1,58","5,51","17,26","0,62","7,32","30,52","8,39","4,30","-1,89","1,81","19,79","0,71","R$ 68,99 B","11,28%"
24,31/12/2018,"8,20","1,02","1,68","6,13","21,32","0,71","7,75","60,89","8,04","4,26","-2,46","1,75","22,13","0,74","R$ 73,20 B","8,65%"
