,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 124,09 B","R$ 69,09 B","R$ 41,80",1.652.588.360,0,0,1.652.588.360,5.647.956,0,0,5.647.956,1.646.940.404,0,1.646.940.404,77
1,31/03/2024,"R$ 123,86 B","R$ 68,66 B","R$ 41,55",1.652.588.360,0,0,1.652.588.360,4.356,0,0,4.356,1.652.584.004,0,1.652.584.004,77
2,31/12/2023,"R$ 120,74 B","R$ 69,57 B","R$ 42,10",1.652.588.360,0,0,1.652.588.360,4.356,0,0,4.356,1.652.584.004,0,1.652.584.004,77
3,30/09/2023,"R$ 119,99 B","R$ 69,27 B","R$ 41,64",1.663.556.731,0,0,1.663.556.731,7.000.299,0,0,7.000.299,1.656.556.432,0,1.656.556.432,77
4,30/06/2023,"R$ 120,16 B","R$ 68,65 B","R$ 41,27",1.663.556.731,0,0,1.663.556.731,5.279.800,0,0,5.279.800,1.658.276.931,0,1.658.276.931,77
5,31/03/2023,"R$ 121,84 B","R$ 68,77 B","R$ 41,34",1.663.556.731,0,0,1.663.556.731,1.912.700,0,0,1.912.700,1.661.644.031,0,1.661.644.031,77
6,31/12/2022,"R$ 119,12 B","R$ 68,40 B","R$ 40,79",1.676.938.271,0,0,1.676.938.271,13.381.540,0,0,13.381.540,1.663.556.731,0,1.663.556.731,77
7,30/09/2022,"R$ 122,37 B","R$ 69,09 B","R$ 41,20",1.676.938.271,0,0,1.676.938.271,9.605.440,0,0,9.605.440,1.667.332.831,0,1.667.332.831,77
8,30/06/2022,"R$ 120,01 B","R$ 68,03 B","R$ 40,57",1.676.938.271,0,0,1.676.938.271,6.286.200,0,0,6.286.200,1.670.652.071,0,1.670.652.071,77
9,31/03/2022,"R$ 116,49 B","R$ 70,10 B","R$ 41,80",1.676.938.000,0,0,1.676.938.000,2.359.000,0,0,2.359.000,1.674.579.000,0,1.674.579.000,77
