,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
35,30/09/2015,"- R$ 371,83 M","R$ 76,78 M","R$ 422,01 M","R$ 126,97 M"
36,30/06/2015,"- R$ 303,29 M","- R$ 90,60 M","R$ 178,98 M","- R$ 214,92 M"
37,31/03/2015,"- R$ 268,82 M","R$ 47,71 M","R$ 35,60 M","- R$ 185,51 M"
38,31/12/2014,"R$ 364,47 M","- R$ 30,92 M","- R$ 484,20 M","- R$ 150,65 M"
39,30/09/2014,"R$ 276,74 M","- R$ 29,11 M","- R$ 66,98 M","R$ 180,65 M"
40,30/06/2014,"- R$ 149,35 M","- R$ 56,32 M","R$ 6,88 M","- R$ 198,79 M"
41,31/03/2014,"- R$ 69,52 M","- R$ 70,81 M","R$ 60,47 M","- R$ 79,86 M"
42,31/12/2013,"R$ 481,52 M","- R$ 42,94 M","- R$ 148,18 M","R$ 290,40 M"
43,30/09/2013,"R$ 460,94 M","- R$ 49,58 M","- R$ 222,10 M","R$ 189,26 M"
44,30/06/2013,"R$ 139,91 M","- R$ 14,15 M","- R$ 39,20 M","R$ 86,56 M"
45,31/03/2013,"R$ 68,21 M","- R$ 32,49 M","- R$ 7,99 M","R$ 27,74 M"
46,31/12/2012,"R$ 301,89 M","- R$ 78,07 M","- R$ 365,29 M","- R$ 141,47 M"
47,30/09/2012,"R$ 336,68 M","- R$ 40,16 M","- R$ 34,56 M","R$ 261,97 M"
48,30/06/2012,"R$ 166,07 M","- R$ 24,99 M","- R$ 268,36 M","- R$ 127,28 M"
49,31/03/2012,"- R$ 208,59 M","- R$ 31,18 M","- R$ 40,99 M","- R$ 280,75 M"
50,31/12/2011,"R$ 463,05 M","- R$ 33,62 M","- R$ 163,43 M","R$ 266,01 M"
51,30/09/2011,"R$ 47,79 M","- R$ 28,10 M","- R$ 170,50 M","- R$ 150,81 M"
52,30/06/2011,"R$ 122,76 M","- R$ 41,96 M","R$ 78,46 M","R$ 159,27 M"
53,31/03/2011,"R$ 184,87 M","- R$ 28,98 M","- R$ 269,05 M","- R$ 113,16 M"
