,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 1,80 B","R$ 22,98 M","- R$ 1,82 B","R$ 2,26 M",99
1,31/03/2024,"R$ 1,74 B","R$ 821,75 M","- R$ 2,58 B","- R$ 18,05 M",99
2,31/12/2023,"R$ 1,44 B","R$ 359,54 M","- R$ 1,78 B","R$ 26,06 M",99
3,30/09/2023,"R$ 1,39 B","R$ 81,21 M","- R$ 1,46 B","R$ 11,54 M",99
4,30/06/2023,"R$ 1,25 B","- R$ 1,02 B","- R$ 228,27 M","- R$ 3,13 M",99
5,31/03/2023,"R$ 883,56 M","- R$ 1,17 B","R$ 299,91 M","R$ 15,49 M",99
6,31/12/2022,"R$ 929,73 M","- R$ 1,39 B","R$ 461,21 M","R$ 3,39 M",99
7,30/09/2022,"R$ 808,15 M","- R$ 1,32 B","R$ 509,94 M","- R$ 4,94 M",99
8,30/06/2022,"R$ 666,30 M","- R$ 634,85 M","- R$ 5,91 M","R$ 25,54 M",99
9,31/03/2022,"R$ 658,65 M","- R$ 811,32 M","R$ 176,91 M","R$ 24,24 M",99
10,31/12/2021,"R$ 600,25 M","- R$ 309,22 M","- R$ 289,28 M","R$ 1,75 M",99
11,30/09/2021,"R$ 519,47 M","- R$ 412,83 M","- R$ 96,04 M","R$ 10,60 M",99
12,30/06/2021,"R$ 403,98 M","- R$ 59,79 M","- R$ 335,26 M","R$ 8,94 M",99
13,31/03/2021,"R$ 289,48 M","- R$ 16,59 M","- R$ 265,93 M","R$ 6,96 M",99
14,31/12/2020,"R$ 303,91 M","- R$ 38,93 M","- R$ 284,55 M","- R$ 19,57 M",99
15,30/09/2020,"R$ 304,66 M","- R$ 592,80 M","R$ 291,61 M","R$ 3,47 M",99
16,30/06/2020,"R$ 367,73 M","- R$ 682,05 M","R$ 311,55 M","- R$ 2,77 M",99
17,31/03/2020,"R$ 520,06 M","- R$ 810,24 M","R$ 292,25 M","R$ 2,07 M",99
18,31/12/2019,"R$ 468,30 M","- R$ 749,73 M","R$ 292,23 M","R$ 10,79 M",99
19,30/09/2019,"R$ 188,06 M","R$ 64,00 M","- R$ 433,23 M","- R$ 181,17 M",99
20,30/06/2019,"R$ 217,59 M","- R$ 206,34 M","- R$ 95,10 M","- R$ 83,85 M",99
21,31/03/2019,"R$ 192,27 M","- R$ 44,42 M","- R$ 104,80 M","R$ 43,05 M",99
22,31/12/2018,"R$ 187,41 M","- R$ 49,33 M","- R$ 306,37 M","- R$ 168,28 M",99
23,30/09/2018,"R$ 176,20 M","- R$ 30,01 M","- R$ 311,93 M","- R$ 165,74 M",99
24,30/06/2018,"R$ 180,64 M","- R$ 24,77 M","- R$ 63,54 M","R$ 92,33 M",99
25,31/03/2018,"R$ 172,35 M","- R$ 21,48 M","- R$ 62,46 M","R$ 88,40 M",99
26,31/12/2017,"R$ 170,94 M","- R$ 16,50 M","R$ 37,95 M","R$ 192,38 M",99
27,30/09/2017,"R$ 176,42 M","- R$ 17,05 M","R$ 40,37 M","R$ 199,75 M",99
28,30/06/2017,"R$ 169,63 M","- R$ 20,30 M","- R$ 204,16 M","- R$ 54,83 M",99
29,31/03/2017,"R$ 162,13 M","- R$ 6,06 M","- R$ 199,24 M","- R$ 43,18 M",99
30,31/12/2016,"R$ 162,71 M","R$ 25,95 M","- R$ 197,75 M","- R$ 9,10 M",99
31,30/09/2016,"R$ 171,35 M","R$ 4,11 M","- R$ 194,93 M","- R$ 19,47 M",99
