,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 11,62 B","R$ 2,96 B","R$ 1,51 B","- R$ 2,43 B","R$ 3,94 B","- R$ 562,93 M","- R$ 1,55"
1,31/03/2024,"R$ 10,66 B","R$ 2,84 B","R$ 1,39 B","- R$ 2,30 B","R$ 3,68 B","- R$ 623,35 M","- R$ 1,72"
2,31/12/2023,"R$ 10,34 B","R$ 2,77 B","R$ 1,26 B","- R$ 2,24 B","R$ 3,50 B","- R$ 650,85 M","- R$ 1,80"
3,30/09/2023,"R$ 10,77 B","R$ 3,40 B","R$ 1,92 B","- R$ 1,57 B","R$ 3,49 B","- R$ 44,71 M","- R$ 0,12"
4,30/06/2023,"R$ 10,65 B","R$ 3,51 B","R$ 2,09 B","- R$ 1,46 B","R$ 3,55 B","R$ 114,73 M","R$ 0,32"
5,31/03/2023,"R$ 10,40 B","R$ 3,58 B","R$ 2,25 B","- R$ 1,31 B","R$ 3,56 B","R$ 319,36 M","R$ 0,88"
6,31/12/2022,"R$ 9,60 B","R$ 3,61 B","R$ 2,42 B","- R$ 1,14 B","R$ 3,55 B","R$ 556,41 M","R$ 1,54"
7,30/09/2022,"R$ 8,63 B","R$ 3,54 B","R$ 2,55 B","- R$ 924,71 M","R$ 3,47 B","R$ 815,23 M","R$ 2,25"
8,30/06/2022,"R$ 7,59 B","R$ 3,31 B","R$ 2,42 B","- R$ 734,88 M","R$ 3,16 B","R$ 980,89 M","R$ 2,71"
9,31/03/2022,"R$ 6,49 B","R$ 2,87 B","R$ 2,07 B","- R$ 566,91 M","R$ 2,64 B","R$ 968,05 M","R$ 0,00"
10,31/12/2021,"R$ 5,33 B","R$ 2,39 B","R$ 1,67 B","- R$ 416,25 M","R$ 2,08 B","R$ 819,44 M","R$ 2,26"
11,30/09/2021,"R$ 4,58 B","R$ 2,00 B","R$ 1,35 B","- R$ 330,95 M","R$ 1,68 B","R$ 726,37 M","R$ 2,00"
