,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"- R$ 3,21 B","- R$ 185,49 M","R$ 3,58 B","R$ 187,47 M"
1,31/03/2024,"- R$ 342,59 M","- R$ 62,26 M","R$ 393,14 M","- R$ 11,71 M"
2,31/12/2023,"R$ 3,23 B","- R$ 272,04 M","- R$ 3,37 B","- R$ 418,37 M"
3,30/09/2023,"R$ 5,01 B","- R$ 555,41 M","- R$ 4,50 B","- R$ 45,00 M"
4,30/06/2023,"R$ 378,72 M","- R$ 561,38 M","- R$ 249,61 M","- R$ 432,27 M"
5,31/03/2023,"- R$ 2,27 B","- R$ 692,45 M","R$ 2,55 B","- R$ 416,54 M"
6,31/12/2022,"- R$ 4,17 B","- R$ 506,74 M","R$ 5,08 B","R$ 405,74 M"
7,30/09/2022,"- R$ 8,34 B","- R$ 227,48 M","R$ 4,33 B","- R$ 4,24 B"
8,30/06/2022,"- R$ 5,97 B","- R$ 180,11 M","R$ 4,25 B","- R$ 1,90 B"
9,31/03/2022,"- R$ 4,18 B","- R$ 102,83 M","R$ 4,30 B","R$ 16,97 M"
10,31/12/2021,"- R$ 8,27 B","- R$ 105,30 M","R$ 8,45 B","R$ 77,38 M"
11,30/09/2021,"- R$ 3,89 B","- R$ 81,88 M","R$ 8,28 B","R$ 4,32 B"
12,30/06/2021,"- R$ 2,48 B","- R$ 92,24 M","R$ 5,10 B","R$ 2,53 B"
13,31/03/2021,"- R$ 4,04 B","- R$ 111,78 M","R$ 4,79 B","R$ 647,33 M"
14,31/12/2020,"- R$ 634,25 M","- R$ 76,29 M","R$ 706,96 M","- R$ 3,59 M"
15,30/09/2020,"- R$ 80,16 M","- R$ 83,03 M","R$ 362,22 M","R$ 199,02 M"
16,30/06/2020,"- R$ 700,47 M","- R$ 81,02 M","R$ 742,85 M","- R$ 38,63 M"
17,31/03/2020,"- R$ 837,06 M","- R$ 92,25 M","R$ 1,01 B","R$ 80,76 M"
18,31/12/2019,"- R$ 1,13 B","- R$ 91,85 M","R$ 1,04 B","- R$ 187,25 M"
19,30/09/2019,"- R$ 1,39 B","- R$ 86,82 M","R$ 1,45 B","- R$ 29,52 M"
20,30/06/2019,"- R$ 973,69 M","- R$ 87,70 M","R$ 861,65 M","- R$ 199,74 M"
21,31/03/2019,"- R$ 1,08 B","- R$ 66,28 M","R$ 1,01 B","- R$ 137,01 M"
22,31/12/2018,"- R$ 1,02 B","- R$ 50,49 M","R$ 917,37 M","- R$ 151,90 M"
23,30/09/2018,"- R$ 1,01 B","- R$ 41,42 M","R$ 892,71 M","- R$ 162,97 M"
24,30/06/2018,"- R$ 1,35 B","- R$ 24,02 M","R$ 1,65 B","R$ 273,97 M"
25,31/03/2018,"- R$ 804,51 M","- R$ 21,75 M","R$ 924,98 M","R$ 98,71 M"
26,31/12/2017,"- R$ 1,02 B","- R$ 18,09 M","R$ 1,40 B","R$ 357,81 M"
27,30/09/2017,"- R$ 832,16 M","R$ 41,11 M","R$ 1,05 B","R$ 256,01 M"
28,30/06/2017,"- R$ 333,78 M","- R$ 24,62 M","R$ 537,20 M","R$ 178,80 M"
29,31/03/2017,"- R$ 486,14 M","- R$ 27,84 M","R$ 396,34 M","- R$ 117,64 M"
30,31/12/2016,"- R$ 204,45 M","- R$ 31,98 M","- R$ 170,57 M","- R$ 407,00 M"
31,30/09/2016,"- R$ 435,73 M","- R$ 106,40 M","R$ 300,92 M","- R$ 241,21 M"
32,30/06/2016,"- R$ 53,55 M","- R$ 52,44 M","R$ 145,44 M","R$ 39,44 M"
33,31/03/2016,"R$ 138,19 M","- R$ 48,25 M","R$ 204,14 M","R$ 294,09 M"
34,31/12/2015,"R$ 208,63 M","- R$ 41,99 M","R$ 278,40 M","R$ 445,04 M"
35,30/09/2015,"R$ 801,38 M","- R$ 529,17 M","R$ 18,80 M","R$ 291,01 M"
36,30/06/2015,"R$ 429,61 M","- R$ 498,39 M","R$ 86,81 M","R$ 18,03 M"
37,31/03/2015,"R$ 270,73 M","- R$ 336,11 M","R$ 70,15 M","R$ 4,76 M"
38,31/12/2014,"R$ 146,65 M","- R$ 181,87 M","R$ 35,21 M","- R$ 5,00 mil"
