,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 27,68 B","R$ 2,50 B","R$ 6,91",362.302.086,0,0,362.302.086,4.428.456,0,0,4.428.456,357.873.630,0,357.873.630
1,31/03/2024,"R$ 26,19 B","R$ 2,51 B","R$ 6,94",362.302.086,0,0,362.302.086,4.522.578,0,0,4.522.578,357.779.508,0,357.779.508
2,31/12/2023,"R$ 25,12 B","R$ 2,52 B","R$ 6,96",362.302.086,0,0,362.302.086,4.521.816,0,0,4.521.816,357.780.270,0,357.780.270
3,30/09/2023,"R$ 21,73 B","R$ 3,03 B","R$ 8,36",362.302.086,0,0,362.302.086,2.685.016,0,0,2.685.016,359.617.070,0,359.617.070
4,30/06/2023,"R$ 21,07 B","R$ 3,07 B","R$ 8,48",362.302.086,0,0,362.302.086,2.671.684,0,0,2.671.684,359.630.402,0,359.630.402
5,31/03/2023,"R$ 22,68 B","R$ 2,83 B","R$ 7,81",362.302.086,0,0,362.302.086,653.095,0,0,653.095,361.648.991,0,361.648.991
6,31/12/2022,"R$ 26,25 B","R$ 2,77 B","R$ 7,64",362.302.086,0,0,362.302.086,653.095,0,0,653.095,361.648.991,0,361.648.991
7,30/09/2022,"R$ 26,41 B","R$ 2,78 B","R$ 7,67",362.302.086,0,0,362.302.086,591.337,0,0,591.337,361.710.749,0,361.710.749
8,30/06/2022,"R$ 23,37 B","R$ 2,85 B","R$ 7,88",362.302.086,0,0,362.302.086,987.828,0,0,987.828,361.314.258,0,361.314.258
9,31/03/2022,"R$ 20,96 B","R$ 3,24 B","R$ 0,00",362.302.086,0,0,0,987.580,0,0,0,361.314.506,0,0
10,31/12/2021,"R$ 21,72 B","R$ 3,28 B","R$ 9,07",362.302.086,0,0,362.302.086,986.406,0,0,986.406,361.315.680,0,361.315.680
11,30/09/2021,"R$ 19,74 B","R$ 3,18 B","R$ 8,77",362.302.086,0,0,362.302.086,973.398,0,0,973.398,361.328.688,0,361.328.688
12,30/06/2021,"R$ 14,20 B","R$ 2,56 B","R$ 8,56",298.921.014,0,0,298.921.014,973.398,0,0,973.398,297.947.616,0,297.947.616
13,31/03/2021,"R$ 13,04 B","R$ 2,35 B","R$ 7,86",298.921.014,0,0,298.921.014,1.249.624,0,0,1.249.624,297.671.390,0,297.671.390
14,31/12/2020,"R$ 8,50 B","R$ 2,36 B","R$ 7,89",298.921.014,0,0,298.921.014,1.246.291,0,0,1.246.291,297.674.723,0,297.674.723
15,30/09/2020,"R$ 7,73 B","R$ 2,22 B","R$ 7,42",298.921.014,0,0,298.921.014,1.246.291,0,0,1.246.291,297.674.723,0,297.674.723
16,30/06/2020,"R$ 7,46 B","R$ 2,18 B","R$ 7,29",298.921.014,0,0,298.921.014,1.234.078,0,0,1.234.078,297.686.936,0,297.686.936
17,31/03/2020,"R$ 7,29 B","R$ 2,18 B","R$ 7,29",298.921.014,0,0,298.921.014,1.714.843,0,0,1.714.843,297.206.171,0,297.206.171
18,31/12/2019,"R$ 7,24 B","R$ 2,30 B","R$ 7,70",298.921.014,0,0,298.921.014,1.530.205,0,0,1.530.205,297.390.809,0,297.390.809
19,30/09/2019,"R$ 7,51 B","R$ 2,25 B","R$ 7,52",298.921.014,0,0,298.921.014,1.191.177,0,0,1.191.177,297.729.837,0,297.729.837
20,30/06/2019,"R$ 7,00 B","R$ 1,70 B","R$ 6,46",263.421.014,0,0,263.421.014,965.178,0,0,965.178,262.455.836,0,262.455.836
21,31/03/2019,"R$ 5,88 B","R$ 1,68 B","R$ 6,38",263.421.014,0,0,263.421.014,1.053.500,0,0,1.053.500,262.367.514,0,262.367.514
22,31/12/2018,"R$ 5,19 B","R$ 1,66 B","R$ 6,30",263.421.014,0,0,263.421.014,1.053.500,0,0,1.053.500,262.367.514,0,262.367.514
23,30/09/2018,"R$ 4,85 B","R$ 1,64 B","R$ 7,69",212.846.643,0,0,212.846.643,1.053.500,0,0,1.053.500,211.793.143,0,211.793.143
24,30/06/2018,"R$ 4,77 B","R$ 1,52 B","R$ 7,10",213.491.586,0,0,213.491.586,1.053.500,0,0,1.053.500,212.438.086,0,212.438.086
25,31/03/2018,"R$ 3,92 B","R$ 1,29 B","R$ 6,05",213.491.586,0,0,213.491.586,0,0,0,0,213.491.586,0,213.491.586
26,31/12/2017,"R$ 4,01 B","R$ 1,28 B","R$ 6,02",213.491.586,0,0,213.491.586,0,0,0,0,213.491.586,0,213.491.586
27,30/09/2017,"R$ 4,08 B","R$ 1,27 B","R$ 5,94",213.491.586,0,0,213.491.586,0,0,0,0,213.491.586,0,213.491.586
28,30/06/2017,"R$ 3,61 B","R$ 1,25 B","R$ 5,87",213.491.586,0,0,213.491.586,0,0,0,0,213.491.586,0,213.491.586
29,31/03/2017,"R$ 3,31 B","R$ 1,25 B","R$ 5,85",213.491.586,0,0,213.491.586,0,0,0,0,213.491.586,0,213.491.586
30,31/12/2016,"R$ 2,79 B","R$ 721,77 M","R$ 1,01",715.629.238,0,0,715.629.238,0,0,0,0,715.629.238,0,715.629.238
31,30/09/2016,"R$ 2,56 B","R$ 759,32 M","R$ 1,06",715.629.238,0,0,715.629.238,0,0,0,0,715.629.238,0,715.629.238
32,30/06/2016,"R$ 2,48 B","R$ 775,79 M","R$ 1,24",624.250.238,0,0,624.250.238,0,0,0,0,624.250.238,0,624.250.238
33,31/03/2016,"R$ 2,57 B","R$ 761,09 M","R$ 1,22",624.250.238,0,0,624.250.238,0,0,0,0,624.250.238,0,624.250.238
34,31/12/2015,"R$ 2,62 B","R$ 794,49 M","R$ 1,27",624.250.238,0,0,624.250.238,0,0,0,0,624.250.238,0,624.250.238
35,30/09/2015,"R$ 2,34 B","R$ 796,70 M","R$ 1,28",624.250.000,0,0,624.250.000,0,0,0,0,624.250.000,0,624.250.000
36,30/06/2015,"R$ 1,81 B","R$ 784,44 M","R$ 1,26",624.250.000,0,0,624.250.000,0,0,0,0,624.250.000,0,624.250.000
37,31/03/2015,"R$ 1,42 B","R$ 717,24 M","R$ 1,15",624.250.000,0,0,624.250.000,0,0,0,0,624.250.000,0,624.250.000
38,31/12/2014,"R$ 1,37 B","R$ 627,88 M","R$ 1,05",600.241.000,0,0,600.241.000,0,0,0,0,600.241.000,0,600.241.000
