,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 13,54 B","R$ 4,98 B","R$ 63,93",48.067.937,29.787.362,29.787.362,77.855.299,0,0,0,0,48.067.937,29.787.362,77.855.299,385
1,31/03/2024,"R$ 13,24 B","R$ 4,32 B","R$ 55,50",48.067.937,29.787.362,29.787.362,77.855.299,0,0,0,0,48.067.937,29.787.362,77.855.299,385
2,31/12/2023,"R$ 13,10 B","R$ 4,19 B","R$ 53,83",48.067.937,29.787.362,29.787.362,77.855.299,0,0,0,0,48.067.937,29.787.362,77.855.299,385
3,30/09/2023,"R$ 13,12 B","R$ 4,24 B","R$ 54,49",48.067.937,29.787.362,29.787.362,77.855.299,0,0,0,0,48.067.937,29.787.362,77.855.299,385
4,30/06/2023,"R$ 13,35 B","R$ 4,10 B","R$ 52,61",48.067.937,29.787.362,29.787.362,77.855.299,0,0,0,0,48.067.937,29.787.362,77.855.299,385
5,31/03/2023,"R$ 12,56 B","R$ 4,03 B","R$ 51,70",48.067.937,29.787.362,29.787.362,77.855.299,0,0,0,0,48.067.937,29.787.362,77.855.299,385
6,31/12/2022,"R$ 12,31 B","R$ 3,96 B","R$ 50,82",48.067.937,29.787.362,29.787.362,77.855.299,0,0,0,0,48.067.937,29.787.362,77.855.299,385
7,30/09/2022,"R$ 12,46 B","R$ 3,71 B","R$ 47,66",48.067.937,29.787.362,29.787.362,77.855.299,0,0,0,0,48.067.937,29.787.362,77.855.299,385
8,30/06/2022,"R$ 11,97 B","R$ 3,68 B","R$ 47,25",48.067.937,29.787.362,29.787.362,77.855.299,0,0,0,0,48.067.937,29.787.362,77.855.299,385
9,31/03/2022,"R$ 11,74 B","R$ 3,58 B","R$ 46,03",48.067.937,29.787.362,29.787.362,77.855.299,0,0,0,0,48.067.937,29.787.362,77.855.299,385
10,31/12/2021,"R$ 11,24 B","R$ 3,49 B","R$ 44,79",48.067.937,29.787.362,29.787.362,77.855.299,0,0,0,0,48.067.937,29.787.362,77.855.299,385
11,30/09/2021,"R$ 10,85 B","R$ 3,49 B","R$ 44,78",48.067.937,29.787.362,29.787.362,77.855.299,0,0,0,0,48.067.937,29.787.362,77.855.299,385
12,30/06/2021,"R$ 10,22 B","R$ 3,41 B","R$ 43,75",48.067.937,29.787.362,29.787.362,77.855.299,0,0,0,0,48.067.937,29.787.362,77.855.299,385
13,31/03/2021,"R$ 9,87 B","R$ 3,31 B","R$ 42,48",48.067.937,29.787.362,29.787.362,77.855.299,0,0,0,0,48.067.937,29.787.362,77.855.299,385
14,31/12/2020,"R$ 9,37 B","R$ 3,23 B","R$ 41,49",48.067.937,29.787.362,29.787.362,77.855.299,0,0,0,0,48.067.937,29.787.362,77.855.299,385
15,30/09/2020,"R$ 9,88 B","R$ 3,19 B","R$ 40,94",48.067.937,29.787.362,29.787.362,77.855.299,0,0,0,0,48.067.937,29.787.362,77.855.299,385
16,30/06/2020,"R$ 9,49 B","R$ 3,14 B","R$ 40,36",48.067.937,29.787.362,29.787.362,77.855.299,0,0,0,0,48.067.937,29.787.362,77.855.299,385
17,31/03/2020,"R$ 9,10 B","R$ 3,20 B","R$ 41,15",48.067.937,29.787.362,29.787.362,77.855.299,0,0,0,0,48.067.937,29.787.362,77.855.299,385
18,31/12/2019,"R$ 8,66 B","R$ 3,11 B","R$ 40,00",48.067.937,29.787.362,29.787.362,77.855.299,0,0,0,0,48.067.937,29.787.362,77.855.299,385
19,30/09/2019,"R$ 8,47 B","R$ 2,99 B","R$ 38,39",48.067.937,29.787.362,29.787.362,77.855.299,0,0,0,0,48.067.937,29.787.362,77.855.299,385
20,30/06/2019,"R$ 8,62 B","R$ 2,92 B","R$ 37,50",48.067.937,29.787.362,29.787.362,77.855.299,0,0,0,0,48.067.937,29.787.362,77.855.299,385
21,31/03/2019,"R$ 7,18 B","R$ 2,87 B","R$ 36,86",48.067.937,29.787.362,29.787.362,77.855.299,0,0,0,0,48.067.937,29.787.362,77.855.299,385
22,31/12/2018,"R$ 6,49 B","R$ 2,86 B","R$ 36,77",48.067.937,29.787.362,29.787.362,77.855.299,0,0,0,0,48.067.937,29.787.362,77.855.299,385
23,30/09/2018,"R$ 6,74 B","R$ 2,82 B","R$ 36,24",48.067.937,29.787.362,29.787.362,77.855.299,0,0,0,0,48.067.937,29.787.362,77.855.299,385
