,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield,ticker
62,31/03/2009,"4,90","1,82","0,92","4,80","0,64","R$ 1,80 B","14,51%",385
63,31/12/2008,"5,52","2,04","0,98","4,94","0,67","R$ 1,83 B","13,10%",385
64,30/09/2008,"5,74","1,34","0,76",,"0,50","R$ 1,38 B","17,27%",385
65,30/06/2008,"7,16","1,55","0,84",,"0,57","R$ 1,51 B","16,14%",385
66,31/03/2008,"8,56","1,76","0,94",,"0,59","R$ 1,58 B","15,49%",385
67,31/12/2007,"7,63","2,20","1,10",,"0,72","R$ 1,88 B","12,09%",385
68,30/09/2007,"8,55","2,29","1,29",,"0,88","R$ 2,09 B","9,90%",385
69,30/06/2007,"7,43","2,31","1,25",,"0,86","R$ 2,04 B","13,00%",385
70,31/03/2007,"7,17","2,63","1,35",,"0,89","R$ 2,19 B","12.099,02%",385
71,31/12/2006,"7,83","2,99","1,38",,"0,93","R$ 2,21 B","9.644,76%",385
72,30/09/2006,"5,54","1,77","0,97",,"0,70","R$ 1,68 B","13.297,91%",385
73,30/06/2006,"5,58","1,78","0,92",,"0,67","R$ 1,60 B","14.201,65%",385
74,31/03/2006,"6,42","1,91","0,94",,"0,64","R$ 1,53 B","14.627,70%",385
75,31/12/2005,"9,06","2,33","1,08",,"0,71","R$ 1,75 B","5.506,36%",385
76,30/09/2005,"7,31","1,08","0,67",,"0,44","R$ 952,53 M","3.560,09%",385
77,30/06/2005,"8,23","0,82","0,50",,"0,32","R$ 726,87 M","4.952,13%",385
78,31/03/2005,"12,60","0,54","0,47",,"0,26","R$ 719,44 M","5.374,87%",385
79,31/12/2004,"18,76","0,60","0,51",,"0,29","R$ 760,79 M","2.316,11%",385
80,30/09/2004,"15,05","0,45","0,41",,"0,22","R$ 565,76 M","9.797,26%",385
81,30/06/2004,"12,25","0,51","0,49",,"0,24","R$ 605,63 M","14.719,97%",385
82,31/03/2004,"6,28","0,54","0,55",,"0,25","R$ 631,18 M","13.947,17%",385
83,31/12/2003,"7,83","0,63","0,70",,"0,29","R$ 724,01 M","184,41%",385
84,30/09/2003,"5,49","0,46","0,55",,"0,22","R$ 574,77 M","235,76%",385
85,30/06/2003,"7,09","0,44","0,53",,"0,21","R$ 489,19 M","249,29%",385
86,31/03/2003,"8,67","0,42","0,56",,"0,20","R$ 483,38 M","250,83%",385
87,31/12/2002,"9,36","0,67","0,85",,"0,31","R$ 664,54 M","163,85%",385
88,30/09/2002,"3,46","0,38","0,45",,"0,18","R$ 454,99 M","272,72%",385
89,30/06/2002,"4,16","0,39","0,49",,"0,20","R$ 460,58 M","273,63%",385
90,31/03/2002,"3,68","0,38","0,49",,"0,21","R$ 541,60 M","273,63%",385
91,31/12/2001,"4,04","0,39","0,52",,"0,20","R$ 549,34 M","273,63%",385
92,30/06/2001,"8,28","0,58","0,96",,"0,35","R$ 726,36 M","184,57%",385
93,31/03/2001,"8,84","0,61","1,06",,"0,39","R$ 807,66 M","169,44%",385
94,31/12/2000,"9,65","0,66","1,16",,"0,43","R$ 881,18 M","5.380,82%",385
95,30/09/2000,"6,97","0,50","0,93",,"0,34","R$ 700,29 M","207,22%",385
96,30/06/2000,"7,21","0,50","0,97",,"0,34","R$ 775,72 M","208,95%",385
97,31/03/2000,"8,23","0,50","1,04",,"0,35","R$ 644,65 M","208,95%",385
