,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"- R$ 19,32 M","R$ 76,38 M","- R$ 856,20 M","- R$ 799,15 M",148
1,31/03/2024,"R$ 690,95 M","R$ 121,16 M","- R$ 256,29 M","R$ 555,81 M",148
2,31/12/2023,"- R$ 2,38 B","R$ 43,26 M","R$ 575,45 M","- R$ 1,76 B",148
3,30/09/2023,"R$ 2,73 B","R$ 58,04 M","- R$ 1,01 B","R$ 1,78 B",148
4,30/06/2023,"R$ 961,00 M","- R$ 61,75 M","- R$ 621,49 M","R$ 277,76 M",148
5,31/03/2023,"- R$ 1,24 B","R$ 32,64 M","- R$ 418,66 M","- R$ 1,62 B",148
6,31/12/2022,"R$ 1,72 B","- R$ 132,22 M","- R$ 1,07 B","R$ 511,47 M",148
7,30/09/2022,"- R$ 1,23 B","- R$ 828,18 M","R$ 1,73 B","- R$ 335,93 M",148
8,30/06/2022,"R$ 1,54 B","- R$ 369,19 M","- R$ 798,74 M","R$ 371,30 M",148
9,31/03/2022,"R$ 827,63 M","- R$ 196,61 M","- R$ 144,78 M","R$ 486,24 M",148
10,31/12/2021,"R$ 1,04 B","- R$ 456,47 M","- R$ 406,03 M","R$ 173,58 M",148
11,30/09/2021,"R$ 924,18 M","- R$ 224,51 M","- R$ 51,30 M","R$ 648,37 M",148
12,30/06/2021,"R$ 392,06 M","- R$ 113,15 M","- R$ 580,50 M","- R$ 301,59 M",148
13,31/03/2021,"R$ 119,21 M","- R$ 135,10 M","- R$ 19,51 M","- R$ 35,41 M",148
14,31/12/2020,"- R$ 1,05 B","- R$ 163,20 M","- R$ 118,46 M","- R$ 1,33 B",148
15,30/09/2020,"- R$ 1,37 B","- R$ 60,39 M","- R$ 336,23 M","- R$ 1,77 B",148
16,30/06/2020,"R$ 3,06 B","- R$ 103,23 M","- R$ 428,91 M","R$ 2,53 B",148
17,31/03/2020,"R$ 795,98 M","- R$ 121,75 M","- R$ 83,98 M","R$ 590,26 M",148
18,31/12/2019,"R$ 107,12 M","- R$ 124,63 M","- R$ 18,41 M","- R$ 35,92 M",148
19,30/09/2019,"- R$ 226,15 M","- R$ 55,79 M","- R$ 53,53 M","- R$ 335,47 M",148
20,30/06/2019,"R$ 1,38 B","- R$ 69,45 M","- R$ 681,31 M","R$ 632,52 M",148
21,31/03/2019,"- R$ 30,79 M","- R$ 66,17 M","- R$ 40,38 M","- R$ 137,33 M",148
22,31/12/2018,"R$ 391,71 M","- R$ 14,97 M","- R$ 331,03 M","R$ 45,71 M",148
23,30/09/2018,"R$ 92,30 M","R$ 23,66 M","- R$ 35,59 M","R$ 80,37 M",148
