,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"8,49","1,64","0,54","6,04","11,25","0,69","6,91","2,56","7,53","6,89","-2,25","0,59","12,24","0,75","R$ 5,91 B","0,99%"
1,30/06/2024,"7,49","1,45","0,48","5,33","9,92","0,61","6,10","2,26","6,71","6,14","-1,99","0,53","10,92","0,67","R$ 5,21 B","1,12%"
2,31/03/2024,"7,30","1,33","0,46","7,36","31,92","0,62","8,87","2,72","9,79","8,64","-1,97","0,51","35,22","0,68","R$ 4,58 B","1,28%"
3,31/12/2023,"0,01","0,00","0,00","0,01","0,01","0,00","0,01","0,00","0,56","0,50","0,00","0,03","0,64","0,04","R$ 4,96 M","0,00%"
4,30/09/2023,"8,99","1,77","0,69","9,68","200,85","0,85","10,21","3,84","10,84","9,92","-2,84","0,74","213,27","0,90","R$ 5,63 B","1,02%"
5,30/06/2023,"10,63","2,08","0,80","8,04","70,47","0,98","12,54","3,97","13,97","12,83","-3,47","0,89","78,54","1,09","R$ 6,13 B","0,94%"
6,31/03/2023,"9,00","1,94","0,75","8,50","-86,36","0,87","9,26","3,66","9,84","9,21","-2,73","0,80","-91,83","0,92","R$ 5,57 B","1,03%"
7,31/12/2022,"0,01","0,00","0,00","0,02","-0,01","0,00","0,01","0,00","0,70","0,66","0,00","0,05","-0,82","0,06","R$ 5,24 M","0,15%"
8,30/09/2022,NA,"2,44",NA,"-44,86","-14,58","1,08",NA,"3,95",NA,"-18,56","-3,86",NA,"-15,22","1,13","R$ 6,32 B","0,12%"
9,30/06/2022,NA,"2,01",NA,"-7,66","-5,78","0,88",NA,"2,74",NA,"-16,73","-3,67",NA,"-6,86","1,05","R$ 4,87 B","0,16%"
10,31/03/2022,"10,14","1,92","0,76","-33,05","-7,32","0,88","12,63","2,39","14,23","13,12","-5,12","0,85","-8,26","0,99","R$ 4,42 B","0,17%"
11,31/12/2021,"0,01","0,00","0,00","0,05","-0,02","0,00","0,01","0,00","1,28","1,19","-0,01","0,08","-1,62","0,10","R$ 4,87 M","0,00%"
12,30/09/2021,NA,"2,29",NA,"30,00","-153,06","1,09",NA,"3,12",NA,"39,05","-6,09",NA,"-164,12","1,16","R$ 4,72 B","0,00%"
13,30/06/2021,NA,"5,27",NA,"-42,26","-26,77","1,21",NA,"9,75",NA,"51,43","-1,87",NA,"-31,48","1,42","R$ 4,52 B","0,00%"
14,31/03/2021,NA,"6,43",NA,"40,84","45,28","1,54",NA,"10,98",NA,"92,62","-2,49",NA,"49,24","1,68","R$ 4,84 B","0,00%"
