,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 10,91 B","R$ 2,02 B","R$ 854,71 M","- R$ 79,60 M","R$ 934,31 M","R$ 696,06 M","R$ 1,40"
1,31/03/2024,"R$ 9,87 B","R$ 1,49 B","R$ 516,93 M","- R$ 68,64 M","R$ 585,57 M","R$ 628,14 M","R$ 1,26"
2,31/12/2023,"R$ 9,00 B","R$ 1,25 B","R$ 441,69 M","- R$ 57,60 M","R$ 499,29 M","R$ 575,29 M","R$ 1,15 mil"
3,30/09/2023,"R$ 8,13 B","R$ 1,21 B","R$ 551,57 M","- R$ 51,28 M","R$ 602,85 M","R$ 626,36 M","R$ 1,26"
4,30/06/2023,"R$ 7,68 B","R$ 1,08 B","R$ 488,86 M","- R$ 43,58 M","R$ 532,44 M","R$ 576,36 M","R$ 1,16"
5,31/03/2023,"R$ 7,42 B","R$ 1,15 B","R$ 601,81 M","- R$ 41,51 M","R$ 643,32 M","R$ 619,23 M","R$ 1,24"
6,31/12/2022,"R$ 6,89 B","R$ 1,04 B","R$ 537,65 M","- R$ 37,75 M","R$ 575,40 M","R$ 571,44 M","R$ 1,15 mil"
7,30/09/2022,NA,NA,NA,"- R$ 391,70 M","- R$ 355,82 M",NA,NA
8,30/06/2022,NA,NA,NA,"- R$ 388,89 M","- R$ 345,38 M",NA,NA
9,31/03/2022,"R$ 5,84 B","R$ 752,00 M","R$ 350,12 M","- R$ 29,77 M","R$ 379,89 M","R$ 436,05 M","R$ 0,88"
10,31/12/2021,"R$ 5,34 B","R$ 701,05 M","R$ 353,59 M","- R$ 27,46 M","R$ 381,06 M","R$ 430,31 M","R$ 870,86"
11,30/09/2021,NA,NA,NA,"R$ 20,97 M","R$ 129,72 M",NA,NA
12,30/06/2021,NA,NA,NA,"R$ 23,77 M","R$ 103,27 M",NA,NA
13,31/03/2021,NA,NA,NA,"R$ 26,27 M","R$ 56,82 M",NA,NA
