,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 2,32 B","- R$ 652,25 M","- R$ 1,17 B","R$ 494,06 M",17
1,31/03/2024,"R$ 1,41 B","- R$ 1,36 B","R$ 248,52 M","R$ 300,87 M",17
2,31/12/2023,"R$ 1,10 B","R$ 513,46 M","- R$ 1,35 B","R$ 263,67 M",17
3,30/09/2023,"R$ 1,76 B","- R$ 1,81 B","R$ 1,30 B","R$ 1,26 B",17
4,30/06/2023,"R$ 1,65 B","- R$ 602,70 M","- R$ 588,75 M","R$ 461,19 M",17
5,31/03/2023,"R$ 936,79 M","- R$ 2,01 B","- R$ 1,06 B","- R$ 2,13 B",17
6,31/12/2022,"R$ 916,58 M","R$ 813,68 M","- R$ 933,53 M","R$ 796,68 M",17
7,30/09/2022,"R$ 1,53 B","- R$ 526,75 M","- R$ 646,60 M","R$ 353,96 M",17
8,30/06/2022,"R$ 1,37 B","- R$ 574,97 M","- R$ 933,89 M","- R$ 142,53 M",17
9,31/03/2022,"R$ 1,02 B","- R$ 598,27 M","- R$ 3,47 B","- R$ 3,07 B",17
10,31/12/2021,"R$ 834,08 M","- R$ 1,17 B","R$ 1,35 B","R$ 1,10 B",17
11,30/09/2021,"R$ 804,46 M","- R$ 109,11 M","R$ 2,77 B","R$ 3,55 B",17
12,30/06/2021,"R$ 1,27 B","- R$ 858,08 M","R$ 658,11 M","R$ 1,07 B",17
13,31/03/2021,"R$ 428,76 M","- R$ 1,21 B","- R$ 3,49 B","- R$ 4,05 B",17
14,31/12/2020,"R$ 689,30 M","- R$ 702,97 M","- R$ 459,52 M","- R$ 695,10 M",17
15,30/09/2020,"R$ 1,22 B","- R$ 1,96 B","R$ 3,56 B","R$ 3,00 B",17
16,30/06/2020,"R$ 968,43 M","- R$ 695,70 M","R$ 2,02 B","R$ 2,30 B",17
17,31/03/2020,"R$ 25,38 M","R$ 888,32 M","R$ 298,83 M","R$ 1,21 B",17
18,31/12/2019,"R$ 979,16 M","- R$ 1,11 B","R$ 695,73 M","R$ 567,76 M",17
19,30/09/2019,"R$ 1,20 B","- R$ 397,78 M","- R$ 801,08 M","R$ 4,46 M",17
20,30/06/2019,"R$ 821,55 M","- R$ 7,00 M","- R$ 381,64 M","R$ 432,70 M",17
21,31/03/2019,"R$ 521,87 M","R$ 713,43 M","- R$ 418,95 M","R$ 816,57 M",17
22,31/12/2018,"R$ 693,98 M","- R$ 912,37 M","R$ 288,17 M","R$ 69,47 M",17
23,30/09/2018,"R$ 984,88 M","- R$ 270,34 M","- R$ 724,42 M","- R$ 9,54 M",17
24,30/06/2018,"R$ 723,26 M","- R$ 353,06 M","- R$ 2,05 B","- R$ 1,61 B",17
25,31/03/2018,"R$ 302,60 M","R$ 124,58 M","R$ 1,03 B","R$ 1,51 B",17
26,31/12/2017,"R$ 581,05 M","- R$ 2,20 B","R$ 1,60 B","- R$ 9,68 M",17
27,30/09/2017,"R$ 718,05 M","R$ 341,75 M","- R$ 1,06 B","R$ 4,14 M",17
28,30/06/2017,"R$ 465,73 M","- R$ 2,16 B","- R$ 691,26 M","- R$ 2,40 B",17
29,31/03/2017,"R$ 546,43 M","- R$ 90,29 M","R$ 1,82 B","R$ 2,33 B",17
30,31/12/2016,"- R$ 81,46 M","R$ 239,06 M","R$ 70,90 M","R$ 228,50 M",17
31,30/09/2016,"R$ 618,86 M","- R$ 15,82 M","- R$ 618,62 M","- R$ 15,59 M",17
32,30/06/2016,"R$ 348,63 M","- R$ 1,95 B","R$ 1,65 B","R$ 40,59 M",17
33,31/03/2016,"R$ 326,72 M","- R$ 13,10 M","- R$ 342,43 M","- R$ 28,81 M",17
34,31/12/2015,"R$ 296,81 M","- R$ 161,87 M","- R$ 142,20 M","- R$ 7,26 M",17
35,30/09/2015,"R$ 421,42 M","- R$ 534,98 M","- R$ 77,03 M","- R$ 190,59 M",17
36,30/06/2015,"R$ 473,26 M","- R$ 341,32 M","- R$ 436,82 M","- R$ 304,89 M",17
37,31/03/2015,"R$ 147,97 M","- R$ 437,07 M","- R$ 499,46 M","- R$ 788,56 M",17
38,31/12/2014,"- R$ 491,88 M","- R$ 319,38 M","R$ 292,40 M","- R$ 518,86 M",17
39,30/09/2014,"R$ 541,13 M","- R$ 426,21 M","- R$ 360,63 M","- R$ 245,71 M",17
40,30/06/2014,"R$ 455,70 M","- R$ 287,28 M","- R$ 137,21 M","R$ 31,22 M",17
41,31/03/2014,"- R$ 127,00 M","- R$ 339,78 M","- R$ 109,24 M","- R$ 576,02 M",17
42,31/12/2013,"R$ 366,02 M","- R$ 226,78 M","R$ 457,26 M","R$ 596,49 M",17
43,30/09/2013,"R$ 311,72 M","- R$ 218,64 M","R$ 238,66 M","R$ 331,74 M",17
