,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"- R$ 208,83 M","R$ 5,30 M","R$ 29,97 M","- R$ 173,57 M",220
1,31/03/2024,"- R$ 35,26 M","- R$ 7,30 M","R$ 142,49 M","R$ 99,93 M",220
2,31/12/2023,"R$ 73,14 M","R$ 2,39 M","- R$ 90,11 M","- R$ 14,58 M",220
3,30/09/2023,"R$ 44,27 M","R$ 22,85 M","- R$ 196,76 M","- R$ 129,63 M",220
4,30/06/2023,"R$ 148,04 M","R$ 5,79 M","- R$ 14,57 M","R$ 139,25 M",220
5,31/03/2023,"R$ 72,16 M","R$ 79,58 M","- R$ 192,51 M","- R$ 40,77 M",220
6,31/12/2022,"R$ 452,54 M","- R$ 73,53 M","- R$ 321,05 M","R$ 57,95 M",220
7,30/09/2022,"R$ 91,98 M","- R$ 17,79 M","- R$ 146,88 M","- R$ 72,69 M",220
8,30/06/2022,"R$ 109,31 M","R$ 24,09 M","R$ 675,00 mil","R$ 134,07 M",220
9,31/03/2022,"- R$ 157,86 M","- R$ 58,58 M","R$ 76,36 M","- R$ 140,08 M",220
10,31/12/2021,"R$ 89,61 M","- R$ 79,56 M","- R$ 23,51 M","- R$ 13,46 M",220
11,30/09/2021,"R$ 58,21 M","- R$ 16,34 M","- R$ 59,78 M","- R$ 17,91 M",220
12,30/06/2021,"R$ 78,27 M","- R$ 17,75 M","- R$ 41,52 M","R$ 19,01 M",220
13,31/03/2021,"- R$ 221,63 M","- R$ 10,25 M","- R$ 20,71 M","- R$ 252,59 M",220
14,31/12/2020,"R$ 219,83 M","- R$ 14,43 M","R$ 2,77 M","R$ 208,17 M",220
15,30/09/2020,"R$ 93,26 M","- R$ 16,29 M","- R$ 67,09 M","R$ 9,88 M",220
16,30/06/2020,"- R$ 55,19 M","- R$ 5,96 M","R$ 118,72 M","R$ 57,57 M",220
17,31/03/2020,"- R$ 128,02 M","- R$ 10,48 M","- R$ 335,69 M","- R$ 474,18 M",220
18,31/12/2019,"R$ 144,17 M","- R$ 17,12 M","R$ 428,38 M","R$ 555,43 M",220
19,30/09/2019,"R$ 30,15 M","- R$ 13,55 M","- R$ 57,31 M","- R$ 40,71 M",220
20,30/06/2019,"R$ 58,49 M","- R$ 14,24 M","- R$ 89,77 M","- R$ 45,53 M",220
21,31/03/2019,"- R$ 17,51 M","- R$ 15,05 M","- R$ 107,86 M","- R$ 140,42 M",220
22,31/12/2018,"R$ 103,26 M","R$ 239,00 mil","R$ 11,71 M","R$ 115,21 M",220
23,30/09/2018,"R$ 11,79 M","- R$ 22,08 M","R$ 53,86 M","R$ 43,57 M",220
24,30/06/2018,"- R$ 90,58 M","- R$ 15,49 M","- R$ 38,25 M","- R$ 144,32 M",220
25,31/03/2018,"R$ 58,74 M","- R$ 10,12 M","- R$ 123,88 M","- R$ 75,26 M",220
26,31/12/2017,"R$ 8,86 M","- R$ 20,29 M","R$ 77,84 M","R$ 66,41 M",220
27,30/09/2017,"R$ 40,70 M","- R$ 11,54 M","R$ 86,21 M","R$ 115,36 M",220
28,30/06/2017,"- R$ 123,16 M","- R$ 11,33 M","- R$ 26,39 M","- R$ 160,88 M",220
29,31/03/2017,"R$ 63,25 M","- R$ 12,50 M","- R$ 33,17 M","R$ 17,59 M",220
30,31/12/2016,"R$ 180,24 M","- R$ 21,03 M","- R$ 198,00 M","- R$ 38,79 M",220
31,30/09/2016,"R$ 63,09 M","- R$ 27,30 M","- R$ 29,76 M","R$ 6,04 M",220
32,30/06/2016,"R$ 126,50 M","- R$ 33,55 M","- R$ 72,49 M","R$ 20,46 M",220
33,31/03/2016,"- R$ 40,30 M","- R$ 26,99 M","- R$ 52,97 M","- R$ 120,26 M",220
34,31/12/2015,"R$ 235,18 M","- R$ 26,06 M","- R$ 302,83 M","- R$ 93,72 M",220
35,30/09/2015,"R$ 150,05 M","- R$ 23,24 M","R$ 22,57 M","R$ 149,38 M",220
36,30/06/2015,"R$ 127,30 M","- R$ 31,34 M","R$ 25,34 M","R$ 121,30 M",220
37,31/03/2015,"- R$ 79,01 M","- R$ 32,23 M","- R$ 24,78 M","- R$ 136,03 M",220
38,31/12/2014,"R$ 249,05 M","- R$ 44,57 M","- R$ 87,33 M","R$ 117,16 M",220
39,30/09/2014,"R$ 160,25 M","- R$ 49,40 M","R$ 3,83 M","R$ 114,68 M",220
40,30/06/2014,"R$ 46,93 M","- R$ 69,50 M","R$ 145,19 M","R$ 122,62 M",220
41,31/03/2014,"- R$ 190,87 M","- R$ 51,09 M","R$ 140,30 M","- R$ 101,66 M",220
42,31/12/2013,"R$ 150,69 M","- R$ 75,51 M","- R$ 5,97 M","R$ 69,21 M",220
43,30/09/2013,"R$ 156,98 M","- R$ 88,65 M","- R$ 26,68 M","R$ 41,66 M",220
44,30/06/2013,"R$ 134,36 M","- R$ 47,60 M","- R$ 51,01 M","R$ 35,75 M",220
45,31/03/2013,"- R$ 132,28 M","- R$ 54,35 M","R$ 12,58 M","- R$ 174,05 M",220
46,31/12/2012,"R$ 133,36 M","- R$ 85,06 M","- R$ 30,68 M","R$ 17,61 M",220
47,30/09/2012,"R$ 31,92 M","- R$ 43,47 M","- R$ 7,63 M","- R$ 19,18 M",220
48,30/06/2012,"R$ 81,43 M","- R$ 21,57 M","- R$ 82,69 M","- R$ 22,83 M",220
49,31/03/2012,"- R$ 110,88 M","- R$ 35,82 M","- R$ 184,88 M","- R$ 331,58 M",220
50,31/12/2011,"R$ 96,92 M","- R$ 79,43 M","R$ 342,73 M","R$ 360,23 M",220
51,30/09/2011,"R$ 42,55 M","- R$ 59,72 M","- R$ 508,13 M","- R$ 525,30 M",220
52,30/06/2011,"R$ 29,31 M","- R$ 54,47 M","R$ 184,05 M","R$ 158,89 M",220
53,31/03/2011,"- R$ 84,44 M","- R$ 43,46 M","R$ 253,68 M","R$ 125,79 M",220
